datalake,engine,query name,conf,latency,benchmark,sf
iceberg,spark,tpch_1_q21,8.0;12.0;553.0;132.0;27.0;27.0|,1305.27,tpch,10
iceberg,spark,tpch_2_q11,8.0;12.0;553.0;132.0;27.0;27.0|,1173.41,tpch,10
iceberg,spark,tpch_0_q13,8.0;12.0;553.0;132.0;27.0;27.0|,1387.4,tpch,10
iceberg,spark,tpch_0_q16,8.0;12.0;553.0;132.0;27.0;27.0|,1235.47,tpch,10
iceberg,spark,tpch_2_q9,8.0;12.0;553.0;132.0;27.0;27.0|,1195.08,tpch,10
iceberg,spark,tpch_0_q19,8.0;12.0;553.0;132.0;27.0;27.0|,1346.17,tpch,10
iceberg,spark,tpch_0_q12,8.0;12.0;553.0;132.0;27.0;27.0|,1384.51,tpch,10
iceberg,spark,tpch_0_q4,8.0;12.0;553.0;132.0;27.0;27.0|,1190.66,tpch,10
iceberg,spark,tpch_2_q15,8.0;12.0;553.0;132.0;27.0;27.0|,1413.22,tpch,10
iceberg,spark,tpch_1_q12,8.0;12.0;553.0;132.0;27.0;27.0|,1294.87,tpch,10
iceberg,spark,tpch_0_q3,8.0;12.0;553.0;132.0;27.0;27.0|,1262.86,tpch,10
iceberg,spark,tpch_2_q8,8.0;12.0;553.0;132.0;27.0;27.0|,1403.57,tpch,10
iceberg,spark,tpch_2_q2,8.0;12.0;553.0;132.0;27.0;27.0|,1240.89,tpch,10
iceberg,spark,tpch_0_q8,8.0;12.0;553.0;132.0;27.0;27.0|,1417.31,tpch,10
iceberg,spark,tpch_1_q22,8.0;12.0;553.0;132.0;27.0;27.0|,1348.62,tpch,10
iceberg,spark,tpch_1_q3,8.0;12.0;553.0;132.0;27.0;27.0|,1407.63,tpch,10
iceberg,spark,tpch_1_q13,8.0;12.0;553.0;132.0;27.0;27.0|,1300.71,tpch,10
iceberg,spark,tpch_1_q4,8.0;12.0;553.0;132.0;27.0;27.0|,1222.83,tpch,10
iceberg,spark,tpch_2_q6,8.0;12.0;553.0;132.0;27.0;27.0|,1362.23,tpch,10
iceberg,spark,tpch_1_q2,8.0;12.0;553.0;132.0;27.0;27.0|,1397.96,tpch,10
iceberg,spark,tpch_0_q9,8.0;12.0;553.0;132.0;27.0;27.0|,1224.68,tpch,10
iceberg,spark,tpch_0_q7,8.0;12.0;553.0;132.0;27.0;27.0|,1223.63,tpch,10
iceberg,spark,tpch_0_q2,8.0;12.0;553.0;132.0;27.0;27.0|,1235.84,tpch,10
iceberg,spark,tpch_0_q18,8.0;12.0;553.0;132.0;27.0;27.0|,1331.83,tpch,10
iceberg,spark,tpch_0_q21,8.0;12.0;553.0;132.0;27.0;27.0|,1211.46,tpch,10
iceberg,spark,tpch_1_q1,8.0;12.0;553.0;132.0;27.0;27.0|,1198.64,tpch,10
iceberg,spark,tpch_2_q3,8.0;12.0;553.0;132.0;27.0;27.0|,1410.3,tpch,10
iceberg,spark,tpch_2_q13,8.0;12.0;553.0;132.0;27.0;27.0|,1346.72,tpch,10
iceberg,spark,tpch_2_q20,8.0;12.0;553.0;132.0;27.0;27.0|,1343.49,tpch,10
iceberg,spark,tpch_1_q18,8.0;12.0;553.0;132.0;27.0;27.0|,1330.59,tpch,10
iceberg,spark,tpch_0_q11,8.0;12.0;553.0;132.0;27.0;27.0|,1369.73,tpch,10
iceberg,spark,tpch_1_q20,8.0;12.0;553.0;132.0;27.0;27.0|,1311.76,tpch,10
iceberg,spark,tpch_1_q11,8.0;12.0;553.0;132.0;27.0;27.0|,1181.87,tpch,10
iceberg,spark,tpch_2_q16,8.0;12.0;553.0;132.0;27.0;27.0|,1296.37,tpch,10
iceberg,spark,tpch_2_q19,8.0;12.0;553.0;132.0;27.0;27.0|,1332.37,tpch,10
iceberg,spark,tpch_2_q1,8.0;12.0;553.0;132.0;27.0;27.0|,1298.98,tpch,10
iceberg,spark,tpch_0_q20,8.0;12.0;553.0;132.0;27.0;27.0|,1427.26,tpch,10
iceberg,spark,tpch_2_q10,8.0;12.0;553.0;132.0;27.0;27.0|,1404.27,tpch,10
iceberg,spark,tpch_1_q17,8.0;12.0;553.0;132.0;27.0;27.0|,1396.92,tpch,10
iceberg,spark,tpch_2_q14,8.0;12.0;553.0;132.0;27.0;27.0|,1298.58,tpch,10
iceberg,spark,tpch_0_q15,8.0;12.0;553.0;132.0;27.0;27.0|,1427.01,tpch,10
iceberg,spark,tpch_0_q5,8.0;12.0;553.0;132.0;27.0;27.0|,1409.22,tpch,10
iceberg,spark,tpch_1_q5,8.0;12.0;553.0;132.0;27.0;27.0|,1243.8,tpch,10
iceberg,spark,tpch_0_q6,8.0;12.0;553.0;132.0;27.0;27.0|,1228.66,tpch,10
iceberg,spark,tpch_1_q6,8.0;12.0;553.0;132.0;27.0;27.0|,1320.92,tpch,10
iceberg,spark,tpch_1_q14,8.0;12.0;553.0;132.0;27.0;27.0|,1184.96,tpch,10
iceberg,spark,tpch_0_q10,8.0;12.0;553.0;132.0;27.0;27.0|,1378.84,tpch,10
iceberg,spark,tpch_1_q9,8.0;12.0;553.0;132.0;27.0;27.0|,1295.33,tpch,10
iceberg,spark,tpch_1_q7,8.0;12.0;553.0;132.0;27.0;27.0|,1311.58,tpch,10
iceberg,spark,tpch_2_q18,8.0;12.0;553.0;132.0;27.0;27.0|,1301.62,tpch,10
iceberg,spark,tpch_1_q19,8.0;12.0;553.0;132.0;27.0;27.0|,1273.32,tpch,10
iceberg,spark,tpch_2_q12,8.0;12.0;553.0;132.0;27.0;27.0|,1349.46,tpch,10
iceberg,spark,tpch_2_q21,8.0;12.0;553.0;132.0;27.0;27.0|,1216.36,tpch,10
iceberg,spark,tpch_2_q5,8.0;12.0;553.0;132.0;27.0;27.0|,1424.96,tpch,10
iceberg,spark,tpch_1_q15,132.0;27.0;27.0;8.0;12.0;553.0|,1530.15,tpch,10
iceberg,spark,tpch_0_q17,132.0;27.0;27.0;8.0;12.0;553.0|,1460.04,tpch,10
iceberg,spark,tpch_2_q4,132.0;27.0;27.0;8.0;12.0;553.0|,1527.49,tpch,10
iceberg,spark,tpch_1_q8,132.0;27.0;27.0;8.0;12.0;553.0|,1328.1,tpch,10
iceberg,spark,tpch_2_q17,132.0;27.0;27.0;8.0;12.0;553.0|,1386.65,tpch,10
iceberg,spark,tpch_2_q7,132.0;27.0;27.0;8.0;12.0;553.0|,1495.64,tpch,10
iceberg,spark,tpch_1_q10,132.0;27.0;27.0;8.0;12.0;553.0|,1420.41,tpch,10
iceberg,spark,tpch_0_q1,132.0;27.0;27.0;8.0;12.0;553.0|,1504.99,tpch,10
iceberg,spark,tpch_0_q14,132.0;27.0;27.0;8.0;12.0;553.0|,1401.06,tpch,10
iceberg,spark,tpch_1_q21,132.0;27.0;27.0;8.0;12.0;553.0|,1486.09,tpch,10
iceberg,spark,tpch_2_q11,132.0;27.0;27.0;8.0;12.0;553.0|,1394.42,tpch,10
iceberg,spark,tpch_0_q13,132.0;27.0;27.0;8.0;12.0;553.0|,1463.36,tpch,10
iceberg,spark,tpch_0_q16,132.0;27.0;27.0;8.0;12.0;553.0|,1505.08,tpch,10
iceberg,spark,tpch_2_q9,132.0;27.0;27.0;8.0;12.0;553.0|,1432.33,tpch,10
iceberg,spark,tpch_0_q19,132.0;27.0;27.0;8.0;12.0;553.0|,1471.43,tpch,10
iceberg,spark,tpch_0_q12,132.0;27.0;27.0;8.0;12.0;553.0|,1386.59,tpch,10
iceberg,spark,tpch_0_q4,132.0;27.0;27.0;8.0;12.0;553.0|,1530.88,tpch,10
iceberg,spark,tpch_2_q15,132.0;27.0;27.0;8.0;12.0;553.0|,1434.21,tpch,10
iceberg,spark,tpch_1_q12,132.0;27.0;27.0;8.0;12.0;553.0|,1576.1,tpch,10
iceberg,spark,tpch_0_q3,132.0;27.0;27.0;8.0;12.0;553.0|,1406.93,tpch,10
iceberg,spark,tpch_2_q8,132.0;27.0;27.0;8.0;12.0;553.0|,1377.57,tpch,10
iceberg,spark,tpch_2_q2,132.0;27.0;27.0;8.0;12.0;553.0|,1363.22,tpch,10
iceberg,spark,tpch_0_q8,132.0;27.0;27.0;8.0;12.0;553.0|,1494.14,tpch,10
iceberg,spark,tpch_1_q3,132.0;27.0;27.0;8.0;12.0;553.0|,1391.9,tpch,10
iceberg,spark,tpch_1_q13,132.0;27.0;27.0;8.0;12.0;553.0|,1354.01,tpch,10
iceberg,spark,tpch_1_q4,132.0;27.0;27.0;8.0;12.0;553.0|,1404.08,tpch,10
iceberg,spark,tpch_2_q6,132.0;27.0;27.0;8.0;12.0;553.0|,1394.03,tpch,10
iceberg,spark,tpch_1_q2,132.0;27.0;27.0;8.0;12.0;553.0|,1451.84,tpch,10
iceberg,spark,tpch_0_q9,132.0;27.0;27.0;8.0;12.0;553.0|,1436.73,tpch,10
iceberg,spark,tpch_0_q7,132.0;27.0;27.0;8.0;12.0;553.0|,1367.55,tpch,10
iceberg,spark,tpch_0_q2,132.0;27.0;27.0;8.0;12.0;553.0|,1606.95,tpch,10
iceberg,spark,tpch_0_q18,132.0;27.0;27.0;8.0;12.0;553.0|,1368.64,tpch,10
iceberg,spark,tpch_0_q21,132.0;27.0;27.0;8.0;12.0;553.0|,1561.77,tpch,10
iceberg,spark,tpch_1_q1,132.0;27.0;27.0;8.0;12.0;553.0|,1376.6,tpch,10
iceberg,spark,tpch_2_q3,132.0;27.0;27.0;8.0;12.0;553.0|,1471.68,tpch,10
iceberg,spark,tpch_2_q13,132.0;27.0;27.0;8.0;12.0;553.0|,1617.67,tpch,10
iceberg,spark,tpch_2_q20,132.0;27.0;27.0;8.0;12.0;553.0|,1574.64,tpch,10
iceberg,spark,tpch_1_q18,132.0;27.0;27.0;8.0;12.0;553.0|,1476.8,tpch,10
iceberg,spark,tpch_0_q11,132.0;27.0;27.0;8.0;12.0;553.0|,1536.72,tpch,10
iceberg,spark,tpch_1_q20,132.0;27.0;27.0;8.0;12.0;553.0|,1555.79,tpch,10
iceberg,spark,tpch_1_q11,132.0;27.0;27.0;8.0;12.0;553.0|,1412.93,tpch,10
iceberg,spark,tpch_2_q16,132.0;27.0;27.0;8.0;12.0;553.0|,1490.09,tpch,10
iceberg,spark,tpch_2_q19,132.0;27.0;27.0;8.0;12.0;553.0|,1491.76,tpch,10
iceberg,spark,tpch_2_q1,132.0;27.0;27.0;8.0;12.0;553.0|,1441.89,tpch,10
iceberg,spark,tpch_0_q20,132.0;27.0;27.0;8.0;12.0;553.0|,1527.88,tpch,10
iceberg,spark,tpch_2_q10,132.0;27.0;27.0;8.0;12.0;553.0|,1342.29,tpch,10
iceberg,spark,tpch_1_q17,132.0;27.0;27.0;8.0;12.0;553.0|,1564.17,tpch,10
iceberg,spark,tpch_2_q14,132.0;27.0;27.0;8.0;12.0;553.0|,1464.89,tpch,10
iceberg,spark,tpch_0_q15,132.0;27.0;27.0;8.0;12.0;553.0|,1510.02,tpch,10
iceberg,spark,tpch_0_q5,132.0;27.0;27.0;8.0;12.0;553.0|,1457.04,tpch,10
iceberg,spark,tpch_1_q5,132.0;27.0;27.0;8.0;12.0;553.0|,1423.13,tpch,10
iceberg,spark,tpch_0_q6,132.0;27.0;27.0;8.0;12.0;553.0|,1430.87,tpch,10
iceberg,spark,tpch_1_q6,132.0;27.0;27.0;8.0;12.0;553.0|,1489.56,tpch,10
iceberg,spark,tpch_1_q14,132.0;27.0;27.0;8.0;12.0;553.0|,1598.91,tpch,10
iceberg,spark,tpch_0_q10,132.0;27.0;27.0;8.0;12.0;553.0|,1400.48,tpch,10
iceberg,spark,tpch_1_q9,132.0;27.0;27.0;8.0;12.0;553.0|,1330.46,tpch,10
iceberg,spark,tpch_1_q7,132.0;27.0;27.0;8.0;12.0;553.0|,1360.3,tpch,10
iceberg,spark,tpch_2_q18,132.0;27.0;27.0;8.0;12.0;553.0|,1579.93,tpch,10
iceberg,spark,tpch_1_q19,132.0;27.0;27.0;8.0;12.0;553.0|,1608.12,tpch,10
iceberg,spark,tpch_2_q12,132.0;27.0;27.0;8.0;12.0;553.0|,1383.18,tpch,10
iceberg,spark,tpch_2_q21,132.0;27.0;27.0;8.0;12.0;553.0|,1494.14,tpch,10
iceberg,spark,tpch_2_q5,132.0;27.0;27.0;8.0;12.0;553.0|,1515.69,tpch,10
iceberg,spark,tpch_1_q15,32.0;107.0;562.0;32.0;10.0;27.0|,1346.57,tpch,10
iceberg,spark,tpch_0_q17,32.0;107.0;562.0;32.0;10.0;27.0|,1521.07,tpch,10
iceberg,spark,tpch_2_q4,32.0;107.0;562.0;32.0;10.0;27.0|,1398.58,tpch,10
iceberg,spark,tpch_1_q8,32.0;107.0;562.0;32.0;10.0;27.0|,1490.21,tpch,10
iceberg,spark,tpch_2_q17,32.0;107.0;562.0;32.0;10.0;27.0|,1436.72,tpch,10
iceberg,spark,tpch_2_q22,32.0;107.0;562.0;32.0;10.0;27.0|,1508.46,tpch,10
iceberg,spark,tpch_2_q7,32.0;107.0;562.0;32.0;10.0;27.0|,1552.56,tpch,10
iceberg,spark,tpch_1_q10,32.0;107.0;562.0;32.0;10.0;27.0|,1406.06,tpch,10
iceberg,spark,tpch_0_q1,32.0;107.0;562.0;32.0;10.0;27.0|,1378.83,tpch,10
iceberg,spark,tpch_0_q14,32.0;107.0;562.0;32.0;10.0;27.0|,1478.26,tpch,10
iceberg,spark,tpch_1_q21,32.0;107.0;562.0;32.0;10.0;27.0|,1338.01,tpch,10
iceberg,spark,tpch_2_q11,32.0;107.0;562.0;32.0;10.0;27.0|,1344.56,tpch,10
iceberg,spark,tpch_0_q13,32.0;107.0;562.0;32.0;10.0;27.0|,1528.96,tpch,10
iceberg,spark,tpch_0_q16,32.0;107.0;562.0;32.0;10.0;27.0|,1393.48,tpch,10
iceberg,spark,tpch_2_q9,32.0;107.0;562.0;32.0;10.0;27.0|,1478.14,tpch,10
iceberg,spark,tpch_0_q19,32.0;107.0;562.0;32.0;10.0;27.0|,1460.96,tpch,10
iceberg,spark,tpch_0_q12,32.0;107.0;562.0;32.0;10.0;27.0|,1540.83,tpch,10
iceberg,spark,tpch_0_q4,32.0;107.0;562.0;32.0;10.0;27.0|,1316.84,tpch,10
iceberg,spark,tpch_2_q15,32.0;107.0;562.0;32.0;10.0;27.0|,1342.95,tpch,10
iceberg,spark,tpch_1_q12,32.0;107.0;562.0;32.0;10.0;27.0|,1362.03,tpch,10
iceberg,spark,tpch_0_q3,32.0;107.0;562.0;32.0;10.0;27.0|,1387.57,tpch,10
iceberg,spark,tpch_2_q8,32.0;107.0;562.0;32.0;10.0;27.0|,1380.22,tpch,10
iceberg,spark,tpch_2_q2,32.0;107.0;562.0;32.0;10.0;27.0|,1373.34,tpch,10
iceberg,spark,tpch_0_q8,32.0;107.0;562.0;32.0;10.0;27.0|,1481.99,tpch,10
iceberg,spark,tpch_1_q3,32.0;107.0;562.0;32.0;10.0;27.0|,1374.43,tpch,10
iceberg,spark,tpch_1_q13,32.0;107.0;562.0;32.0;10.0;27.0|,1424.45,tpch,10
iceberg,spark,tpch_1_q4,32.0;107.0;562.0;32.0;10.0;27.0|,1544.83,tpch,10
iceberg,spark,tpch_2_q6,32.0;107.0;562.0;32.0;10.0;27.0|,1400.9,tpch,10
iceberg,spark,tpch_1_q2,32.0;107.0;562.0;32.0;10.0;27.0|,1465.36,tpch,10
iceberg,spark,tpch_0_q9,32.0;107.0;562.0;32.0;10.0;27.0|,1574.42,tpch,10
iceberg,spark,tpch_0_q7,32.0;107.0;562.0;32.0;10.0;27.0|,1415.54,tpch,10
iceberg,spark,tpch_0_q2,32.0;107.0;562.0;32.0;10.0;27.0|,1349.26,tpch,10
iceberg,spark,tpch_0_q18,32.0;107.0;562.0;32.0;10.0;27.0|,1302.94,tpch,10
iceberg,spark,tpch_0_q21,32.0;107.0;562.0;32.0;10.0;27.0|,1505.93,tpch,10
iceberg,spark,tpch_1_q1,32.0;107.0;562.0;32.0;10.0;27.0|,1486.99,tpch,10
iceberg,spark,tpch_2_q3,32.0;107.0;562.0;32.0;10.0;27.0|,1567.19,tpch,10
iceberg,spark,tpch_2_q13,32.0;107.0;562.0;32.0;10.0;27.0|,1498.13,tpch,10
iceberg,spark,tpch_2_q20,32.0;107.0;562.0;32.0;10.0;27.0|,1319.35,tpch,10
iceberg,spark,tpch_1_q18,32.0;107.0;562.0;32.0;10.0;27.0|,1344.37,tpch,10
iceberg,spark,tpch_0_q11,32.0;107.0;562.0;32.0;10.0;27.0|,1325.96,tpch,10
iceberg,spark,tpch_1_q20,32.0;107.0;562.0;32.0;10.0;27.0|,1314.66,tpch,10
iceberg,spark,tpch_1_q11,32.0;107.0;562.0;32.0;10.0;27.0|,1549.41,tpch,10
iceberg,spark,tpch_2_q19,32.0;107.0;562.0;32.0;10.0;27.0|,1454.27,tpch,10
iceberg,spark,tpch_2_q1,32.0;107.0;562.0;32.0;10.0;27.0|,1303.88,tpch,10
iceberg,spark,tpch_0_q20,32.0;107.0;562.0;32.0;10.0;27.0|,1410.65,tpch,10
iceberg,spark,tpch_2_q10,32.0;107.0;562.0;32.0;10.0;27.0|,1516.66,tpch,10
iceberg,spark,tpch_1_q17,32.0;107.0;562.0;32.0;10.0;27.0|,1320.27,tpch,10
iceberg,spark,tpch_2_q14,32.0;107.0;562.0;32.0;10.0;27.0|,1371.89,tpch,10
iceberg,spark,tpch_0_q15,32.0;107.0;562.0;32.0;10.0;27.0|,1341.02,tpch,10
iceberg,spark,tpch_0_q5,32.0;107.0;562.0;32.0;10.0;27.0|,1484.92,tpch,10
iceberg,spark,tpch_1_q5,32.0;107.0;562.0;32.0;10.0;27.0|,1551.36,tpch,10
iceberg,spark,tpch_0_q6,32.0;107.0;562.0;32.0;10.0;27.0|,1385.41,tpch,10
iceberg,spark,tpch_1_q6,32.0;107.0;562.0;32.0;10.0;27.0|,1367.55,tpch,10
iceberg,spark,tpch_1_q14,32.0;107.0;562.0;32.0;10.0;27.0|,1378.15,tpch,10
iceberg,spark,tpch_0_q10,32.0;107.0;562.0;32.0;10.0;27.0|,1476.76,tpch,10
iceberg,spark,tpch_1_q9,32.0;107.0;562.0;32.0;10.0;27.0|,1334.1,tpch,10
iceberg,spark,tpch_1_q7,32.0;107.0;562.0;32.0;10.0;27.0|,1537.84,tpch,10
iceberg,spark,tpch_2_q18,32.0;107.0;562.0;32.0;10.0;27.0|,1304.52,tpch,10
iceberg,spark,tpch_1_q19,32.0;107.0;562.0;32.0;10.0;27.0|,1487.43,tpch,10
iceberg,spark,tpch_2_q12,32.0;107.0;562.0;32.0;10.0;27.0|,1544.13,tpch,10
iceberg,spark,tpch_2_q21,32.0;107.0;562.0;32.0;10.0;27.0|,1389.97,tpch,10
iceberg,spark,tpch_1_q16,32.0;107.0;562.0;32.0;10.0;27.0|,1433.45,tpch,10
iceberg,spark,tpch_2_q5,32.0;107.0;562.0;32.0;10.0;27.0|,1577.15,tpch,10
iceberg,spark,tpch_1_q15,32.0;10.0;27.0;32.0;107.0;562.0|,1505.17,tpch,10
iceberg,spark,tpch_0_q17,32.0;10.0;27.0;32.0;107.0;562.0|,1425.09,tpch,10
iceberg,spark,tpch_2_q4,32.0;10.0;27.0;32.0;107.0;562.0|,1476.58,tpch,10
iceberg,spark,tpch_1_q8,32.0;10.0;27.0;32.0;107.0;562.0|,1633.26,tpch,10
iceberg,spark,tpch_2_q17,32.0;10.0;27.0;32.0;107.0;562.0|,1552.06,tpch,10
iceberg,spark,tpch_2_q7,32.0;10.0;27.0;32.0;107.0;562.0|,1396.61,tpch,10
iceberg,spark,tpch_1_q10,32.0;10.0;27.0;32.0;107.0;562.0|,1522.19,tpch,10
iceberg,spark,tpch_0_q1,32.0;10.0;27.0;32.0;107.0;562.0|,1532.18,tpch,10
iceberg,spark,tpch_0_q14,32.0;10.0;27.0;32.0;107.0;562.0|,1533.62,tpch,10
iceberg,spark,tpch_1_q21,32.0;10.0;27.0;32.0;107.0;562.0|,1512.16,tpch,10
iceberg,spark,tpch_2_q11,32.0;10.0;27.0;32.0;107.0;562.0|,1500.06,tpch,10
iceberg,spark,tpch_0_q13,32.0;10.0;27.0;32.0;107.0;562.0|,1534.72,tpch,10
iceberg,spark,tpch_0_q16,32.0;10.0;27.0;32.0;107.0;562.0|,1436.21,tpch,10
iceberg,spark,tpch_2_q9,32.0;10.0;27.0;32.0;107.0;562.0|,1447.41,tpch,10
iceberg,spark,tpch_0_q19,32.0;10.0;27.0;32.0;107.0;562.0|,1504.9,tpch,10
iceberg,spark,tpch_0_q12,32.0;10.0;27.0;32.0;107.0;562.0|,1584.04,tpch,10
iceberg,spark,tpch_0_q4,32.0;10.0;27.0;32.0;107.0;562.0|,1475.69,tpch,10
iceberg,spark,tpch_2_q15,32.0;10.0;27.0;32.0;107.0;562.0|,1452.97,tpch,10
iceberg,spark,tpch_1_q12,32.0;10.0;27.0;32.0;107.0;562.0|,1421.33,tpch,10
iceberg,spark,tpch_0_q3,32.0;10.0;27.0;32.0;107.0;562.0|,1434.4,tpch,10
iceberg,spark,tpch_2_q8,32.0;10.0;27.0;32.0;107.0;562.0|,1343.77,tpch,10
iceberg,spark,tpch_2_q2,32.0;10.0;27.0;32.0;107.0;562.0|,1587.23,tpch,10
iceberg,spark,tpch_0_q8,32.0;10.0;27.0;32.0;107.0;562.0|,1596.95,tpch,10
iceberg,spark,tpch_1_q3,32.0;10.0;27.0;32.0;107.0;562.0|,1446.43,tpch,10
iceberg,spark,tpch_1_q13,32.0;10.0;27.0;32.0;107.0;562.0|,1483.85,tpch,10
iceberg,spark,tpch_1_q4,32.0;10.0;27.0;32.0;107.0;562.0|,1346.23,tpch,10
iceberg,spark,tpch_2_q6,32.0;10.0;27.0;32.0;107.0;562.0|,1619.09,tpch,10
iceberg,spark,tpch_1_q2,32.0;10.0;27.0;32.0;107.0;562.0|,1626.52,tpch,10
iceberg,spark,tpch_0_q9,32.0;10.0;27.0;32.0;107.0;562.0|,1486.2,tpch,10
iceberg,spark,tpch_0_q7,32.0;10.0;27.0;32.0;107.0;562.0|,1346.47,tpch,10
iceberg,spark,tpch_0_q2,32.0;10.0;27.0;32.0;107.0;562.0|,1472.28,tpch,10
iceberg,spark,tpch_0_q18,32.0;10.0;27.0;32.0;107.0;562.0|,1431.22,tpch,10
iceberg,spark,tpch_0_q21,32.0;10.0;27.0;32.0;107.0;562.0|,1412.79,tpch,10
iceberg,spark,tpch_1_q1,32.0;10.0;27.0;32.0;107.0;562.0|,1345.9,tpch,10
iceberg,spark,tpch_2_q3,32.0;10.0;27.0;32.0;107.0;562.0|,1455.32,tpch,10
iceberg,spark,tpch_2_q13,32.0;10.0;27.0;32.0;107.0;562.0|,1466.69,tpch,10
iceberg,spark,tpch_2_q20,32.0;10.0;27.0;32.0;107.0;562.0|,1511.13,tpch,10
iceberg,spark,tpch_1_q18,32.0;10.0;27.0;32.0;107.0;562.0|,1461.62,tpch,10
iceberg,spark,tpch_0_q11,32.0;10.0;27.0;32.0;107.0;562.0|,1392.5,tpch,10
iceberg,spark,tpch_1_q20,32.0;10.0;27.0;32.0;107.0;562.0|,1563.86,tpch,10
iceberg,spark,tpch_1_q11,32.0;10.0;27.0;32.0;107.0;562.0|,1460.12,tpch,10
iceberg,spark,tpch_2_q16,32.0;10.0;27.0;32.0;107.0;562.0|,1456.73,tpch,10
iceberg,spark,tpch_2_q19,32.0;10.0;27.0;32.0;107.0;562.0|,1422.27,tpch,10
iceberg,spark,tpch_2_q1,32.0;10.0;27.0;32.0;107.0;562.0|,1469.83,tpch,10
iceberg,spark,tpch_0_q20,32.0;10.0;27.0;32.0;107.0;562.0|,1415.28,tpch,10
iceberg,spark,tpch_2_q10,32.0;10.0;27.0;32.0;107.0;562.0|,1572.04,tpch,10
iceberg,spark,tpch_1_q17,32.0;10.0;27.0;32.0;107.0;562.0|,1615.47,tpch,10
iceberg,spark,tpch_2_q14,32.0;10.0;27.0;32.0;107.0;562.0|,1584.9,tpch,10
iceberg,spark,tpch_0_q15,32.0;10.0;27.0;32.0;107.0;562.0|,1548.19,tpch,10
iceberg,spark,tpch_0_q5,32.0;10.0;27.0;32.0;107.0;562.0|,1428.75,tpch,10
iceberg,spark,tpch_1_q5,32.0;10.0;27.0;32.0;107.0;562.0|,1565.59,tpch,10
iceberg,spark,tpch_0_q6,32.0;10.0;27.0;32.0;107.0;562.0|,1585.26,tpch,10
iceberg,spark,tpch_1_q6,32.0;10.0;27.0;32.0;107.0;562.0|,1467.04,tpch,10
iceberg,spark,tpch_1_q14,32.0;10.0;27.0;32.0;107.0;562.0|,1598.6,tpch,10
iceberg,spark,tpch_0_q10,32.0;10.0;27.0;32.0;107.0;562.0|,1398.21,tpch,10
iceberg,spark,tpch_1_q9,32.0;10.0;27.0;32.0;107.0;562.0|,1430.22,tpch,10
iceberg,spark,tpch_1_q7,32.0;10.0;27.0;32.0;107.0;562.0|,1533.93,tpch,10
iceberg,spark,tpch_2_q18,32.0;10.0;27.0;32.0;107.0;562.0|,1528.21,tpch,10
iceberg,spark,tpch_1_q19,32.0;10.0;27.0;32.0;107.0;562.0|,1425.01,tpch,10
iceberg,spark,tpch_2_q12,32.0;10.0;27.0;32.0;107.0;562.0|,1529.71,tpch,10
iceberg,spark,tpch_2_q21,32.0;10.0;27.0;32.0;107.0;562.0|,1399.82,tpch,10
iceberg,spark,tpch_1_q16,32.0;10.0;27.0;32.0;107.0;562.0|,1349.54,tpch,10
iceberg,spark,tpch_2_q5,32.0;10.0;27.0;32.0;107.0;562.0|,1358.57,tpch,10
iceberg,spark,tpch_1_q15,132.0;27.0;27.0;132.0;27.0;27.0|,1031.45,tpch,10
iceberg,spark,tpch_0_q17,132.0;27.0;27.0;132.0;27.0;27.0|,959.94,tpch,10
iceberg,spark,tpch_2_q4,132.0;27.0;27.0;132.0;27.0;27.0|,942.8,tpch,10
iceberg,spark,tpch_1_q8,132.0;27.0;27.0;132.0;27.0;27.0|,977.0,tpch,10
iceberg,spark,tpch_2_q17,132.0;27.0;27.0;132.0;27.0;27.0|,1068.37,tpch,10
iceberg,spark,tpch_2_q7,132.0;27.0;27.0;132.0;27.0;27.0|,1070.81,tpch,10
iceberg,spark,tpch_1_q10,132.0;27.0;27.0;132.0;27.0;27.0|,969.55,tpch,10
iceberg,spark,tpch_0_q1,132.0;27.0;27.0;132.0;27.0;27.0|,952.72,tpch,10
iceberg,spark,tpch_0_q14,132.0;27.0;27.0;132.0;27.0;27.0|,1022.97,tpch,10
iceberg,spark,tpch_1_q21,132.0;27.0;27.0;132.0;27.0;27.0|,991.9,tpch,10
iceberg,spark,tpch_2_q11,132.0;27.0;27.0;132.0;27.0;27.0|,985.68,tpch,10
iceberg,spark,tpch_0_q13,132.0;27.0;27.0;132.0;27.0;27.0|,1085.63,tpch,10
iceberg,spark,tpch_0_q16,132.0;27.0;27.0;132.0;27.0;27.0|,1126.29,tpch,10
iceberg,spark,tpch_2_q9,132.0;27.0;27.0;132.0;27.0;27.0|,1016.84,tpch,10
iceberg,spark,tpch_0_q19,132.0;27.0;27.0;132.0;27.0;27.0|,1083.98,tpch,10
iceberg,spark,tpch_0_q12,132.0;27.0;27.0;132.0;27.0;27.0|,989.51,tpch,10
iceberg,spark,tpch_0_q4,132.0;27.0;27.0;132.0;27.0;27.0|,1094.66,tpch,10
iceberg,spark,tpch_2_q15,132.0;27.0;27.0;132.0;27.0;27.0|,1116.8,tpch,10
iceberg,spark,tpch_1_q12,132.0;27.0;27.0;132.0;27.0;27.0|,933.33,tpch,10
iceberg,spark,tpch_0_q3,132.0;27.0;27.0;132.0;27.0;27.0|,1080.75,tpch,10
iceberg,spark,tpch_2_q8,132.0;27.0;27.0;132.0;27.0;27.0|,936.48,tpch,10
