datalake,engine,query name,conf,latency,benchmark,sf
iceberg,presto,tpch_1_q7,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,18762.69,tpch,10
iceberg,presto,tpch_1_q8,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,4071.92,tpch,10
iceberg,presto,tpch_1_q9,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,3305.9,tpch,10
iceberg,presto,tpch_2_q1,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,16682.31,tpch,10
iceberg,presto,tpch_2_q11,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,11539.96,tpch,10
iceberg,presto,tpch_2_q12,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,4399.86,tpch,10
iceberg,presto,tpch_2_q14,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,1542.77,tpch,10
iceberg,presto,tpch_2_q19,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,2021.07,tpch,10
iceberg,presto,tpch_2_q20,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,7835.88,tpch,10
iceberg,presto,tpch_2_q21,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,11020.7,tpch,10
iceberg,presto,tpch_2_q22,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,3521.41,tpch,10
iceberg,presto,tpch_2_q3,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,2007.91,tpch,10
iceberg,presto,tpch_2_q4,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,10529.62,tpch,10
iceberg,presto,tpch_2_q5,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,4676.21,tpch,10
iceberg,presto,tpch_2_q7,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,12036.3,tpch,10
iceberg,presto,tpch_2_q9,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=48,3771.72,tpch,10
iceberg,presto,tpch_0_q12,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,2309.31,tpch,10
iceberg,presto,tpch_0_q13,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,8219.8,tpch,10
iceberg,presto,tpch_0_q15,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,2317.82,tpch,10
iceberg,presto,tpch_0_q18,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,2966.41,tpch,10
iceberg,presto,tpch_0_q2,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,3104.9,tpch,10
iceberg,presto,tpch_0_q20,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,1500.42,tpch,10
iceberg,presto,tpch_0_q22,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,11951.54,tpch,10
iceberg,presto,tpch_0_q3,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,5606.55,tpch,10
iceberg,presto,tpch_0_q6,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,2675.32,tpch,10
iceberg,presto,tpch_0_q8,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,8074.73,tpch,10
iceberg,presto,tpch_0_q9,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,3786.95,tpch,10
iceberg,presto,tpch_1_q1,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,3539.98,tpch,10
iceberg,presto,tpch_1_q10,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,22482.0,tpch,10
iceberg,presto,tpch_1_q12,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,3678.37,tpch,10
iceberg,presto,tpch_1_q13,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,4348.33,tpch,10
iceberg,presto,tpch_1_q16,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,5378.5,tpch,10
iceberg,presto,tpch_1_q17,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,8553.1,tpch,10
iceberg,presto,tpch_1_q18,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,8742.19,tpch,10
iceberg,presto,tpch_1_q19,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,6766.84,tpch,10
iceberg,presto,tpch_1_q2,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,11662.4,tpch,10
iceberg,presto,tpch_1_q20,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,3419.81,tpch,10
iceberg,presto,tpch_1_q3,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,4063.56,tpch,10
iceberg,presto,tpch_1_q4,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,9369.82,tpch,10
iceberg,presto,tpch_1_q5,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,30635.7,tpch,10
iceberg,presto,tpch_1_q7,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,6894.82,tpch,10
iceberg,presto,tpch_1_q8,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,2321.13,tpch,10
iceberg,presto,tpch_1_q9,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,3247.07,tpch,10
iceberg,presto,tpch_2_q1,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,14677.52,tpch,10
iceberg,presto,tpch_2_q11,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,10186.84,tpch,10
iceberg,presto,tpch_2_q12,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,4156.67,tpch,10
iceberg,presto,tpch_2_q14,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,1500.42,tpch,10
iceberg,presto,tpch_2_q19,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,2979.48,tpch,10
iceberg,presto,tpch_2_q20,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,23082.78,tpch,10
iceberg,presto,tpch_2_q21,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,5531.69,tpch,10
iceberg,presto,tpch_2_q22,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,8488.86,tpch,10
iceberg,presto,tpch_2_q3,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,1500.42,tpch,10
iceberg,presto,tpch_2_q4,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,9794.89,tpch,10
iceberg,presto,tpch_2_q5,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,3281.34,tpch,10
iceberg,presto,tpch_2_q7,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,20681.91,tpch,10
iceberg,presto,tpch_2_q9,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,3198.32,tpch,10
iceberg,presto,tpch_0_q12,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,3106.7,tpch,10
iceberg,presto,tpch_0_q13,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,10729.05,tpch,10
iceberg,presto,tpch_0_q15,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,4046.23,tpch,10
iceberg,presto,tpch_0_q18,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,1708.95,tpch,10
iceberg,presto,tpch_0_q2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,9974.11,tpch,10
iceberg,presto,tpch_0_q20,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,10929.49,tpch,10
iceberg,presto,tpch_0_q22,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,1575.13,tpch,10
iceberg,presto,tpch_0_q3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,15057.75,tpch,10
iceberg,presto,tpch_0_q6,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,3356.19,tpch,10
iceberg,presto,tpch_0_q8,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,1500.42,tpch,10
iceberg,presto,tpch_0_q9,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,5151.98,tpch,10
iceberg,presto,tpch_1_q1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,18971.05,tpch,10
iceberg,presto,tpch_1_q10,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,13756.66,tpch,10
iceberg,presto,tpch_1_q12,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,6261.54,tpch,10
iceberg,presto,tpch_1_q13,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,7748.49,tpch,10
iceberg,presto,tpch_1_q16,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,4622.05,tpch,10
iceberg,presto,tpch_1_q17,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,4731.39,tpch,10
iceberg,presto,tpch_1_q18,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,5955.3,tpch,10
iceberg,presto,tpch_1_q19,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,10597.76,tpch,10
iceberg,presto,tpch_1_q2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,7817.33,tpch,10
iceberg,presto,tpch_1_q20,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,6180.88,tpch,10
iceberg,presto,tpch_1_q3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,14416.05,tpch,10
iceberg,presto,tpch_1_q4,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,7705.48,tpch,10
iceberg,presto,tpch_1_q5,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,10594.29,tpch,10
iceberg,presto,tpch_1_q7,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,21020.27,tpch,10
iceberg,presto,tpch_1_q8,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,8306.45,tpch,10
iceberg,presto,tpch_1_q9,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,13211.44,tpch,10
iceberg,presto,tpch_2_q1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,5441.5,tpch,10
iceberg,presto,tpch_2_q11,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,4302.12,tpch,10
iceberg,presto,tpch_2_q12,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,3828.6,tpch,10
iceberg,presto,tpch_2_q14,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,10358.03,tpch,10
iceberg,presto,tpch_2_q19,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,1500.42,tpch,10
iceberg,presto,tpch_2_q20,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,3975.64,tpch,10
iceberg,presto,tpch_2_q21,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,14132.96,tpch,10
iceberg,presto,tpch_2_q22,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,2053.45,tpch,10
iceberg,presto,tpch_2_q3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,5254.79,tpch,10
iceberg,presto,tpch_2_q4,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,1513.81,tpch,10
iceberg,presto,tpch_2_q5,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,8201.39,tpch,10
iceberg,presto,tpch_2_q7,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,11160.05,tpch,10
iceberg,presto,tpch_2_q9,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=24; task.max-worker-threads=48,2037.4,tpch,10
iceberg,presto,tpch_0_q12,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,1500.42,tpch,10
iceberg,presto,tpch_0_q13,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,10221.79,tpch,10
iceberg,presto,tpch_0_q15,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,2693.86,tpch,10
iceberg,presto,tpch_0_q18,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,2199.45,tpch,10
iceberg,presto,tpch_0_q2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,8944.52,tpch,10
iceberg,presto,tpch_0_q20,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,4197.39,tpch,10
iceberg,presto,tpch_0_q22,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,2793.71,tpch,10
iceberg,presto,tpch_0_q3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,4010.28,tpch,10
iceberg,presto,tpch_0_q6,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,2776.01,tpch,10
iceberg,presto,tpch_0_q8,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,2252.4,tpch,10
iceberg,presto,tpch_0_q9,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,6407.13,tpch,10
iceberg,presto,tpch_1_q1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,12505.21,tpch,10
iceberg,presto,tpch_1_q10,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,13513.29,tpch,10
iceberg,presto,tpch_1_q12,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,3660.95,tpch,10
iceberg,presto,tpch_1_q13,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,4053.7,tpch,10
iceberg,presto,tpch_1_q16,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,9055.19,tpch,10
iceberg,presto,tpch_1_q17,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,13892.21,tpch,10
iceberg,presto,tpch_1_q18,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,6107.58,tpch,10
iceberg,presto,tpch_1_q19,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,10834.34,tpch,10
iceberg,presto,tpch_1_q2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,6145.76,tpch,10
