datalake,engine,query name,conf,latency,benchmark,sf
delta,trino,tpch_0_q9,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,49983.4,tpch,10
delta,trino,tpch_0_q7,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,47877.58,tpch,10
delta,trino,tpch_0_q2,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,46479.47,tpch,10
delta,trino,tpch_0_q18,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,53828.99,tpch,10
delta,trino,tpch_0_q21,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,48161.78,tpch,10
delta,trino,tpch_1_q1,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,48280.74,tpch,10
delta,trino,tpch_2_q3,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,52435.21,tpch,10
delta,trino,tpch_2_q13,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,51927.32,tpch,10
delta,trino,tpch_2_q20,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,51155.35,tpch,10
delta,trino,tpch_1_q18,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,51652.69,tpch,10
delta,trino,tpch_0_q11,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,50824.82,tpch,10
delta,trino,tpch_0_q22,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,46669.26,tpch,10
delta,trino,tpch_1_q20,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,47208.88,tpch,10
delta,trino,tpch_1_q11,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,50307.73,tpch,10
delta,trino,tpch_2_q16,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,46993.53,tpch,10
delta,trino,tpch_2_q19,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,54433.57,tpch,10
delta,trino,tpch_2_q1,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,47717.07,tpch,10
delta,trino,tpch_0_q20,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,47631.44,tpch,10
delta,trino,tpch_2_q10,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,46818.58,tpch,10
delta,trino,tpch_1_q17,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,51768.81,tpch,10
delta,trino,tpch_2_q14,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,47910.29,tpch,10
delta,trino,tpch_0_q15,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,48226.2,tpch,10
delta,trino,tpch_0_q5,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,54043.58,tpch,10
delta,trino,tpch_1_q5,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,52668.1,tpch,10
delta,trino,tpch_0_q6,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,47476.81,tpch,10
delta,trino,tpch_1_q6,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,45969.16,tpch,10
delta,trino,tpch_1_q14,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,51486.68,tpch,10
delta,trino,tpch_1_q9,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,48533.44,tpch,10
delta,trino,tpch_1_q7,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,54505.68,tpch,10
delta,trino,tpch_2_q18,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,52896.58,tpch,10
delta,trino,tpch_1_q19,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,54251.54,tpch,10
delta,trino,tpch_2_q12,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,52759.71,tpch,10
delta,trino,tpch_2_q21,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,47645.84,tpch,10
delta,trino,tpch_1_q16,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,47617.77,tpch,10
delta,trino,tpch_2_q5,60.0;17.0;28.0;17.0;16.0;103.0;156.0|1;0;0,51859.85,tpch,10
delta,trino,tpch_1_q15,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,30398.21,tpch,10
delta,trino,tpch_1_q1,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,31000.44,tpch,10
delta,trino,tpch_2_q4,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,29834.2,tpch,10
delta,trino,tpch_1_q8,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,31230.65,tpch,10
delta,trino,tpch_2_q17,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,29493.13,tpch,10
delta,trino,tpch_2_q22,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,31603.85,tpch,10
delta,trino,tpch_2_q7,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,34077.96,tpch,10
delta,trino,tpch_2_q3,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,32592.33,tpch,10
delta,trino,tpch_1_q10,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,29086.71,tpch,10
delta,trino,tpch_2_q13,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,32087.44,tpch,10
delta,trino,tpch_2_q20,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,31906.51,tpch,10
delta,trino,tpch_1_q18,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,29746.48,tpch,10
delta,trino,tpch_1_q21,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,32427.14,tpch,10
delta,trino,tpch_2_q11,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,31556.58,tpch,10
delta,trino,tpch_1_q20,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,32227.12,tpch,10
delta,trino,tpch_1_q11,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,28554.93,tpch,10
delta,trino,tpch_2_q9,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,30818.07,tpch,10
delta,trino,tpch_2_q16,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,32725.23,tpch,10
delta,trino,tpch_2_q19,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,28856.34,tpch,10
delta,trino,tpch_0_q4,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,33060.22,tpch,10
delta,trino,tpch_2_q15,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,28258.19,tpch,10
delta,trino,tpch_2_q1,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,31677.71,tpch,10
delta,trino,tpch_1_q12,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,34053.35,tpch,10
delta,trino,tpch_2_q8,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,30777.96,tpch,10
delta,trino,tpch_2_q2,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,34090.56,tpch,10
delta,trino,tpch_0_q8,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,33735.34,tpch,10
delta,trino,tpch_1_q22,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,31220.42,tpch,10
delta,trino,tpch_2_q10,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,29476.75,tpch,10
delta,trino,tpch_1_q17,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,34271.72,tpch,10
delta,trino,tpch_2_q14,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,30240.17,tpch,10
delta,trino,tpch_1_q3,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,32277.0,tpch,10
delta,trino,tpch_0_q5,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,33920.61,tpch,10
delta,trino,tpch_1_q13,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,28786.82,tpch,10
delta,trino,tpch_1_q5,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,31826.87,tpch,10
delta,trino,tpch_0_q6,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,31582.36,tpch,10
delta,trino,tpch_1_q6,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,32761.35,tpch,10
delta,trino,tpch_1_q4,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,34100.83,tpch,10
delta,trino,tpch_1_q14,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,33953.81,tpch,10
delta,trino,tpch_2_q6,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,29323.76,tpch,10
delta,trino,tpch_1_q9,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,33759.46,tpch,10
delta,trino,tpch_1_q7,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,29328.3,tpch,10
delta,trino,tpch_1_q2,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,33993.98,tpch,10
delta,trino,tpch_0_q9,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,34480.32,tpch,10
delta,trino,tpch_2_q18,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,30715.79,tpch,10
delta,trino,tpch_1_q19,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,31332.92,tpch,10
delta,trino,tpch_2_q12,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,34100.45,tpch,10
delta,trino,tpch_2_q21,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,34260.54,tpch,10
delta,trino,tpch_1_q16,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,34034.16,tpch,10
delta,trino,tpch_0_q7,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,33724.95,tpch,10
delta,trino,tpch_2_q5,60.0;17.0;28.0;17.0;16.0;103.0;156.0|0;0;0,28283.81,tpch,10
delta,trino,tpch_1_q15,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,35910.09,tpch,10
delta,trino,tpch_2_q4,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,32645.98,tpch,10
delta,trino,tpch_1_q8,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,38850.89,tpch,10
delta,trino,tpch_2_q17,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,33902.0,tpch,10
delta,trino,tpch_2_q7,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,38894.15,tpch,10
delta,trino,tpch_1_q10,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,35735.35,tpch,10
delta,trino,tpch_1_q21,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,35385.4,tpch,10
delta,trino,tpch_2_q11,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,38536.04,tpch,10
delta,trino,tpch_2_q9,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,37916.04,tpch,10
delta,trino,tpch_0_q4,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,35201.94,tpch,10
delta,trino,tpch_2_q15,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,33251.89,tpch,10
delta,trino,tpch_1_q12,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,32683.86,tpch,10
delta,trino,tpch_0_q3,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,33037.07,tpch,10
delta,trino,tpch_2_q8,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,35137.41,tpch,10
delta,trino,tpch_2_q2,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,33708.58,tpch,10
delta,trino,tpch_0_q8,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,33205.03,tpch,10
delta,trino,tpch_1_q22,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,37105.14,tpch,10
delta,trino,tpch_1_q3,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,37488.83,tpch,10
delta,trino,tpch_1_q13,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,35908.81,tpch,10
delta,trino,tpch_1_q4,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,37251.56,tpch,10
delta,trino,tpch_2_q6,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,33129.19,tpch,10
delta,trino,tpch_1_q2,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,37952.08,tpch,10
delta,trino,tpch_0_q9,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,38241.86,tpch,10
delta,trino,tpch_0_q7,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,37745.49,tpch,10
delta,trino,tpch_1_q1,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,35536.81,tpch,10
delta,trino,tpch_2_q3,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,32500.28,tpch,10
delta,trino,tpch_2_q13,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,36627.83,tpch,10
delta,trino,tpch_2_q20,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,33194.99,tpch,10
delta,trino,tpch_1_q18,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,32882.01,tpch,10
delta,trino,tpch_0_q22,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,34178.63,tpch,10
delta,trino,tpch_1_q20,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,33643.27,tpch,10
delta,trino,tpch_1_q11,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,33733.53,tpch,10
delta,trino,tpch_2_q16,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,33554.51,tpch,10
delta,trino,tpch_2_q19,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,37226.58,tpch,10
delta,trino,tpch_2_q1,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,38645.69,tpch,10
delta,trino,tpch_2_q10,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,34025.18,tpch,10
delta,trino,tpch_1_q17,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,37007.81,tpch,10
delta,trino,tpch_2_q14,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,31966.71,tpch,10
delta,trino,tpch_0_q5,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,36517.49,tpch,10
delta,trino,tpch_1_q5,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,36794.44,tpch,10
delta,trino,tpch_0_q6,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,32325.87,tpch,10
delta,trino,tpch_1_q6,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,32723.39,tpch,10
delta,trino,tpch_1_q14,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,34059.62,tpch,10
delta,trino,tpch_1_q9,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,34758.34,tpch,10
delta,trino,tpch_1_q7,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,35446.39,tpch,10
delta,trino,tpch_2_q18,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,38228.23,tpch,10
delta,trino,tpch_1_q19,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,36870.88,tpch,10
delta,trino,tpch_2_q12,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,34089.18,tpch,10
delta,trino,tpch_2_q21,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,32717.65,tpch,10
delta,trino,tpch_1_q16,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,38377.11,tpch,10
delta,trino,tpch_2_q5,30.0;15.0;15.0;11.0;128.0;33.0;106.0|1;1;1,33976.23,tpch,10
delta,trino,tpch_1_q15,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,28122.54,tpch,10
delta,trino,tpch_1_q1,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,25947.91,tpch,10
delta,trino,tpch_2_q4,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,25477.47,tpch,10
delta,trino,tpch_1_q8,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,25585.33,tpch,10
delta,trino,tpch_2_q17,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,28854.43,tpch,10
delta,trino,tpch_2_q22,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,28073.67,tpch,10
delta,trino,tpch_2_q7,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,27029.55,tpch,10
delta,trino,tpch_2_q3,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,27762.99,tpch,10
delta,trino,tpch_1_q10,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,27331.87,tpch,10
delta,trino,tpch_2_q13,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,27698.56,tpch,10
delta,trino,tpch_2_q20,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,28394.54,tpch,10
delta,trino,tpch_1_q18,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,25943.97,tpch,10
delta,trino,tpch_1_q21,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,26103.72,tpch,10
delta,trino,tpch_2_q11,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,28892.95,tpch,10
delta,trino,tpch_1_q20,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,29543.94,tpch,10
delta,trino,tpch_1_q11,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,25193.21,tpch,10
delta,trino,tpch_2_q9,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,27199.47,tpch,10
delta,trino,tpch_2_q16,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,28612.67,tpch,10
delta,trino,tpch_2_q19,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,25172.49,tpch,10
delta,trino,tpch_2_q15,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,27845.1,tpch,10
delta,trino,tpch_2_q1,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,25082.62,tpch,10
delta,trino,tpch_1_q12,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,27754.27,tpch,10
delta,trino,tpch_2_q8,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,27522.44,tpch,10
delta,trino,tpch_2_q2,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,27892.02,tpch,10
delta,trino,tpch_0_q8,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,25567.0,tpch,10
delta,trino,tpch_1_q22,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,26547.19,tpch,10
delta,trino,tpch_1_q17,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,27604.12,tpch,10
delta,trino,tpch_2_q14,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,25382.19,tpch,10
delta,trino,tpch_1_q3,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,25872.44,tpch,10
delta,trino,tpch_1_q13,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,27949.46,tpch,10
delta,trino,tpch_1_q5,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,25243.08,tpch,10
delta,trino,tpch_0_q6,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,27549.32,tpch,10
delta,trino,tpch_1_q6,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,29189.6,tpch,10
delta,trino,tpch_1_q4,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,27236.22,tpch,10
delta,trino,tpch_1_q14,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,27565.12,tpch,10
delta,trino,tpch_2_q6,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,27254.73,tpch,10
delta,trino,tpch_1_q9,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,25060.51,tpch,10
delta,trino,tpch_1_q7,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,27285.41,tpch,10
delta,trino,tpch_1_q2,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,29179.83,tpch,10
delta,trino,tpch_0_q9,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,28719.97,tpch,10
delta,trino,tpch_2_q18,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,26920.15,tpch,10
delta,trino,tpch_1_q19,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,29232.28,tpch,10
delta,trino,tpch_2_q12,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,28843.82,tpch,10
delta,trino,tpch_2_q21,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,27922.86,tpch,10
delta,trino,tpch_1_q16,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,24992.07,tpch,10
delta,trino,tpch_0_q7,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,26637.42,tpch,10
delta,trino,tpch_2_q5,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,25093.63,tpch,10
delta,trino,tpch_1_q15,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,38962.64,tpch,10
delta,trino,tpch_2_q4,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,38540.39,tpch,10
delta,trino,tpch_1_q8,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,32402.08,tpch,10
delta,trino,tpch_2_q17,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,38534.67,tpch,10
delta,trino,tpch_2_q22,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,32137.67,tpch,10
delta,trino,tpch_2_q7,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,34812.18,tpch,10
delta,trino,tpch_1_q10,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,37365.93,tpch,10
delta,trino,tpch_1_q21,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,37343.64,tpch,10
delta,trino,tpch_2_q11,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,38850.66,tpch,10
delta,trino,tpch_2_q9,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,36493.01,tpch,10
delta,trino,tpch_0_q4,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,34893.7,tpch,10
delta,trino,tpch_2_q15,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,38953.65,tpch,10
delta,trino,tpch_1_q12,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,34625.05,tpch,10
delta,trino,tpch_0_q3,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,38079.7,tpch,10
delta,trino,tpch_2_q8,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,38343.14,tpch,10
delta,trino,tpch_2_q2,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,34576.58,tpch,10
delta,trino,tpch_0_q8,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,36754.33,tpch,10
delta,trino,tpch_1_q22,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,36605.85,tpch,10
delta,trino,tpch_1_q3,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,35737.17,tpch,10
delta,trino,tpch_1_q13,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,36547.28,tpch,10
delta,trino,tpch_1_q4,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,34378.9,tpch,10
delta,trino,tpch_2_q6,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,33178.3,tpch,10
delta,trino,tpch_1_q2,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,35722.69,tpch,10
delta,trino,tpch_0_q9,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,35663.01,tpch,10
delta,trino,tpch_0_q7,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,37074.37,tpch,10
delta,trino,tpch_1_q1,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,33491.87,tpch,10
delta,trino,tpch_2_q3,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,31937.25,tpch,10
delta,trino,tpch_2_q13,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,32073.85,tpch,10
delta,trino,tpch_2_q20,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,34028.52,tpch,10
delta,trino,tpch_1_q18,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,36688.87,tpch,10
delta,trino,tpch_0_q22,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,35773.66,tpch,10
delta,trino,tpch_1_q11,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,35684.93,tpch,10
delta,trino,tpch_2_q16,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,37751.64,tpch,10
delta,trino,tpch_2_q19,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,33667.9,tpch,10
delta,trino,tpch_2_q1,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,34367.48,tpch,10
delta,trino,tpch_2_q10,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,33867.44,tpch,10
delta,trino,tpch_1_q17,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,38560.45,tpch,10
delta,trino,tpch_2_q14,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,37054.27,tpch,10
delta,trino,tpch_0_q5,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,32712.88,tpch,10
delta,trino,tpch_1_q5,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,37653.19,tpch,10
delta,trino,tpch_0_q6,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,34885.75,tpch,10
delta,trino,tpch_1_q6,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,37345.24,tpch,10
delta,trino,tpch_1_q14,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,38179.95,tpch,10
delta,trino,tpch_1_q9,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,32023.58,tpch,10
delta,trino,tpch_1_q7,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,33374.09,tpch,10
delta,trino,tpch_2_q18,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,32628.15,tpch,10
delta,trino,tpch_1_q19,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,32150.73,tpch,10
delta,trino,tpch_2_q12,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,36151.93,tpch,10
delta,trino,tpch_2_q21,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;1;1,36900.11,tpch,10
