datalake,engine,query name,conf,latency,benchmark,sf
iceberg,presto,db20,15.5; 186.3; 22.1; 18.9; 20.0; 27.4; 35.5,29042.86,tpch,100
iceberg,presto,db15,26.8; 234.2; 15.5; 5.9; 6.0; 2174.9; 349.8,43466.41,tpch,100
iceberg,presto,db21,16.0; 221.6; 21.7; 14.0; 19.2; 33.4; 32.5,27628.77,tpch,100
iceberg,presto,db13,27.0; 248.8; 13.6; 7.6; 6.9; 1893.1; 397.8,32401.20,tpch,100
iceberg,presto,db11,17.0;228.4;17.4;18.5;17.9;36.5;35.9,21388.34,tpch,100
iceberg,presto,db11,15.9;224.9;19.8;16.2;16.7;33.2;33.5,24127.61,tpch,100
iceberg,presto,db17,21.5; 228.9; 13.8; 6.1; 5.5; 2276.0; 384.0,31010.88,tpch,100
iceberg,presto,db21,15.1; 198.3; 19.0; 19.3; 16.4; 32.4; 34.4,28010.86,tpch,100
iceberg,presto,db19,17.0;228.4;17.4;18.5;17.9;36.5;35.9,26339.08,tpch,100
iceberg,presto,db18,18.2; 216.4; 146.9; 8.6; 41.7; 515.7; 1463.7,44905.45,tpch,100
iceberg,presto,db10,8;137;51;18;32;1024;942,47510.97,tpch,100
iceberg,presto,db17,16.2; 226.0; 20.6; 14.0; 15.7; 32.2; 31.5,44398.33,tpch,100
iceberg,presto,db5,15.5; 260.4; 17.7; 19.7; 15.4; 41.1; 33.8,10963.23,tpch,100
iceberg,presto,db6,6.4; 114.4; 58.6; 18.9; 35.8; 845.2; 957.7,33847.36,tpch,100
iceberg,presto,db5,18.2; 216.4; 146.9; 8.6; 41.7; 515.7; 1463.7,23686.54,tpch,100
iceberg,presto,db1,17.4; 241.0; 15.8; 16.5; 18.9; 40.9; 40.3,35327.58,tpch,100
iceberg,presto,db20,27.0; 248.8; 13.6; 7.6; 6.9; 1893.1; 397.8,28022.87,tpch,100
iceberg,presto,db5,14.5; 220.4; 17.9; 15.5; 17.0; 36.5; 36.4,22828.94,tpch,100
iceberg,presto,db14,6.9; 140.4; 48.3; 21.2; 27.2; 987.9; 955.5,36752.72,tpch,100
iceberg,presto,db14,15.5; 186.3; 22.1; 18.9; 20.0; 27.4; 35.5,37781.36,tpch,100
iceberg,presto,db13,23.4; 194.0; 13.8; 5.8; 6.6; 1711.4; 364.1,40438.32,tpch,100
iceberg,presto,db4,17.0;228.4;17.4;18.5;17.9;36.5;35.9,26090.77,tpch,100
iceberg,presto,db12,15.1; 198.3; 19.0; 19.3; 16.4; 32.4; 34.4,31785.72,tpch,100
iceberg,presto,db22,22.6; 197.5; 14.5; 7.0; 6.6; 1804.1; 373.5,16385.25,tpch,100
iceberg,presto,db15,19.7; 223.8; 152.1; 10.2; 33.6; 554.9; 1573.5,41030.50,tpch,100
iceberg,presto,db16,14.7; 195.2; 18.0; 17.2; 15.6; 32.9; 38.0,15489.78,tpch,100
iceberg,presto,db7,6.9; 140.4; 48.3; 21.2; 27.2; 987.9; 955.5,20582.65,tpch,100
iceberg,presto,db4,27.0; 248.8; 13.6; 7.6; 6.9; 1893.1; 397.8,29597.01,tpch,100
iceberg,presto,db9,21.6; 209.9; 17.4; 5.9; 5.8; 2223.2; 394.8,49657.73,tpch,100
iceberg,presto,db3,14.5; 220.4; 17.9; 15.5; 17.0; 36.5; 36.4,38676.76,tpch,100
iceberg,presto,db11,6.9; 140.4; 48.3; 21.2; 27.2; 987.9; 955.5,27660.61,tpch,100
iceberg,presto,db6,15.9;224.9;19.8;16.2;16.7;33.2;33.5,31457.98,tpch,100
iceberg,presto,db13,27.0; 248.8; 13.6; 7.6; 6.9; 1893.1; 397.8,27552.43,tpch,100
iceberg,presto,db16,15.9;224.9;19.8;16.2;16.7;33.2;33.5,20434.40,tpch,100
iceberg,presto,db18,16;200;20;18;18;32;32,26898.00,tpch,100
iceberg,presto,db15,15.5; 186.3; 22.1; 18.9; 20.0; 27.4; 35.5,33772.55,tpch,100
iceberg,presto,db16,16.0; 221.6; 21.7; 14.0; 19.2; 33.4; 32.5,17788.60,tpch,100
iceberg,presto,db14,23.5;217.7;15.2;6.7;6.1;2002.8;391.1,25545.91,tpch,100
iceberg,presto,db8,15.2; 237.6; 19.7; 16.2; 17.2; 35.3; 32.2,31099.00,tpch,100
iceberg,presto,db6,19.7; 223.8; 152.1; 10.2; 33.6; 554.9; 1573.5,36711.08,tpch,100
iceberg,presto,db18,25.2; 185.7; 15.3; 5.7; 6.2; 1885.9; 446.0,32354.23,tpch,100
iceberg,presto,db22,17.0;228.4;17.4;18.5;17.9;36.5;35.9,18330.86,tpch,100
iceberg,presto,db19,22.6; 197.5; 14.5; 7.0; 6.6; 1804.1; 373.5,44550.71,tpch,100
iceberg,presto,db16,25.2; 185.7; 15.3; 5.7; 6.2; 1885.9; 446.0,22478.24,tpch,100
iceberg,presto,db19,21.6; 209.9; 17.4; 5.9; 5.8; 2223.2; 394.8,35666.85,tpch,100
iceberg,presto,db10,25.2; 185.7; 15.3; 5.7; 6.2; 1885.9; 446.0,27363.29,tpch,100
iceberg,presto,db20,16.2; 226.0; 20.6; 14.0; 15.7; 32.2; 31.5,29661.31,tpch,100
iceberg,presto,db1,18.2; 216.4; 146.9; 8.6; 41.7; 515.7; 1463.7,35278.50,tpch,100
iceberg,presto,db6,19.7; 223.8; 152.1; 10.2; 33.6; 554.9; 1573.5,26917.34,tpch,100
iceberg,presto,db8,15.5; 186.3; 22.1; 18.9; 20.0; 27.4; 35.5,34678.55,tpch,100
iceberg,presto,db4,18.3; 227.1; 15.8; 17.9; 18.3; 37.2; 41.3,30750.63,tpch,100
iceberg,presto,db12,25.1; 210.8; 17.2; 6.8; 6.2; 2087.8; 415.0,45721.41,tpch,100
iceberg,presto,db15,14.7; 195.2; 18.0; 17.2; 15.6; 32.9; 38.0,38468.07,tpch,100
iceberg,presto,db1,19.4; 172.4; 101.9; 9.3; 34.5; 474.9; 1723.1,35109.91,tpch,100
iceberg,presto,db4,26.8; 234.2; 15.5; 5.9; 6.0; 2174.9; 349.8,27076.19,tpch,100
iceberg,presto,db7,15.5; 186.3; 22.1; 18.9; 20.0; 27.4; 35.5,26468.39,tpch,100
iceberg,presto,db8,14.7; 195.2; 18.0; 17.2; 15.6; 32.9; 38.0,48451.39,tpch,100
iceberg,presto,db13,27.0; 248.8; 13.6; 7.6; 6.9; 1893.1; 397.8,46054.92,tpch,100
iceberg,presto,db3,21.5; 228.9; 13.8; 6.1; 5.5; 2276.0; 384.0,30990.43,tpch,100
iceberg,presto,db2,14.6; 261.7; 18.0; 19.1; 18.5; 37.6; 33.0,29505.91,tpch,100
iceberg,presto,db20,14.1; 173.3; 22.7; 20.3; 20.0; 35.1; 27.3,45524.63,tpch,100
iceberg,presto,db13,19.4; 172.4; 101.9; 9.3; 34.5; 474.9; 1723.1,32446.88,tpch,100
iceberg,presto,db22,27.0; 203.3; 18.0; 5.5; 6.3; 1836.6; 416.7,20542.21,tpch,100
iceberg,presto,db2,20.4; 219.3; 14.4; 6.8; 5.8; 2121.6; 350.4,39613.55,tpch,100
iceberg,presto,db21,8.0; 129.8; 50.4; 16.6; 31.1; 883.2; 1008.5,43848.08,tpch,100
iceberg,presto,db22,17.4; 241.0; 15.8; 16.5; 18.9; 40.9; 40.3,25515.29,tpch,100
iceberg,presto,db3,19.7; 223.8; 152.1; 10.2; 33.6; 554.9; 1573.5,36639.10,tpch,100
iceberg,presto,db8,14.5; 220.4; 17.9; 15.5; 17.0; 36.5; 36.4,46394.03,tpch,100
iceberg,presto,db15,15.5; 186.3; 22.1; 18.9; 20.0; 27.4; 35.5,34912.64,tpch,100
iceberg,presto,db16,25.1; 210.8; 17.2; 6.8; 6.2; 2087.8; 415.0,22512.32,tpch,100
iceberg,presto,db9,16;200;20;18;18;32;32,33034.43,tpch,100
iceberg,presto,db1,15.2; 237.6; 19.7; 16.2; 17.2; 35.3; 32.2,45343.59,tpch,100
iceberg,presto,db9,23.4; 194.0; 13.8; 5.8; 6.6; 1711.4; 364.1,38810.54,tpch,100
iceberg,presto,db18,18.3; 227.1; 15.8; 17.9; 18.3; 37.2; 41.3,34946.65,tpch,100
