datalake,engine,query name,conf,latency,benchmark,sf
hudi,presto,tpcds_q2,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,6480.391688,tpcds,10
hudi,presto,tpcds_q2,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,8064.455016,tpcds,10
hudi,presto,tpcds_q2,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,8951.886902,tpcds,10
hudi,presto,tpcds_q22,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,25091.117367,tpcds,10
hudi,presto,tpcds_q22,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,36429.07507,tpcds,10
hudi,presto,tpcds_q22,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,6051.02243,tpcds,10
hudi,presto,tpcds_q22,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,34353.146891,tpcds,10
hudi,presto,tpcds_q22,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,4760.176888,tpcds,10
hudi,presto,tpcds_q22,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,35062.662980999994,tpcds,10
hudi,presto,tpcds_q22,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,34065.061578999994,tpcds,10
hudi,presto,tpcds_q22,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,39834.99124,tpcds,10
hudi,presto,tpcds_q22,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,24392.788928,tpcds,10
hudi,presto,tpcds_q22,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,22127.619795,tpcds,10
hudi,presto,tpcds_q22,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,37249.638791000005,tpcds,10
hudi,presto,tpcds_q23_a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,26762.364581,tpcds,10
hudi,presto,tpcds_q23_a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,70533.752474,tpcds,10
hudi,presto,tpcds_q23_a,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,17118.798767,tpcds,10
hudi,presto,tpcds_q23_a,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,25703.877496,tpcds,10
hudi,presto,tpcds_q23_a,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,28728.235515,tpcds,10
hudi,presto,tpcds_q23_a,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,37984.205289,tpcds,10
hudi,presto,tpcds_q23_a,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,16880.178838,tpcds,10
hudi,presto,tpcds_q23_a,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,20717.297334000003,tpcds,10
hudi,presto,tpcds_q23_b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,37910.016967,tpcds,10
hudi,presto,tpcds_q23_b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,20514.044516,tpcds,10
hudi,presto,tpcds_q23_b,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,117242.251542,tpcds,10
hudi,presto,tpcds_q23_b,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,16375.987412,tpcds,10
hudi,presto,tpcds_q23_b,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,28280.845577,tpcds,10
hudi,presto,tpcds_q23_b,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,40327.834078,tpcds,10
hudi,presto,tpcds_q23_b,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,32727.66401,tpcds,10
hudi,presto,tpcds_q23_b,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,15084.924857,tpcds,10
hudi,presto,tpcds_q23_b,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,25024.066241,tpcds,10
hudi,presto,tpcds_q24_a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,18007.837044,tpcds,10
hudi,presto,tpcds_q24_a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,16205.229025,tpcds,10
hudi,presto,tpcds_q24_a,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,107117.182572,tpcds,10
hudi,presto,tpcds_q24_a,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,13185.17166,tpcds,10
hudi,presto,tpcds_q24_a,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,16242.167215,tpcds,10
hudi,presto,tpcds_q24_a,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,20827.706156,tpcds,10
hudi,presto,tpcds_q24_a,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,19834.278622,tpcds,10
hudi,presto,tpcds_q24_a,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,12526.995373,tpcds,10
hudi,presto,tpcds_q24_a,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,13761.433919,tpcds,10
hudi,presto,tpcds_q24_b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,13478.940911000002,tpcds,10
hudi,presto,tpcds_q24_b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,18712.010642,tpcds,10
hudi,presto,tpcds_q24_b,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,60325.772706,tpcds,10
hudi,presto,tpcds_q24_b,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,11993.635812,tpcds,10
hudi,presto,tpcds_q24_b,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,15192.250022,tpcds,10
hudi,presto,tpcds_q24_b,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,19914.557998,tpcds,10
hudi,presto,tpcds_q24_b,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,22861.051411,tpcds,10
hudi,presto,tpcds_q24_b,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,13061.371577,tpcds,10
hudi,presto,tpcds_q24_b,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,15417.673919,tpcds,10
hudi,presto,tpcds_q25,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6983.173478000001,tpcds,10
hudi,presto,tpcds_q25,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,6026.660689,tpcds,10
hudi,presto,tpcds_q25,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,46432.358271000005,tpcds,10
hudi,presto,tpcds_q25,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,2885.692121,tpcds,10
hudi,presto,tpcds_q25,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,5000.854732,tpcds,10
hudi,presto,tpcds_q25,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,6094.057247000001,tpcds,10
hudi,presto,tpcds_q25,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,3899.430103,tpcds,10
hudi,presto,tpcds_q25,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,4743.395851,tpcds,10
hudi,presto,tpcds_q25,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,5375.486156,tpcds,10
hudi,presto,tpcds_q26,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,3807.958663,tpcds,10
hudi,presto,tpcds_q26,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,4694.220606,tpcds,10
hudi,presto,tpcds_q26,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,3092.2138400000003,tpcds,10
hudi,presto,tpcds_q26,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,6946.126771,tpcds,10
hudi,presto,tpcds_q26,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,5856.914883,tpcds,10
hudi,presto,tpcds_q26,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,5392.205437,tpcds,10
hudi,presto,tpcds_q26,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,4462.772927,tpcds,10
hudi,presto,tpcds_q26,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5121.7940770000005,tpcds,10
