datalake,engine,query name,conf,latency,benchmark,sf
hudi,presto,query1,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,59.33,tpcds,1
hudi,presto,query10,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,53.07,tpcds,1
hudi,presto,query11,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,71.77,tpcds,1
hudi,presto,query12,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,68.86,tpcds,1
hudi,presto,query13,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,69.94,tpcds,1
hudi,presto,query14,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,65.84,tpcds,1
hudi,presto,query14_a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,115.54,tpcds,1
hudi,presto,query14_b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,111.78,tpcds,1
hudi,presto,query15,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,121.59,tpcds,1
hudi,presto,query16,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,180.63,tpcds,1
hudi,presto,query17,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,203.6,tpcds,1
hudi,presto,query18,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,196.63,tpcds,1
hudi,presto,query19,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,291.44,tpcds,1
hudi,presto,query2,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,323.39,tpcds,1
hudi,presto,query20,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,327.06,tpcds,1
hudi,presto,query21,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,358.59,tpcds,1
hudi,presto,query22,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,329.14,tpcds,1
hudi,presto,query23,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,390.44,tpcds,1
hudi,presto,query23_a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,390.82,tpcds,1
hudi,presto,query23_b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,353.55,tpcds,1
hudi,presto,query24,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,398.81,tpcds,1
hudi,presto,query24_a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,379.94,tpcds,1
hudi,presto,query24_b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,362.41,tpcds,1
hudi,presto,query25,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,390.94,tpcds,1
hudi,presto,query26,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,436.34,tpcds,1
hudi,presto,query27,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,399.55,tpcds,1
hudi,presto,query28,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,413.49,tpcds,1
hudi,presto,query29,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,438.41,tpcds,1
hudi,presto,query3,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,473.85,tpcds,1
hudi,presto,query31,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,463.42,tpcds,1
hudi,presto,query32,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,442.27,tpcds,1
hudi,presto,query33,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,498.61,tpcds,1
hudi,presto,query34,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,489.21,tpcds,1
hudi,presto,query35,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,507.77,tpcds,1
hudi,presto,query36,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,482.95,tpcds,1
hudi,presto,query37,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,481.82,tpcds,1
hudi,presto,query38,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,487.77,tpcds,1
hudi,presto,query39,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,496.25,tpcds,1
hudi,presto,query39_a,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,555.84,tpcds,1
hudi,presto,query39_b,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,499.79,tpcds,1
hudi,presto,query4,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,555.47,tpcds,1
hudi,presto,query40,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,553.3,tpcds,1
hudi,presto,query41,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,539.32,tpcds,1
hudi,presto,query42,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,530.55,tpcds,1
hudi,presto,query43,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,548.77,tpcds,1
hudi,presto,query44,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,623.06,tpcds,1
hudi,presto,query45,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,687.56,tpcds,1
hudi,presto,query46,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,752.79,tpcds,1
hudi,presto,query47,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,732.26,tpcds,1
hudi,presto,query48,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,719.67,tpcds,1
hudi,presto,query49,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,762.37,tpcds,1
hudi,presto,query5,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,815.31,tpcds,1
hudi,presto,query50,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,799.0,tpcds,1
hudi,presto,query51,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,858.07,tpcds,1
hudi,presto,query52,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,843.69,tpcds,1
hudi,presto,query53,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,838.1,tpcds,1
hudi,presto,query54,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,831.64,tpcds,1
hudi,presto,query55,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,919.59,tpcds,1
hudi,presto,query56,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,852.9,tpcds,1
hudi,presto,query57,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,936.37,tpcds,1
hudi,presto,query58,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,937.62,tpcds,1
hudi,presto,query59,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,858.69,tpcds,1
hudi,presto,query6,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,995.29,tpcds,1
hudi,presto,query60,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,920.53,tpcds,1
hudi,presto,query61,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1013.01,tpcds,1
hudi,presto,query62,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1103.13,tpcds,1
hudi,presto,query63,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,948.92,tpcds,1
hudi,presto,query64,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1125.57,tpcds,1
hudi,presto,query65,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,968.95,tpcds,1
hudi,presto,query66,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,950.19,tpcds,1
hudi,presto,query67,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1196.86,tpcds,1
hudi,presto,query68,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1078.17,tpcds,1
hudi,presto,query69,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1204.05,tpcds,1
hudi,presto,query7,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1246.15,tpcds,1
hudi,presto,query70,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1149.0,tpcds,1
hudi,presto,query71,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1337.9,tpcds,1
hudi,presto,query72,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1293.49,tpcds,1
hudi,presto,query73,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1249.25,tpcds,1
hudi,presto,query74,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1158.31,tpcds,1
hudi,presto,query75,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1445.47,tpcds,1
hudi,presto,query76,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1289.76,tpcds,1
hudi,presto,query77,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1517.99,tpcds,1
hudi,presto,query78,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1511.2,tpcds,1
hudi,presto,query79,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1728.43,tpcds,1
hudi,presto,query8,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1555.65,tpcds,1
hudi,presto,query80,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1713.33,tpcds,1
hudi,presto,query81,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1874.78,tpcds,1
hudi,presto,query82,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1868.56,tpcds,1
hudi,presto,query83,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,1936.6,tpcds,1
hudi,presto,query84,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,2303.06,tpcds,1
hudi,presto,query85,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,2386.44,tpcds,1
hudi,presto,query86,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,2450.12,tpcds,1
hudi,presto,query87,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,2566.05,tpcds,1
hudi,presto,query88,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,2626.61,tpcds,1
hudi,presto,query89,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,2541.76,tpcds,1
hudi,presto,query9,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,2869.15,tpcds,1
hudi,presto,query90,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,2871.77,tpcds,1
hudi,presto,query91,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,2694.34,tpcds,1
hudi,presto,query92,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,2830.67,tpcds,1
hudi,presto,query93,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,3707.55,tpcds,1
hudi,presto,query94,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,5526.42,tpcds,1
hudi,presto,query95,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,5930.26,tpcds,1
hudi,presto,query96,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,5823.31,tpcds,1
hudi,presto,query97,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,7371.74,tpcds,1
hudi,presto,query98,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,14989.83,tpcds,1
hudi,presto,query99,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,15564.21,tpcds,1
hudi,presto,query1,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,42.85,tpcds,1
hudi,presto,query10,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,47.86,tpcds,1
hudi,presto,query11,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,48.03,tpcds,1
hudi,presto,query12,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,57.67,tpcds,1
hudi,presto,query13,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,60.67,tpcds,1
hudi,presto,query14,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,56.42,tpcds,1
hudi,presto,query14_a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,67.95,tpcds,1
hudi,presto,query14_b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,117.67,tpcds,1
hudi,presto,query15,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,138.95,tpcds,1
hudi,presto,query16,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,156.08,tpcds,1
hudi,presto,query17,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,158.53,tpcds,1
hudi,presto,query18,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,168.74,tpcds,1
hudi,presto,query19,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,185.51,tpcds,1
hudi,presto,query2,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,290.98,tpcds,1
hudi,presto,query20,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,304.01,tpcds,1
hudi,presto,query21,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,348.27,tpcds,1
hudi,presto,query22,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,421.89,tpcds,1
hudi,presto,query23,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,393.71,tpcds,1
hudi,presto,query23_a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,421.34,tpcds,1
hudi,presto,query23_b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,442.74,tpcds,1
hudi,presto,query24,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,402.48,tpcds,1
hudi,presto,query24_a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,446.04,tpcds,1
hudi,presto,query24_b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,430.36,tpcds,1
hudi,presto,query25,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,511.51,tpcds,1
hudi,presto,query26,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,475.26,tpcds,1
hudi,presto,query27,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,552.5,tpcds,1
hudi,presto,query28,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,517.52,tpcds,1
hudi,presto,query29,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,623.26,tpcds,1
hudi,presto,query3,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,628.17,tpcds,1
hudi,presto,query31,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,599.09,tpcds,1
hudi,presto,query32,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,593.48,tpcds,1
hudi,presto,query33,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,678.84,tpcds,1
hudi,presto,query34,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,652.7,tpcds,1
hudi,presto,query35,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,593.98,tpcds,1
hudi,presto,query36,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,655.17,tpcds,1
hudi,presto,query37,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,709.06,tpcds,1
hudi,presto,query38,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,658.88,tpcds,1
hudi,presto,query39,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,775.27,tpcds,1
hudi,presto,query39_a,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,643.19,tpcds,1
hudi,presto,query39_b,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,776.52,tpcds,1
hudi,presto,query4,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,723.37,tpcds,1
hudi,presto,query40,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,740.38,tpcds,1
hudi,presto,query41,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,796.83,tpcds,1
hudi,presto,query42,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,765.24,tpcds,1
hudi,presto,query43,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,760.74,tpcds,1
hudi,presto,query44,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,806.29,tpcds,1
hudi,presto,query45,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,804.28,tpcds,1
hudi,presto,query46,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,816.15,tpcds,1
hudi,presto,query47,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,750.98,tpcds,1
hudi,presto,query48,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,865.59,tpcds,1
hudi,presto,query49,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,859.14,tpcds,1
hudi,presto,query5,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,827.33,tpcds,1
hudi,presto,query50,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,857.66,tpcds,1
hudi,presto,query51,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,838.16,tpcds,1
hudi,presto,query52,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,841.18,tpcds,1
hudi,presto,query53,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,940.73,tpcds,1
hudi,presto,query54,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,900.95,tpcds,1
hudi,presto,query55,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,933.52,tpcds,1
hudi,presto,query56,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,967.3,tpcds,1
hudi,presto,query57,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1034.41,tpcds,1
hudi,presto,query58,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,918.11,tpcds,1
hudi,presto,query59,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,995.66,tpcds,1
hudi,presto,query6,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1007.26,tpcds,1
hudi,presto,query60,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,990.36,tpcds,1
hudi,presto,query61,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1094.33,tpcds,1
hudi,presto,query62,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1187.2,tpcds,1
hudi,presto,query63,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1147.24,tpcds,1
hudi,presto,query64,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1333.9,tpcds,1
hudi,presto,query65,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1177.86,tpcds,1
hudi,presto,query66,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1229.02,tpcds,1
hudi,presto,query67,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1279.63,tpcds,1
hudi,presto,query68,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1136.24,tpcds,1
hudi,presto,query69,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1404.36,tpcds,1
hudi,presto,query7,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1392.08,tpcds,1
hudi,presto,query70,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1328.74,tpcds,1
hudi,presto,query71,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1485.42,tpcds,1
hudi,presto,query72,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1660.55,tpcds,1
hudi,presto,query73,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1676.5,tpcds,1
hudi,presto,query74,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1592.38,tpcds,1
hudi,presto,query75,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1787.16,tpcds,1
hudi,presto,query76,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1834.06,tpcds,1
hudi,presto,query77,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1875.58,tpcds,1
hudi,presto,query78,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1795.63,tpcds,1
hudi,presto,query79,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1978.72,tpcds,1
hudi,presto,query8,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1982.84,tpcds,1
hudi,presto,query80,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1787.8,tpcds,1
hudi,presto,query81,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,1770.9,tpcds,1
hudi,presto,query82,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,2084.02,tpcds,1
hudi,presto,query83,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,2121.81,tpcds,1
hudi,presto,query84,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,2173.69,tpcds,1
hudi,presto,query85,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,2285.19,tpcds,1
hudi,presto,query86,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,3281.24,tpcds,1
hudi,presto,query87,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,3290.31,tpcds,1
hudi,presto,query88,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,3002.35,tpcds,1
hudi,presto,query89,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,2977.38,tpcds,1
hudi,presto,query9,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,3838.14,tpcds,1
hudi,presto,query90,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,4383.98,tpcds,1
hudi,presto,query91,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,3803.11,tpcds,1
hudi,presto,query92,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,4309.55,tpcds,1
hudi,presto,query93,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,6073.33,tpcds,1
hudi,presto,query94,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,5619.0,tpcds,1
hudi,presto,query95,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,6660.53,tpcds,1
hudi,presto,query96,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,6375.94,tpcds,1
hudi,presto,query97,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,8883.87,tpcds,1
hudi,presto,query98,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,18273.32,tpcds,1
hudi,presto,query99,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,20108.3,tpcds,1
hudi,presto,query1,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,45.38,tpcds,1
