datalake,engine,query name,conf,latency,benchmark,sf
hudi,trino,query45,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,1119.96,tpcds,1
hudi,trino,query46,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,1298.12,tpcds,1
hudi,trino,query47,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,1287.35,tpcds,1
hudi,trino,query48,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,1332.23,tpcds,1
hudi,trino,query49,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,1351.99,tpcds,1
hudi,trino,query5,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,1234.03,tpcds,1
hudi,trino,query50,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,1261.15,tpcds,1
hudi,trino,query51,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,1920.79,tpcds,1
hudi,trino,query52,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,1902.07,tpcds,1
hudi,trino,query53,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,1767.01,tpcds,1
hudi,trino,query54,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,1849.91,tpcds,1
hudi,trino,query55,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,1987.99,tpcds,1
hudi,trino,query56,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,2055.84,tpcds,1
hudi,trino,query57,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,1755.39,tpcds,1
hudi,trino,query58,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,2333.9,tpcds,1
hudi,trino,query59,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,2739.36,tpcds,1
hudi,trino,query6,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,2817.6,tpcds,1
hudi,trino,query60,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,2370.26,tpcds,1
hudi,trino,query61,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,2455.24,tpcds,1
hudi,trino,query62,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,2606.63,tpcds,1
hudi,trino,query63,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,2500.52,tpcds,1
hudi,trino,query64,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,3046.11,tpcds,1
hudi,trino,query65,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,3183.61,tpcds,1
hudi,trino,query66,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,3025.63,tpcds,1
hudi,trino,query67,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,3210.8,tpcds,1
hudi,trino,query68,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,3287.47,tpcds,1
hudi,trino,query69,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,3304.79,tpcds,1
hudi,trino,query7,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,3312.33,tpcds,1
hudi,trino,query70,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,2998.68,tpcds,1
hudi,trino,query71,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,3286.68,tpcds,1
hudi,trino,query72,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,3126.22,tpcds,1
hudi,trino,query73,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,3089.6,tpcds,1
hudi,trino,query74,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,3034.0,tpcds,1
hudi,trino,query75,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,3218.13,tpcds,1
hudi,trino,query76,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,4033.93,tpcds,1
hudi,trino,query77,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,4055.59,tpcds,1
hudi,trino,query78,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,4463.44,tpcds,1
hudi,trino,query79,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,4066.84,tpcds,1
hudi,trino,query8,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,4364.18,tpcds,1
hudi,trino,query80,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,3852.59,tpcds,1
hudi,trino,query81,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,3722.54,tpcds,1
hudi,trino,query82,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,5590.9,tpcds,1
hudi,trino,query83,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,4910.0,tpcds,1
hudi,trino,query84,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,5253.21,tpcds,1
hudi,trino,query85,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,4948.63,tpcds,1
hudi,trino,query86,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,4691.65,tpcds,1
hudi,trino,query87,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,4810.65,tpcds,1
hudi,trino,query88,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,5664.93,tpcds,1
hudi,trino,query89,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,5137.99,tpcds,1
hudi,trino,query9,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,5775.82,tpcds,1
hudi,trino,query90,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,4977.78,tpcds,1
hudi,trino,query91,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,5519.01,tpcds,1
hudi,trino,query92,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,4998.95,tpcds,1
hudi,trino,query93,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,5505.69,tpcds,1
hudi,trino,query94,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,6173.78,tpcds,1
hudi,trino,query95,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,6261.8,tpcds,1
hudi,trino,query96,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,6158.75,tpcds,1
hudi,trino,query97,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,7035.29,tpcds,1
hudi,trino,query98,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,7274.29,tpcds,1
hudi,trino,query99,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,6893.41,tpcds,1
hudi,trino,query1,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,529.05,tpcds,1
hudi,trino,query10,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,607.72,tpcds,1
hudi,trino,query11,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,531.24,tpcds,1
hudi,trino,query12,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,607.39,tpcds,1
hudi,trino,query13,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,554.33,tpcds,1
hudi,trino,query14,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,554.15,tpcds,1
hudi,trino,query14_a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,603.18,tpcds,1
hudi,trino,query14_b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,624.04,tpcds,1
hudi,trino,query15,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,565.32,tpcds,1
hudi,trino,query16,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,607.83,tpcds,1
hudi,trino,query17,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,594.12,tpcds,1
hudi,trino,query18,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,564.9,tpcds,1
hudi,trino,query19,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,533.18,tpcds,1
hudi,trino,query2,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,575.86,tpcds,1
hudi,trino,query20,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,583.69,tpcds,1
hudi,trino,query21,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,551.76,tpcds,1
hudi,trino,query22,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,562.11,tpcds,1
hudi,trino,query23,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,567.42,tpcds,1
hudi,trino,query23_a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,619.99,tpcds,1
hudi,trino,query23_b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,572.61,tpcds,1
hudi,trino,query24,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,598.93,tpcds,1
hudi,trino,query24_a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,626.18,tpcds,1
hudi,trino,query24_b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,781.89,tpcds,1
hudi,trino,query25,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,812.79,tpcds,1
hudi,trino,query26,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,890.53,tpcds,1
hudi,trino,query27,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,814.21,tpcds,1
hudi,trino,query28,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,826.53,tpcds,1
hudi,trino,query29,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,867.59,tpcds,1
hudi,trino,query3,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,837.06,tpcds,1
hudi,trino,query31,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,921.74,tpcds,1
hudi,trino,query32,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,862.53,tpcds,1
hudi,trino,query33,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,784.8,tpcds,1
hudi,trino,query34,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,765.31,tpcds,1
hudi,trino,query35,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,914.46,tpcds,1
hudi,trino,query36,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,911.36,tpcds,1
hudi,trino,query37,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,762.1,tpcds,1
hudi,trino,query38,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,860.36,tpcds,1
hudi,trino,query39,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,893.87,tpcds,1
hudi,trino,query39_a,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,843.82,tpcds,1
hudi,trino,query39_b,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,889.3,tpcds,1
hudi,trino,query4,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,843.38,tpcds,1
hudi,trino,query40,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,855.72,tpcds,1
hudi,trino,query41,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,815.74,tpcds,1
hudi,trino,query42,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,795.3,tpcds,1
hudi,trino,query43,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,899.19,tpcds,1
hudi,trino,query44,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,764.56,tpcds,1
hudi,trino,query45,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,881.57,tpcds,1
hudi,trino,query46,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,823.34,tpcds,1
hudi,trino,query47,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,927.37,tpcds,1
hudi,trino,query48,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,772.29,tpcds,1
hudi,trino,query49,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,772.1,tpcds,1
hudi,trino,query5,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,916.86,tpcds,1
hudi,trino,query50,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,796.94,tpcds,1
hudi,trino,query51,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,843.99,tpcds,1
hudi,trino,query52,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,855.96,tpcds,1
hudi,trino,query53,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,851.54,tpcds,1
hudi,trino,query54,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,829.58,tpcds,1
hudi,trino,query55,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,882.71,tpcds,1
hudi,trino,query56,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,902.03,tpcds,1
hudi,trino,query57,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,848.08,tpcds,1
hudi,trino,query58,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,767.74,tpcds,1
hudi,trino,query59,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,838.73,tpcds,1
hudi,trino,query6,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,847.52,tpcds,1
hudi,trino,query60,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,833.45,tpcds,1
hudi,trino,query61,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,1688.58,tpcds,1
hudi,trino,query62,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,1889.27,tpcds,1
hudi,trino,query63,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,1697.03,tpcds,1
hudi,trino,query64,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,1679.67,tpcds,1
hudi,trino,query65,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,1679.33,tpcds,1
hudi,trino,query66,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,1865.06,tpcds,1
hudi,trino,query67,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,1721.43,tpcds,1
hudi,trino,query68,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,1754.66,tpcds,1
hudi,trino,query69,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,1858.17,tpcds,1
hudi,trino,query7,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,1634.13,tpcds,1
hudi,trino,query70,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,1678.61,tpcds,1
hudi,trino,query71,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,1852.72,tpcds,1
hudi,trino,query72,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,1904.92,tpcds,1
hudi,trino,query73,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,1721.4,tpcds,1
hudi,trino,query74,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,1717.89,tpcds,1
hudi,trino,query75,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,1772.3,tpcds,1
hudi,trino,query76,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,1917.11,tpcds,1
hudi,trino,query77,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,1824.59,tpcds,1
hudi,trino,query78,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,1807.55,tpcds,1
hudi,trino,query79,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,1752.23,tpcds,1
hudi,trino,query8,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,1741.57,tpcds,1
hudi,trino,query80,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,4798.34,tpcds,1
hudi,trino,query81,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,5042.01,tpcds,1
hudi,trino,query82,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,4378.01,tpcds,1
hudi,trino,query83,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,4768.3,tpcds,1
hudi,trino,query84,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,4994.37,tpcds,1
hudi,trino,query85,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,4645.26,tpcds,1
hudi,trino,query86,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,4812.92,tpcds,1
hudi,trino,query87,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,4390.19,tpcds,1
hudi,trino,query88,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,4505.79,tpcds,1
hudi,trino,query89,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,4530.98,tpcds,1
hudi,trino,query9,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,4556.5,tpcds,1
hudi,trino,query90,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,4336.58,tpcds,1
hudi,trino,query91,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,4657.94,tpcds,1
hudi,trino,query92,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,5190.11,tpcds,1
hudi,trino,query93,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,4804.65,tpcds,1
hudi,trino,query94,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,4858.24,tpcds,1
hudi,trino,query95,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,4990.77,tpcds,1
hudi,trino,query96,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,5111.2,tpcds,1
hudi,trino,query97,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,5088.98,tpcds,1
hudi,trino,query98,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,4274.11,tpcds,1
hudi,trino,query99,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,4373.76,tpcds,1
hudi,trino,query1,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,410.7,tpcds,1
hudi,trino,query10,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,435.81,tpcds,1
hudi,trino,query11,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,468.19,tpcds,1
hudi,trino,query12,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,452.04,tpcds,1
hudi,trino,query13,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,398.89,tpcds,1
hudi,trino,query14,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,400.18,tpcds,1
hudi,trino,query14_a,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,435.25,tpcds,1
hudi,trino,query14_b,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,458.07,tpcds,1
hudi,trino,query15,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,484.54,tpcds,1
hudi,trino,query16,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,408.85,tpcds,1
hudi,trino,query17,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,508.46,tpcds,1
hudi,trino,query18,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,513.36,tpcds,1
hudi,trino,query19,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,512.0,tpcds,1
hudi,trino,query2,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,459.9,tpcds,1
hudi,trino,query20,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,464.45,tpcds,1
hudi,trino,query21,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,530.37,tpcds,1
hudi,trino,query22,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,546.63,tpcds,1
hudi,trino,query23,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,484.44,tpcds,1
hudi,trino,query23_a,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,566.08,tpcds,1
hudi,trino,query23_b,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,566.18,tpcds,1
hudi,trino,query24,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,568.31,tpcds,1
hudi,trino,query24_a,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,571.12,tpcds,1
hudi,trino,query24_b,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,613.26,tpcds,1
hudi,trino,query25,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,507.34,tpcds,1
hudi,trino,query26,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,584.75,tpcds,1
hudi,trino,query27,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,644.16,tpcds,1
hudi,trino,query28,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,656.62,tpcds,1
hudi,trino,query29,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,651.31,tpcds,1
hudi,trino,query3,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,656.73,tpcds,1
hudi,trino,query31,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,874.05,tpcds,1
hudi,trino,query32,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,784.68,tpcds,1
hudi,trino,query33,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,815.45,tpcds,1
hudi,trino,query34,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,759.33,tpcds,1
hudi,trino,query35,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,767.34,tpcds,1
hudi,trino,query36,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1010.54,tpcds,1
hudi,trino,query37,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1039.4,tpcds,1
hudi,trino,query38,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1043.29,tpcds,1
hudi,trino,query39,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,879.63,tpcds,1
hudi,trino,query39_a,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1035.42,tpcds,1
hudi,trino,query39_b,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,982.75,tpcds,1
hudi,trino,query4,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,939.59,tpcds,1
hudi,trino,query40,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,993.53,tpcds,1
hudi,trino,query41,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,941.43,tpcds,1
hudi,trino,query42,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,952.85,tpcds,1
hudi,trino,query43,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,989.31,tpcds,1
hudi,trino,query44,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1005.0,tpcds,1
hudi,trino,query45,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1075.45,tpcds,1
hudi,trino,query46,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,907.98,tpcds,1
hudi,trino,query47,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,947.57,tpcds,1
hudi,trino,query48,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1185.01,tpcds,1
hudi,trino,query49,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1239.6,tpcds,1
hudi,trino,query5,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1321.15,tpcds,1
hudi,trino,query50,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1243.44,tpcds,1
hudi,trino,query51,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1404.85,tpcds,1
hudi,trino,query52,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1295.13,tpcds,1
hudi,trino,query53,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1267.82,tpcds,1
hudi,trino,query54,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1266.71,tpcds,1
hudi,trino,query55,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1229.86,tpcds,1
hudi,trino,query56,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1461.77,tpcds,1
hudi,trino,query57,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1672.95,tpcds,1
hudi,trino,query58,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1647.96,tpcds,1
hudi,trino,query59,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1728.11,tpcds,1
hudi,trino,query6,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1483.02,tpcds,1
hudi,trino,query60,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1608.43,tpcds,1
hudi,trino,query61,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1626.38,tpcds,1
hudi,trino,query62,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1639.31,tpcds,1
hudi,trino,query63,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1473.95,tpcds,1
hudi,trino,query64,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1533.33,tpcds,1
hudi,trino,query65,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1670.44,tpcds,1
hudi,trino,query66,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1726.61,tpcds,1
hudi,trino,query67,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1786.31,tpcds,1
hudi,trino,query68,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1947.77,tpcds,1
hudi,trino,query69,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,1731.9,tpcds,1
hudi,trino,query7,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,2832.69,tpcds,1
hudi,trino,query70,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,2869.88,tpcds,1
hudi,trino,query71,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,2746.83,tpcds,1
hudi,trino,query72,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,2836.26,tpcds,1
hudi,trino,query73,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,2701.32,tpcds,1
hudi,trino,query74,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,2556.54,tpcds,1
hudi,trino,query75,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,2592.81,tpcds,1
hudi,trino,query76,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,2940.93,tpcds,1
hudi,trino,query77,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,2894.69,tpcds,1
hudi,trino,query78,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,2555.15,tpcds,1
hudi,trino,query79,60.0;17.0;17.0;28.0;16.0;103.0;156.0|1;0;0,3049.09,tpcds,1
