datalake,engine,query name,conf,latency,benchmark,sf
delta,presto,ssb_q4,0.5070057451761;0.1416419186938;513.0;1.0;40|,1570.37,ssb,10
delta,presto,ssb_q37,0.5070057451761;0.1416419186938;513.0;1.0;40|,1514.76,ssb,10
delta,presto,ssb_q16,0.5070057451761;0.1416419186938;513.0;1.0;40|,1524.31,ssb,10
delta,presto,ssb_q22,0.5070057451761;0.1416419186938;513.0;1.0;40|,1346.29,ssb,10
delta,presto,ssb_q1,0.5070057451761;0.1416419186938;513.0;1.0;40|,1478.57,ssb,10
delta,presto,ssb_q25,0.5070057451761;0.1416419186938;513.0;1.0;40|,1323.32,ssb,10
delta,presto,ssb_q2,0.5070057451761;0.1416419186938;513.0;1.0;40|,1330.98,ssb,10
delta,presto,ssb_q14,0.5070057451761;0.1416419186938;513.0;1.0;40|,1515.88,ssb,10
delta,presto,ssb_q17,0.5070057451761;0.1416419186938;513.0;1.0;40|,1376.7,ssb,10
delta,presto,ssb_q48,0.5070057451761;0.1416419186938;513.0;1.0;40|,1493.27,ssb,10
delta,presto,ssb_q34,0.5070057451761;0.1416419186938;513.0;1.0;40|,1408.69,ssb,10
delta,presto,ssb_q26,0.5070057451761;0.1416419186938;513.0;1.0;40|,1351.99,ssb,10
delta,presto,ssb_q30,0.5070057451761;0.1416419186938;513.0;1.0;40|,1556.29,ssb,10
delta,presto,ssb_q35,0.5070057451761;0.1416419186938;513.0;1.0;40|,1562.2,ssb,10
delta,presto,ssb_q11,0.5070057451761;0.1416419186938;513.0;1.0;40|,1437.0,ssb,10
delta,presto,ssb_q15,0.5070057451761;0.1416419186938;513.0;1.0;40|,1392.1,ssb,10
delta,presto,ssb_q27,0.5070057451761;0.1416419186938;513.0;1.0;40|,1347.1,ssb,10
delta,presto,ssb_q45,0.5070057451761;0.1416419186938;513.0;1.0;40|,1314.47,ssb,10
delta,presto,ssb_q36,0.5070057451761;0.1416419186938;513.0;1.0;40|,1289.61,ssb,10
delta,presto,ssb_q32,0.5070057451761;0.1416419186938;513.0;1.0;40|,1449.64,ssb,10
delta,presto,ssb_q12,0.5070057451761;0.1416419186938;513.0;1.0;40|,1341.0,ssb,10
delta,presto,ssb_q42,0.5070057451761;0.1416419186938;513.0;1.0;40|,1384.96,ssb,10
delta,presto,ssb_q23,0.5070057451761;0.1416419186938;513.0;1.0;40|,1480.15,ssb,10
delta,presto,ssb_q38,0.5070057451761;0.1416419186938;513.0;1.0;40|,1429.89,ssb,10
