datalake,engine,query name,conf,latency,benchmark,sf
iceberg,presto,ssb_q38,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,113.867518,ssb,10
iceberg,presto,ssb_q38,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,119.690158,ssb,10
iceberg,presto,ssb_q38,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,106.045668,ssb,10
iceberg,presto,ssb_q38,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,114.579481,ssb,10
iceberg,presto,ssb_q38,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,118.771849,ssb,10
iceberg,presto,ssb_q38,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,134.016603,ssb,10
iceberg,presto,ssb_q39,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,101.193325,ssb,10
iceberg,presto,ssb_q39,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,111.434714,ssb,10
iceberg,presto,ssb_q39,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,102.706861,ssb,10
iceberg,presto,ssb_q39,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,102.638961,ssb,10
iceberg,presto,ssb_q4,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,4924.359774,ssb,10
iceberg,presto,ssb_q4,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,8978.827595,ssb,10
iceberg,presto,ssb_q4,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,6250.105726,ssb,10
iceberg,presto,ssb_q4,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,14298.267008,ssb,10
iceberg,presto,ssb_q4,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,5337.41066,ssb,10
iceberg,presto,ssb_q4,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,7865.194101,ssb,10
iceberg,presto,ssb_q4,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,6030.908802000001,ssb,10
iceberg,presto,ssb_q4,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5093.474561,ssb,10
iceberg,presto,ssb_q4,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,4784.321354000001,ssb,10
iceberg,presto,ssb_q4,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,5938.150827,ssb,10
iceberg,presto,ssb_q4,0.2939231281018;0.8072550698589;277.0;7.0;35|1233.0MB;478.0MB;378.0;16777216.0,4948.8547690000005,ssb,10
iceberg,presto,ssb_q46,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,6647.41,ssb,10
iceberg,presto,ssb_q45,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,6092.05,ssb,10
iceberg,presto,ssb_q22,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,6218.4,ssb,10
iceberg,presto,ssb_q41,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,6646.58,ssb,10
iceberg,presto,ssb_q29,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,7168.08,ssb,10
iceberg,presto,ssb_q42,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,6076.76,ssb,10
iceberg,presto,ssb_q30,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,7368.65,ssb,10
iceberg,presto,ssb_q48,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,6579.98,ssb,10
iceberg,presto,ssb_q39,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,9007.71,ssb,10
iceberg,presto,ssb_q46,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,7725.49,ssb,10
iceberg,presto,ssb_q45,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,8933.83,ssb,10
iceberg,presto,ssb_q22,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,9000.82,ssb,10
iceberg,presto,ssb_q41,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,7870.83,ssb,10
iceberg,presto,ssb_q29,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,8526.33,ssb,10
iceberg,presto,ssb_q42,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,9007.18,ssb,10
iceberg,presto,ssb_q30,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,8742.86,ssb,10
iceberg,presto,ssb_q48,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,9214.52,ssb,10
iceberg,presto,ssb_q39,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,6737.02,ssb,10
iceberg,presto,ssb_q46,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,6901.57,ssb,10
iceberg,presto,ssb_q45,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,6605.67,ssb,10
iceberg,presto,ssb_q22,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,7085.37,ssb,10
iceberg,presto,ssb_q41,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,6630.98,ssb,10
iceberg,presto,ssb_q29,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,7117.66,ssb,10
iceberg,presto,ssb_q42,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,6749.01,ssb,10
iceberg,presto,ssb_q30,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,7682.41,ssb,10
iceberg,presto,ssb_q48,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,7265.9,ssb,10
iceberg,presto,ssb_q39,0.1967485295327;0.8339510093593;769.0;1.0;35;831.0MB;694.0MB;40.0;9437184.0,17600.1,ssb,10
iceberg,presto,ssb_q46,0.1967485295327;0.8339510093593;769.0;1.0;35;831.0MB;694.0MB;40.0;9437184.0,20445.43,ssb,10
iceberg,presto,ssb_q45,0.1967485295327;0.8339510093593;769.0;1.0;35;831.0MB;694.0MB;40.0;9437184.0,19023.72,ssb,10
iceberg,presto,ssb_q22,0.1967485295327;0.8339510093593;769.0;1.0;35;831.0MB;694.0MB;40.0;9437184.0,20535.96,ssb,10
iceberg,presto,ssb_q41,0.1967485295327;0.8339510093593;769.0;1.0;35;831.0MB;694.0MB;40.0;9437184.0,17361.89,ssb,10
iceberg,presto,ssb_q29,0.1967485295327;0.8339510093593;769.0;1.0;35;831.0MB;694.0MB;40.0;9437184.0,19215.6,ssb,10
iceberg,presto,ssb_q42,0.1967485295327;0.8339510093593;769.0;1.0;35;831.0MB;694.0MB;40.0;9437184.0,18386.17,ssb,10
iceberg,presto,ssb_q30,0.1967485295327;0.8339510093593;769.0;1.0;35;831.0MB;694.0MB;40.0;9437184.0,19026.02,ssb,10
iceberg,presto,ssb_q48,0.1967485295327;0.8339510093593;769.0;1.0;35;831.0MB;694.0MB;40.0;9437184.0,18790.55,ssb,10
iceberg,presto,ssb_q46,0.3020444849932;0.4933289004306;805.0;8.0;17;88.0MB;397.0MB;410.0;23068672.0,5730.78,ssb,10
iceberg,presto,ssb_q45,0.3020444849932;0.4933289004306;805.0;8.0;17;88.0MB;397.0MB;410.0;23068672.0,6028.73,ssb,10
iceberg,presto,ssb_q22,0.3020444849932;0.4933289004306;805.0;8.0;17;88.0MB;397.0MB;410.0;23068672.0,5632.01,ssb,10
iceberg,presto,ssb_q41,0.3020444849932;0.4933289004306;805.0;8.0;17;88.0MB;397.0MB;410.0;23068672.0,5719.57,ssb,10
iceberg,presto,ssb_q29,0.3020444849932;0.4933289004306;805.0;8.0;17;88.0MB;397.0MB;410.0;23068672.0,5763.13,ssb,10
iceberg,presto,ssb_q42,0.3020444849932;0.4933289004306;805.0;8.0;17;88.0MB;397.0MB;410.0;23068672.0,5550.89,ssb,10
iceberg,presto,ssb_q30,0.3020444849932;0.4933289004306;805.0;8.0;17;88.0MB;397.0MB;410.0;23068672.0,5628.97,ssb,10
iceberg,presto,ssb_q48,0.3020444849932;0.4933289004306;805.0;8.0;17;88.0MB;397.0MB;410.0;23068672.0,5579.54,ssb,10
iceberg,presto,ssb_q46,0.850606851175;0.8386259325625;974.0;8.0;12;2737.0MB;45.0MB;758.0;9437184.0,8159.64,ssb,10
iceberg,presto,ssb_q45,0.850606851175;0.8386259325625;974.0;8.0;12;2737.0MB;45.0MB;758.0;9437184.0,7824.03,ssb,10
iceberg,presto,ssb_q22,0.850606851175;0.8386259325625;974.0;8.0;12;2737.0MB;45.0MB;758.0;9437184.0,7660.11,ssb,10
iceberg,presto,ssb_q41,0.850606851175;0.8386259325625;974.0;8.0;12;2737.0MB;45.0MB;758.0;9437184.0,8308.07,ssb,10
iceberg,presto,ssb_q29,0.850606851175;0.8386259325625;974.0;8.0;12;2737.0MB;45.0MB;758.0;9437184.0,7488.28,ssb,10
iceberg,presto,ssb_q42,0.850606851175;0.8386259325625;974.0;8.0;12;2737.0MB;45.0MB;758.0;9437184.0,7878.52,ssb,10
iceberg,presto,ssb_q30,0.850606851175;0.8386259325625;974.0;8.0;12;2737.0MB;45.0MB;758.0;9437184.0,8537.66,ssb,10
iceberg,presto,ssb_q48,0.850606851175;0.8386259325625;974.0;8.0;12;2737.0MB;45.0MB;758.0;9437184.0,8121.7,ssb,10
iceberg,presto,ssb_q39,0.5572662850396;0.2808265875596;422.0;5.0;13;1365.0MB;262.0MB;781.0;13631488.0,6848.82,ssb,10
iceberg,presto,ssb_q46,0.5572662850396;0.2808265875596;422.0;5.0;13;1365.0MB;262.0MB;781.0;13631488.0,6724.24,ssb,10
iceberg,presto,ssb_q45,0.5572662850396;0.2808265875596;422.0;5.0;13;1365.0MB;262.0MB;781.0;13631488.0,6299.73,ssb,10
iceberg,presto,ssb_q22,0.5572662850396;0.2808265875596;422.0;5.0;13;1365.0MB;262.0MB;781.0;13631488.0,6305.97,ssb,10
iceberg,presto,ssb_q41,0.5572662850396;0.2808265875596;422.0;5.0;13;1365.0MB;262.0MB;781.0;13631488.0,6866.73,ssb,10
iceberg,presto,ssb_q29,0.5572662850396;0.2808265875596;422.0;5.0;13;1365.0MB;262.0MB;781.0;13631488.0,5930.13,ssb,10
iceberg,presto,ssb_q42,0.5572662850396;0.2808265875596;422.0;5.0;13;1365.0MB;262.0MB;781.0;13631488.0,6117.21,ssb,10
iceberg,presto,ssb_q30,0.5572662850396;0.2808265875596;422.0;5.0;13;1365.0MB;262.0MB;781.0;13631488.0,6943.94,ssb,10
iceberg,presto,ssb_q48,0.5572662850396;0.2808265875596;422.0;5.0;13;1365.0MB;262.0MB;781.0;13631488.0,6555.41,ssb,10
iceberg,presto,ssb_q39,0.626732327192;0.3159100175413;290.0;2.0;18;3794.0MB;45.0MB;106.0;29360128.0,6279.59,ssb,10
iceberg,presto,ssb_q46,0.626732327192;0.3159100175413;290.0;2.0;18;3794.0MB;45.0MB;106.0;29360128.0,6333.23,ssb,10
iceberg,presto,ssb_q45,0.626732327192;0.3159100175413;290.0;2.0;18;3794.0MB;45.0MB;106.0;29360128.0,6417.29,ssb,10
iceberg,presto,ssb_q22,0.626732327192;0.3159100175413;290.0;2.0;18;3794.0MB;45.0MB;106.0;29360128.0,5920.09,ssb,10
iceberg,presto,ssb_q41,0.626732327192;0.3159100175413;290.0;2.0;18;3794.0MB;45.0MB;106.0;29360128.0,6234.02,ssb,10
iceberg,presto,ssb_q29,0.626732327192;0.3159100175413;290.0;2.0;18;3794.0MB;45.0MB;106.0;29360128.0,6632.39,ssb,10
iceberg,presto,ssb_q42,0.626732327192;0.3159100175413;290.0;2.0;18;3794.0MB;45.0MB;106.0;29360128.0,5781.12,ssb,10
iceberg,presto,ssb_q30,0.626732327192;0.3159100175413;290.0;2.0;18;3794.0MB;45.0MB;106.0;29360128.0,5824.76,ssb,10
iceberg,presto,ssb_q48,0.626732327192;0.3159100175413;290.0;2.0;18;3794.0MB;45.0MB;106.0;29360128.0,5590.09,ssb,10
iceberg,presto,ssb_q46,0.8255735280335;0.5810043788473;265.0;8.0;24;3185.0MB;519.0MB;696.0;93323264.0,5699.23,ssb,10
iceberg,presto,ssb_q45,0.8255735280335;0.5810043788473;265.0;8.0;24;3185.0MB;519.0MB;696.0;93323264.0,4829.4,ssb,10
iceberg,presto,ssb_q22,0.8255735280335;0.5810043788473;265.0;8.0;24;3185.0MB;519.0MB;696.0;93323264.0,5338.54,ssb,10
iceberg,presto,ssb_q41,0.8255735280335;0.5810043788473;265.0;8.0;24;3185.0MB;519.0MB;696.0;93323264.0,5684.4,ssb,10
iceberg,presto,ssb_q29,0.8255735280335;0.5810043788473;265.0;8.0;24;3185.0MB;519.0MB;696.0;93323264.0,5096.52,ssb,10
iceberg,presto,ssb_q42,0.8255735280335;0.5810043788473;265.0;8.0;24;3185.0MB;519.0MB;696.0;93323264.0,5380.88,ssb,10
iceberg,presto,ssb_q30,0.8255735280335;0.5810043788473;265.0;8.0;24;3185.0MB;519.0MB;696.0;93323264.0,5368.97,ssb,10
iceberg,presto,ssb_q48,0.8255735280335;0.5810043788473;265.0;8.0;24;3185.0MB;519.0MB;696.0;93323264.0,5767.91,ssb,10
iceberg,presto,ssb_q39,0.2225872804112;0.3117094553633;322.0;5.0;18;2234.0MB;521.0MB;4.0;71303168.0,7163.02,ssb,10
iceberg,presto,ssb_q46,0.2225872804112;0.3117094553633;322.0;5.0;18;2234.0MB;521.0MB;4.0;71303168.0,7083.52,ssb,10
iceberg,presto,ssb_q45,0.2225872804112;0.3117094553633;322.0;5.0;18;2234.0MB;521.0MB;4.0;71303168.0,7175.55,ssb,10
iceberg,presto,ssb_q22,0.2225872804112;0.3117094553633;322.0;5.0;18;2234.0MB;521.0MB;4.0;71303168.0,6561.41,ssb,10
iceberg,presto,ssb_q41,0.2225872804112;0.3117094553633;322.0;5.0;18;2234.0MB;521.0MB;4.0;71303168.0,7289.02,ssb,10
iceberg,presto,ssb_q29,0.2225872804112;0.3117094553633;322.0;5.0;18;2234.0MB;521.0MB;4.0;71303168.0,7218.97,ssb,10
iceberg,presto,ssb_q42,0.2225872804112;0.3117094553633;322.0;5.0;18;2234.0MB;521.0MB;4.0;71303168.0,7099.28,ssb,10
iceberg,presto,ssb_q30,0.2225872804112;0.3117094553633;322.0;5.0;18;2234.0MB;521.0MB;4.0;71303168.0,7052.08,ssb,10
iceberg,presto,ssb_q48,0.2225872804112;0.3117094553633;322.0;5.0;18;2234.0MB;521.0MB;4.0;71303168.0,6563.85,ssb,10
iceberg,presto,ssb_q39,0.2939231281018;0.8072550698589;277.0;7.0;35;1233.0MB;478.0MB;378.0;16777216.0,5983.7,ssb,10
iceberg,presto,ssb_q46,0.2939231281018;0.8072550698589;277.0;7.0;35;1233.0MB;478.0MB;378.0;16777216.0,5423.27,ssb,10
iceberg,presto,ssb_q45,0.2939231281018;0.8072550698589;277.0;7.0;35;1233.0MB;478.0MB;378.0;16777216.0,5659.0,ssb,10
iceberg,presto,ssb_q22,0.2939231281018;0.8072550698589;277.0;7.0;35;1233.0MB;478.0MB;378.0;16777216.0,6042.51,ssb,10
iceberg,presto,ssb_q41,0.2939231281018;0.8072550698589;277.0;7.0;35;1233.0MB;478.0MB;378.0;16777216.0,5805.79,ssb,10
iceberg,presto,ssb_q29,0.2939231281018;0.8072550698589;277.0;7.0;35;1233.0MB;478.0MB;378.0;16777216.0,5309.29,ssb,10
iceberg,presto,ssb_q42,0.2939231281018;0.8072550698589;277.0;7.0;35;1233.0MB;478.0MB;378.0;16777216.0,6160.77,ssb,10
iceberg,presto,ssb_q30,0.2939231281018;0.8072550698589;277.0;7.0;35;1233.0MB;478.0MB;378.0;16777216.0,5664.94,ssb,10
iceberg,presto,ssb_q48,0.2939231281018;0.8072550698589;277.0;7.0;35;1233.0MB;478.0MB;378.0;16777216.0,6159.78,ssb,10
iceberg,presto,ssb_q46,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6182.17,ssb,10
iceberg,presto,ssb_q45,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6954.4,ssb,10
iceberg,presto,ssb_q22,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6178.25,ssb,10
iceberg,presto,ssb_q41,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,7374.8,ssb,10
iceberg,presto,ssb_q29,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6671.18,ssb,10
iceberg,presto,ssb_q42,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6188.72,ssb,10
iceberg,presto,ssb_q30,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6071.48,ssb,10
iceberg,presto,ssb_q48,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,6445.62,ssb,10
iceberg,presto,ssb_q39,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,7850.06,ssb,10
iceberg,presto,ssb_q46,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,9176.34,ssb,10
iceberg,presto,ssb_q45,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,8382.3,ssb,10
iceberg,presto,ssb_q22,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,7924.41,ssb,10
iceberg,presto,ssb_q41,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,7667.93,ssb,10
iceberg,presto,ssb_q29,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,8079.12,ssb,10
iceberg,presto,ssb_q42,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,8321.11,ssb,10
iceberg,presto,ssb_q30,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,9226.92,ssb,10
iceberg,presto,ssb_q48,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,7734.15,ssb,10
iceberg,presto,ssb_q39,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,7175.71,ssb,10
iceberg,presto,ssb_q46,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,6391.49,ssb,10
iceberg,presto,ssb_q45,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,6679.33,ssb,10
iceberg,presto,ssb_q22,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,7038.31,ssb,10
iceberg,presto,ssb_q41,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,6323.77,ssb,10
iceberg,presto,ssb_q29,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,6385.64,ssb,10
iceberg,presto,ssb_q42,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,7350.72,ssb,10
iceberg,presto,ssb_q30,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,7525.42,ssb,10
iceberg,presto,ssb_q48,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,6424.91,ssb,10
iceberg,presto,ssb_q39,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,17752.09,ssb,10
iceberg,presto,ssb_q46,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,19979.96,ssb,10
iceberg,presto,ssb_q45,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,19432.04,ssb,10
iceberg,presto,ssb_q22,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,17488.79,ssb,10
iceberg,presto,ssb_q41,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,17297.44,ssb,10
iceberg,presto,ssb_q29,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,19946.39,ssb,10
iceberg,presto,ssb_q42,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,19063.11,ssb,10
iceberg,presto,ssb_q30,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,17813.77,ssb,10
iceberg,presto,ssb_q48,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,16887.59,ssb,10
iceberg,presto,ssb_q46,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,5367.79,ssb,10
iceberg,presto,ssb_q45,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,6217.67,ssb,10
iceberg,presto,ssb_q22,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,5547.26,ssb,10
iceberg,presto,ssb_q41,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,6178.24,ssb,10
iceberg,presto,ssb_q29,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,6009.18,ssb,10
iceberg,presto,ssb_q42,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,5447.27,ssb,10
iceberg,presto,ssb_q30,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,5673.45,ssb,10
iceberg,presto,ssb_q48,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,6001.82,ssb,10
iceberg,presto,ssb_q46,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,8597.06,ssb,10
iceberg,presto,ssb_q45,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,8621.8,ssb,10
iceberg,presto,ssb_q22,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,8141.63,ssb,10
iceberg,presto,ssb_q41,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,7958.69,ssb,10
iceberg,presto,ssb_q29,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,8000.27,ssb,10
iceberg,presto,ssb_q42,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,7447.75,ssb,10
iceberg,presto,ssb_q30,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,7674.25,ssb,10
iceberg,presto,ssb_q48,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,8245.6,ssb,10
iceberg,presto,ssb_q39,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,6784.54,ssb,10
iceberg,presto,ssb_q46,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,7096.9,ssb,10
iceberg,presto,ssb_q45,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,6278.86,ssb,10
iceberg,presto,ssb_q22,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,5957.51,ssb,10
iceberg,presto,ssb_q41,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,6811.56,ssb,10
iceberg,presto,ssb_q29,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,6824.87,ssb,10
iceberg,presto,ssb_q42,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,7056.98,ssb,10
iceberg,presto,ssb_q30,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,6414.24,ssb,10
iceberg,presto,ssb_q48,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,6605.81,ssb,10
iceberg,presto,ssb_q39,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5592.27,ssb,10
iceberg,presto,ssb_q46,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6571.42,ssb,10
iceberg,presto,ssb_q45,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6244.81,ssb,10
iceberg,presto,ssb_q22,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6377.47,ssb,10
iceberg,presto,ssb_q41,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,5710.72,ssb,10
iceberg,presto,ssb_q29,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6581.47,ssb,10
iceberg,presto,ssb_q42,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6620.27,ssb,10
iceberg,presto,ssb_q30,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6227.51,ssb,10
iceberg,presto,ssb_q48,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6011.16,ssb,10
iceberg,presto,ssb_q46,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,5306.25,ssb,10
iceberg,presto,ssb_q45,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,4835.05,ssb,10
iceberg,presto,ssb_q22,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,5849.26,ssb,10
iceberg,presto,ssb_q41,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,5811.95,ssb,10
