datalake,engine,query name,conf,latency,benchmark,sf
hudi,spark,ssb_q4,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3496.49,ssb,10
hudi,spark,ssb_q42,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3438.91,ssb,10
hudi,spark,ssb_q19,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3261.87,ssb,10
hudi,spark,ssb_q48,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3495.94,ssb,10
hudi,spark,ssb_q39,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3755.18,ssb,10
hudi,spark,ssb_q30,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3427.92,ssb,10
hudi,spark,ssb_q35,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4111.18,ssb,10
hudi,spark,ssb_q46,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3832.82,ssb,10
hudi,spark,ssb_q11,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3750.45,ssb,10
hudi,spark,ssb_q22,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3993.96,ssb,10
hudi,spark,ssb_q15,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3975.0,ssb,10
hudi,spark,ssb_q41,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3505.17,ssb,10
hudi,spark,ssb_q31,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3414.29,ssb,10
hudi,spark,ssb_q27,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3994.81,ssb,10
hudi,spark,ssb_q45,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3501.33,ssb,10
hudi,spark,ssb_q38,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3767.9,ssb,10
hudi,spark,ssb_q29,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3871.63,ssb,10
hudi,spark,ssb_q4,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3812.98,ssb,10
hudi,spark,ssb_q23,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3535.2,ssb,10
hudi,spark,ssb_q42,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3752.94,ssb,10
hudi,spark,ssb_q19,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3474.66,ssb,10
hudi,spark,ssb_q48,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3834.9,ssb,10
hudi,spark,ssb_q39,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3936.39,ssb,10
hudi,spark,ssb_q46,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4266.03,ssb,10
hudi,spark,ssb_q31,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4377.37,ssb,10
hudi,spark,ssb_q19,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4363.36,ssb,10
hudi,spark,ssb_q41,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3844.18,ssb,10
hudi,spark,ssb_q29,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3701.52,ssb,10
hudi,spark,ssb_q4,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4079.55,ssb,10
hudi,spark,ssb_q22,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4379.63,ssb,10
hudi,spark,ssb_q48,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4080.7,ssb,10
hudi,spark,ssb_q26,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3701.0,ssb,10
hudi,spark,ssb_q35,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3734.42,ssb,10
hudi,spark,ssb_q11,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4086.06,ssb,10
hudi,spark,ssb_q15,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3739.91,ssb,10
hudi,spark,ssb_q27,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4450.64,ssb,10
hudi,spark,ssb_q45,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4447.47,ssb,10
hudi,spark,ssb_q23,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4411.27,ssb,10
hudi,spark,ssb_q42,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3854.77,ssb,10
hudi,spark,ssb_q30,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4329.34,ssb,10
hudi,spark,ssb_q38,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4464.95,ssb,10
hudi,spark,ssb_q39,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3851.11,ssb,10
hudi,spark,ssb_q46,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3358.67,ssb,10
hudi,spark,ssb_q31,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3593.67,ssb,10
hudi,spark,ssb_q19,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3331.95,ssb,10
hudi,spark,ssb_q41,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3403.33,ssb,10
hudi,spark,ssb_q29,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3935.34,ssb,10
hudi,spark,ssb_q4,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3402.15,ssb,10
hudi,spark,ssb_q22,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3793.99,ssb,10
hudi,spark,ssb_q48,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3827.9,ssb,10
hudi,spark,ssb_q35,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3813.46,ssb,10
hudi,spark,ssb_q11,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3720.04,ssb,10
hudi,spark,ssb_q15,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3417.18,ssb,10
hudi,spark,ssb_q27,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3582.72,ssb,10
hudi,spark,ssb_q45,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3857.8,ssb,10
hudi,spark,ssb_q36,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3840.16,ssb,10
hudi,spark,ssb_q23,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3907.5,ssb,10
hudi,spark,ssb_q42,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3489.0,ssb,10
hudi,spark,ssb_q30,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3632.23,ssb,10
hudi,spark,ssb_q38,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3410.84,ssb,10
hudi,spark,ssb_q39,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3889.41,ssb,10
hudi,spark,ssb_q46,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4153.46,ssb,10
hudi,spark,ssb_q31,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3857.72,ssb,10
hudi,spark,ssb_q19,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3493.57,ssb,10
hudi,spark,ssb_q41,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4162.13,ssb,10
hudi,spark,ssb_q29,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4140.82,ssb,10
hudi,spark,ssb_q4,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3745.69,ssb,10
hudi,spark,ssb_q22,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4009.8,ssb,10
hudi,spark,ssb_q48,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3516.95,ssb,10
hudi,spark,ssb_q26,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3676.67,ssb,10
hudi,spark,ssb_q35,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3615.58,ssb,10
hudi,spark,ssb_q11,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3905.92,ssb,10
hudi,spark,ssb_q15,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3525.59,ssb,10
hudi,spark,ssb_q27,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3592.78,ssb,10
hudi,spark,ssb_q45,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4059.77,ssb,10
hudi,spark,ssb_q23,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3562.73,ssb,10
hudi,spark,ssb_q42,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3696.92,ssb,10
hudi,spark,ssb_q30,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4177.31,ssb,10
hudi,spark,ssb_q38,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3778.48,ssb,10
hudi,spark,ssb_q39,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3830.99,ssb,10
hudi,spark,ssb_q26,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4214.79,ssb,10
hudi,spark,ssb_q30,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4019.53,ssb,10
hudi,spark,ssb_q35,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3904.33,ssb,10
hudi,spark,ssb_q46,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3524.99,ssb,10
hudi,spark,ssb_q11,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4261.39,ssb,10
hudi,spark,ssb_q22,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3886.51,ssb,10
hudi,spark,ssb_q15,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3969.5,ssb,10
hudi,spark,ssb_q41,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3712.29,ssb,10
hudi,spark,ssb_q31,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3983.74,ssb,10
hudi,spark,ssb_q27,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3673.0,ssb,10
hudi,spark,ssb_q45,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4277.3,ssb,10
hudi,spark,ssb_q38,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3777.57,ssb,10
hudi,spark,ssb_q29,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3670.72,ssb,10
hudi,spark,ssb_q4,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3828.63,ssb,10
hudi,spark,ssb_q42,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4198.31,ssb,10
hudi,spark,ssb_q19,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3921.44,ssb,10
hudi,spark,ssb_q48,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4129.69,ssb,10
hudi,spark,ssb_q39,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3689.22,ssb,10
hudi,spark,ssb_q26,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3522.47,ssb,10
hudi,spark,ssb_q30,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3779.1,ssb,10
hudi,spark,ssb_q35,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3823.09,ssb,10
hudi,spark,ssb_q46,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3840.17,ssb,10
hudi,spark,ssb_q11,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3662.98,ssb,10
hudi,spark,ssb_q22,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3751.01,ssb,10
hudi,spark,ssb_q15,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,4032.96,ssb,10
hudi,spark,ssb_q41,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3373.29,ssb,10
hudi,spark,ssb_q31,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3513.3,ssb,10
hudi,spark,ssb_q27,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3539.53,ssb,10
hudi,spark,ssb_q45,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3757.57,ssb,10
hudi,spark,ssb_q29,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3302.3,ssb,10
hudi,spark,ssb_q4,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3829.5,ssb,10
hudi,spark,ssb_q42,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3499.54,ssb,10
hudi,spark,ssb_q19,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3756.04,ssb,10
hudi,spark,ssb_q48,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3613.02,ssb,10
hudi,spark,ssb_q39,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3539.73,ssb,10
hudi,spark,ssb_q26,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3735.8,ssb,10
hudi,spark,ssb_q30,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3421.57,ssb,10
hudi,spark,ssb_q35,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3778.39,ssb,10
hudi,spark,ssb_q46,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3382.83,ssb,10
hudi,spark,ssb_q11,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,4051.26,ssb,10
hudi,spark,ssb_q22,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3755.72,ssb,10
hudi,spark,ssb_q15,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3915.37,ssb,10
hudi,spark,ssb_q41,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3612.2,ssb,10
hudi,spark,ssb_q31,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3954.65,ssb,10
hudi,spark,ssb_q27,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3787.32,ssb,10
hudi,spark,ssb_q45,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3513.17,ssb,10
hudi,spark,ssb_q29,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3541.55,ssb,10
hudi,spark,ssb_q4,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,4050.99,ssb,10
hudi,spark,ssb_q23,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3427.56,ssb,10
hudi,spark,ssb_q42,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3976.39,ssb,10
hudi,spark,ssb_q19,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3624.57,ssb,10
hudi,spark,ssb_q48,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3483.73,ssb,10
hudi,spark,ssb_q39,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3713.87,ssb,10
hudi,spark,ssb_q26,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3984.68,ssb,10
hudi,spark,ssb_q30,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3830.53,ssb,10
hudi,spark,ssb_q35,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3729.65,ssb,10
hudi,spark,ssb_q46,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3478.71,ssb,10
hudi,spark,ssb_q11,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4098.29,ssb,10
hudi,spark,ssb_q22,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3629.05,ssb,10
hudi,spark,ssb_q15,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3963.27,ssb,10
hudi,spark,ssb_q41,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3868.12,ssb,10
hudi,spark,ssb_q31,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3614.95,ssb,10
hudi,spark,ssb_q27,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3470.89,ssb,10
hudi,spark,ssb_q45,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3505.34,ssb,10
hudi,spark,ssb_q29,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3837.0,ssb,10
hudi,spark,ssb_q4,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4045.01,ssb,10
hudi,spark,ssb_q23,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3983.04,ssb,10
hudi,spark,ssb_q42,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3870.81,ssb,10
hudi,spark,ssb_q19,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4038.81,ssb,10
hudi,spark,ssb_q48,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3512.8,ssb,10
hudi,spark,ssb_q39,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3457.28,ssb,10
hudi,spark,ssb_q26,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3386.34,ssb,10
hudi,spark,ssb_q30,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3738.98,ssb,10
hudi,spark,ssb_q35,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3598.04,ssb,10
hudi,spark,ssb_q46,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3523.44,ssb,10
hudi,spark,ssb_q11,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3381.41,ssb,10
hudi,spark,ssb_q22,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3346.05,ssb,10
hudi,spark,ssb_q15,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3135.51,ssb,10
hudi,spark,ssb_q41,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3600.47,ssb,10
hudi,spark,ssb_q31,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3442.01,ssb,10
hudi,spark,ssb_q27,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3347.68,ssb,10
hudi,spark,ssb_q45,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3219.34,ssb,10
hudi,spark,ssb_q29,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3301.93,ssb,10
hudi,spark,ssb_q4,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3424.65,ssb,10
hudi,spark,ssb_q42,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3799.1,ssb,10
hudi,spark,ssb_q19,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3230.46,ssb,10
hudi,spark,ssb_q48,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3557.24,ssb,10
hudi,spark,ssb_q39,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3597.42,ssb,10
hudi,spark,ssb_q26,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3628.87,ssb,10
hudi,spark,ssb_q30,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3415.08,ssb,10
hudi,spark,ssb_q35,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3283.81,ssb,10
hudi,spark,ssb_q46,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3598.93,ssb,10
hudi,spark,ssb_q11,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3926.61,ssb,10
hudi,spark,ssb_q22,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3572.21,ssb,10
hudi,spark,ssb_q15,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3671.48,ssb,10
hudi,spark,ssb_q41,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3567.52,ssb,10
hudi,spark,ssb_q31,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3407.63,ssb,10
hudi,spark,ssb_q27,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3825.3,ssb,10
hudi,spark,ssb_q45,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3728.3,ssb,10
hudi,spark,ssb_q29,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3493.46,ssb,10
hudi,spark,ssb_q4,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3719.1,ssb,10
hudi,spark,ssb_q42,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3696.87,ssb,10
hudi,spark,ssb_q19,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3899.5,ssb,10
hudi,spark,ssb_q48,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3303.84,ssb,10
hudi,spark,ssb_q39,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3436.52,ssb,10
hudi,spark,ssb_q26,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3809.92,ssb,10
hudi,spark,ssb_q30,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3408.21,ssb,10
hudi,spark,ssb_q35,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3986.98,ssb,10
hudi,spark,ssb_q46,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3365.54,ssb,10
hudi,spark,ssb_q11,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3569.02,ssb,10
hudi,spark,ssb_q22,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3673.12,ssb,10
hudi,spark,ssb_q15,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3443.0,ssb,10
hudi,spark,ssb_q41,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3334.56,ssb,10
hudi,spark,ssb_q31,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3747.28,ssb,10
hudi,spark,ssb_q27,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3845.9,ssb,10
hudi,spark,ssb_q45,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3505.91,ssb,10
hudi,spark,ssb_q36,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3302.78,ssb,10
hudi,spark,ssb_q29,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3808.16,ssb,10
hudi,spark,ssb_q4,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3718.58,ssb,10
hudi,spark,ssb_q42,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3950.5,ssb,10
hudi,spark,ssb_q19,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3730.51,ssb,10
hudi,spark,ssb_q48,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3563.3,ssb,10
