datalake,engine,query name,conf,latency,benchmark,sf
iceberg,presto,job_3b,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,4579.61,job,10
iceberg,presto,job_3c,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,1930.76,job,10
iceberg,presto,job_4a,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,6017.85,job,10
iceberg,presto,job_4c,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,2950.55,job,10
iceberg,presto,job_5a,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,2057.01,job,10
iceberg,presto,job_5b,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,14803.12,job,10
iceberg,presto,job_5c,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,2145.21,job,10
iceberg,presto,job_6a,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,2092.05,job,10
iceberg,presto,job_6c,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,4470.38,job,10
iceberg,presto,job_6e,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,15362.73,job,10
iceberg,presto,job_6f,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,2253.61,job,10
iceberg,presto,job_7b,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,3984.79,job,10
iceberg,presto,job_8b,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,16572.53,job,10
iceberg,presto,job_8d,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,6223.0,job,10
iceberg,presto,job_9a,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,8695.38,job,10
iceberg,presto,job_9b,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,3598.83,job,10
iceberg,presto,job_9c,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=24,4933.24,job,10
iceberg,presto,job_10a,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,41545.141067,job,10
iceberg,presto,job_10a,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,23125.010806,job,10
iceberg,presto,job_10a,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,22365.337338,job,10
iceberg,presto,job_10a,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,21997.253507,job,10
iceberg,presto,job_10a,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,21757.874514,job,10
iceberg,presto,job_10a,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,26564.281694,job,10
iceberg,presto,job_10b,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,7910.826318,job,10
iceberg,presto,job_10b,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,6664.010964,job,10
iceberg,presto,job_10b,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,7021.358056,job,10
iceberg,presto,job_10b,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,6951.097666,job,10
iceberg,presto,job_10b,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,7371.846858,job,10
iceberg,presto,job_10b,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,12280.689709,job,10
iceberg,presto,job_10c,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,8204.097983,job,10
iceberg,presto,job_10c,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,6520.054382,job,10
iceberg,presto,job_10c,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,6648.83081,job,10
iceberg,presto,job_10c,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,6989.946313,job,10
iceberg,presto,job_10c,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,7088.297468999999,job,10
iceberg,presto,job_10c,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,12457.019106,job,10
iceberg,presto,job_11a,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,6757.821529999999,job,10
iceberg,presto,job_11a,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,3828.928985,job,10
iceberg,presto,job_11a,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,3929.661324,job,10
iceberg,presto,job_11a,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,4263.765334,job,10
iceberg,presto,job_11a,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,3766.153706,job,10
iceberg,presto,job_11a,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,5956.220105,job,10
iceberg,presto,job_11b,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,3163.553164,job,10
iceberg,presto,job_11b,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,2135.964235,job,10
iceberg,presto,job_11b,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,2442.847186,job,10
iceberg,presto,job_11b,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,2423.750538,job,10
iceberg,presto,job_11b,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,2501.914961,job,10
iceberg,presto,job_11b,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,4175.354333,job,10
iceberg,presto,job_11c,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,2768.610626,job,10
iceberg,presto,job_11c,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,2680.974697,job,10
iceberg,presto,job_11c,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,2544.784515,job,10
iceberg,presto,job_11c,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,2647.62432,job,10
iceberg,presto,job_11c,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,2613.115836,job,10
iceberg,presto,job_11c,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,4470.811129,job,10
iceberg,presto,job_11d,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,3802.243107,job,10
iceberg,presto,job_11d,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,4589.207427,job,10
iceberg,presto,job_11d,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,3494.684135,job,10
iceberg,presto,job_11d,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,3418.545637,job,10
iceberg,presto,job_11d,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,3569.292773,job,10
iceberg,presto,job_11d,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,5469.947954,job,10
iceberg,presto,job_12a,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,6271.3511340000005,job,10
iceberg,presto,job_12a,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,5626.016633,job,10
iceberg,presto,job_12a,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,5460.430147,job,10
iceberg,presto,job_12a,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,5868.951999999999,job,10
iceberg,presto,job_12a,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,5907.253867,job,10
iceberg,presto,job_12a,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,10448.976794,job,10
iceberg,presto,job_12b,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,9298.271934,job,10
iceberg,presto,job_12b,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,7067.529634,job,10
iceberg,presto,job_12b,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,9500.086041,job,10
iceberg,presto,job_12b,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,7804.068040999999,job,10
iceberg,presto,job_12b,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,8207.221829,job,10
iceberg,presto,job_12b,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,15546.713072,job,10
iceberg,presto,job_12c,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,5416.870884,job,10
iceberg,presto,job_12c,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,4729.686791,job,10
iceberg,presto,job_12c,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,5133.937545999999,job,10
iceberg,presto,job_12c,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,5068.743022,job,10
iceberg,presto,job_12c,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,5260.559204,job,10
iceberg,presto,job_12c,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,10071.941992,job,10
iceberg,presto,job_13a,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,10570.077971,job,10
iceberg,presto,job_13a,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,9737.929332000002,job,10
iceberg,presto,job_13a,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,8042.012041999999,job,10
iceberg,presto,job_13a,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,7418.344476,job,10
iceberg,presto,job_13a,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,7928.473757,job,10
iceberg,presto,job_13a,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,16651.365189,job,10
iceberg,presto,job_13b,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,8105.384831,job,10
iceberg,presto,job_13b,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,5375.9795460000005,job,10
iceberg,presto,job_13b,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,6789.48643,job,10
iceberg,presto,job_13b,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,6181.535607,job,10
iceberg,presto,job_13b,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,6020.292876,job,10
iceberg,presto,job_13b,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,11345.02251,job,10
iceberg,presto,job_13c,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,7429.818073,job,10
iceberg,presto,job_13c,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,6157.400981000001,job,10
iceberg,presto,job_13c,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,5932.20038,job,10
iceberg,presto,job_13c,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,4934.455134,job,10
iceberg,presto,job_13c,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,6106.549765,job,10
iceberg,presto,job_13c,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,10552.742006,job,10
iceberg,presto,job_13d,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,9509.066045,job,10
iceberg,presto,job_13d,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,7632.704679,job,10
iceberg,presto,job_13d,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,9191.705948,job,10
iceberg,presto,job_13d,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,6361.750449,job,10
iceberg,presto,job_13d,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,6919.551248999999,job,10
iceberg,presto,job_13d,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,13494.544073,job,10
iceberg,presto,job_14a,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,7220.899355,job,10
iceberg,presto,job_14a,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,6511.446873999999,job,10
iceberg,presto,job_14a,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,7035.207383999999,job,10
iceberg,presto,job_14a,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,7003.711722,job,10
iceberg,presto,job_14a,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,7155.738457,job,10
iceberg,presto,job_14a,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,12033.574942,job,10
iceberg,presto,job_14b,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,5866.016352,job,10
iceberg,presto,job_14b,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,5001.672347,job,10
iceberg,presto,job_14b,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,5140.092128,job,10
iceberg,presto,job_14b,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,5602.558316000001,job,10
iceberg,presto,job_14b,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,5958.530445,job,10
iceberg,presto,job_14b,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,10818.166874,job,10
iceberg,presto,job_14c,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,7634.893089,job,10
iceberg,presto,job_14c,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,5619.733299,job,10
iceberg,presto,job_14c,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,6565.56607,job,10
iceberg,presto,job_14c,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,6222.708288000001,job,10
iceberg,presto,job_14c,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,6340.868697,job,10
iceberg,presto,job_14c,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,11704.943892,job,10
iceberg,presto,job_15a,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,6174.200481,job,10
iceberg,presto,job_15a,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,6242.237933,job,10
iceberg,presto,job_15a,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,5786.241243,job,10
iceberg,presto,job_15a,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,5956.942553,job,10
iceberg,presto,job_15a,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,5985.920786000001,job,10
iceberg,presto,job_15a,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,12635.187873,job,10
iceberg,presto,job_15b,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,5567.037213,job,10
iceberg,presto,job_15b,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,4719.553441999999,job,10
iceberg,presto,job_15b,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,5084.039243,job,10
iceberg,presto,job_15b,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,5170.385109,job,10
iceberg,presto,job_15b,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,5073.197917,job,10
iceberg,presto,job_15b,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,10496.421173,job,10
iceberg,presto,job_15c,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,5901.107889999999,job,10
iceberg,presto,job_15c,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,6413.953208000001,job,10
iceberg,presto,job_15c,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,5435.131963,job,10
iceberg,presto,job_15c,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,6261.976037,job,10
iceberg,presto,job_15c,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,6021.226866,job,10
iceberg,presto,job_15c,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,10549.813773,job,10
iceberg,presto,job_15d,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,5393.6548410000005,job,10
iceberg,presto,job_15d,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,6208.853687,job,10
iceberg,presto,job_15d,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,5416.598666,job,10
iceberg,presto,job_15d,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,6077.5276460000005,job,10
iceberg,presto,job_15d,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,6012.28185,job,10
iceberg,presto,job_15d,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,8682.813692,job,10
iceberg,presto,job_16a,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,15723.644686,job,10
iceberg,presto,job_16a,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,13349.94689,job,10
iceberg,presto,job_16a,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,15601.150416,job,10
iceberg,presto,job_16a,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,13834.225301,job,10
iceberg,presto,job_16a,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,14552.917628,job,10
iceberg,presto,job_16a,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,38060.086889,job,10
iceberg,presto,job_16b,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,14432.557082,job,10
iceberg,presto,job_16b,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,14040.736785,job,10
iceberg,presto,job_16b,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,15436.726571,job,10
iceberg,presto,job_16b,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,14412.242976,job,10
iceberg,presto,job_16b,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,13910.879405,job,10
iceberg,presto,job_16b,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,42640.532837,job,10
iceberg,presto,job_16c,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,13949.473695,job,10
iceberg,presto,job_16c,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,12957.318285,job,10
iceberg,presto,job_16c,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,14432.29374,job,10
iceberg,presto,job_16c,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,13306.182638,job,10
iceberg,presto,job_16c,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,13903.126414,job,10
iceberg,presto,job_16c,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,40728.792879,job,10
iceberg,presto,job_16d,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,13606.346259,job,10
iceberg,presto,job_16d,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,12090.956829,job,10
iceberg,presto,job_16d,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,17040.514659,job,10
iceberg,presto,job_16d,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,13689.632662,job,10
iceberg,presto,job_16d,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,13953.039256,job,10
iceberg,presto,job_16d,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,36612.643837,job,10
iceberg,presto,job_17a,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,16663.261501,job,10
iceberg,presto,job_17a,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,13134.086646,job,10
iceberg,presto,job_17a,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,16537.292297,job,10
iceberg,presto,job_17a,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,14176.468799,job,10
iceberg,presto,job_17a,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,14232.623342,job,10
iceberg,presto,job_17a,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,34904.728096,job,10
iceberg,presto,job_17b,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,18848.081162,job,10
iceberg,presto,job_17b,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,13931.697786,job,10
iceberg,presto,job_17b,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,18144.285604,job,10
iceberg,presto,job_17b,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,16977.072093000002,job,10
iceberg,presto,job_17b,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,17277.822888,job,10
iceberg,presto,job_17b,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,51465.943432,job,10
iceberg,presto,job_17c,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,17895.098566,job,10
iceberg,presto,job_17c,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,13610.167992,job,10
iceberg,presto,job_17c,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,20711.605478,job,10
iceberg,presto,job_17c,0.4566333208224;0.1463799164938;671.0;5.0;41;832.0MB;498.0MB;569.0;49283072.0,18847.67292,job,10
iceberg,presto,job_17c,0.8519355876882;0.1518803517774;595.0;4.0;43;1980.0MB;983.0MB;91.0;109051904.0,17565.176044000003,job,10
iceberg,presto,job_17c,0.5070057451761;0.1416419186938;513.0;1.0;40;3460.0MB;907.0MB;281.0;46137344.0,83255.63934200001,job,10
iceberg,presto,job_17d,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,18331.650435,job,10
iceberg,presto,job_17d,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,13037.499017,job,10
iceberg,presto,job_17d,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,20948.520238,job,10
