datalake,engine,query name,conf,latency,benchmark,sf
hudi,spark,job_15c,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3615.0,job,10
hudi,spark,job_15c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3995.0,job,10
hudi,spark,job_15c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5537.0,job,10
hudi,spark,job_15c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,6123.0,job,10
hudi,spark,job_15c,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3748.0,job,10
hudi,spark,job_15c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,5455.0,job,10
hudi,spark,job_15c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3707.0,job,10
hudi,spark,job_15c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,6163.0,job,10
hudi,spark,job_15c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4542.0,job,10
hudi,spark,job_15c,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,5745.0,job,10
hudi,spark,job_15c,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3903.0,job,10
hudi,spark,job_15d,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1779.0,job,10
hudi,spark,job_15d,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,1702.0,job,10
hudi,spark,job_15d,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,2076.0,job,10
hudi,spark,job_15d,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1634.0,job,10
hudi,spark,job_15d,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,1717.0,job,10
hudi,spark,job_15d,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2257.0,job,10
hudi,spark,job_15d,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2319.0,job,10
hudi,spark,job_15d,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1945.0,job,10
hudi,spark,job_15d,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,2184.0,job,10
hudi,spark,job_15d,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2520.0,job,10
hudi,spark,job_15d,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2299.0,job,10
hudi,spark,job_15d,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,1817.0,job,10
hudi,spark,job_15d,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,2150.0,job,10
hudi,spark,job_15d,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,1646.0,job,10
hudi,spark,job_16a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,82407.0,job,10
hudi,spark,job_16a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,91246.0,job,10
hudi,spark,job_16a,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,95319.0,job,10
hudi,spark,job_16a,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,95727.0,job,10
hudi,spark,job_16a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,84124.0,job,10
hudi,spark,job_16a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,95480.0,job,10
hudi,spark,job_16a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,101187.0,job,10
hudi,spark,job_16a,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,98020.0,job,10
hudi,spark,job_16a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,78184.0,job,10
hudi,spark,job_16a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,95523.0,job,10
hudi,spark,job_16a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,89230.0,job,10
hudi,spark,job_16a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,99972.0,job,10
hudi,spark,job_16a,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,99392.0,job,10
hudi,spark,job_16a,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,99953.0,job,10
hudi,spark,job_16b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,84436.0,job,10
hudi,spark,job_16b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,94340.0,job,10
hudi,spark,job_16b,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,96666.0,job,10
hudi,spark,job_16b,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,95717.0,job,10
hudi,spark,job_16b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,96130.0,job,10
hudi,spark,job_16b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,98144.0,job,10
hudi,spark,job_16b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,85696.0,job,10
hudi,spark,job_16b,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,97778.0,job,10
hudi,spark,job_16b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,88354.0,job,10
hudi,spark,job_16b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,103572.0,job,10
hudi,spark,job_16b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,96549.0,job,10
hudi,spark,job_16b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,103612.0,job,10
hudi,spark,job_16b,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,102367.0,job,10
hudi,spark,job_16b,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,99981.0,job,10
hudi,spark,job_16c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,88325.0,job,10
hudi,spark,job_16c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,92509.0,job,10
hudi,spark,job_16c,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,95666.0,job,10
hudi,spark,job_16c,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,94639.0,job,10
hudi,spark,job_16c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,84415.0,job,10
hudi,spark,job_16c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,94672.0,job,10
hudi,spark,job_16c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,93112.0,job,10
hudi,spark,job_16c,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,95892.0,job,10
hudi,spark,job_16c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,94381.0,job,10
hudi,spark,job_16c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,98688.0,job,10
hudi,spark,job_16c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,85760.0,job,10
hudi,spark,job_16c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,83292.0,job,10
hudi,spark,job_16c,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,93256.0,job,10
hudi,spark,job_16c,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,88938.0,job,10
hudi,spark,job_16d,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,105319.0,job,10
hudi,spark,job_16d,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,93058.0,job,10
hudi,spark,job_16d,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,92015.0,job,10
hudi,spark,job_16d,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,83137.0,job,10
hudi,spark,job_16d,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,89581.0,job,10
hudi,spark,job_16d,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,98182.0,job,10
hudi,spark,job_16d,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,85583.0,job,10
hudi,spark,job_16d,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,84514.0,job,10
hudi,spark,job_16d,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,90259.0,job,10
hudi,spark,job_16d,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,85712.0,job,10
hudi,spark,job_16d,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,86577.0,job,10
hudi,spark,job_16d,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,85001.0,job,10
hudi,spark,job_16d,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,101829.0,job,10
hudi,spark,job_16d,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,95135.0,job,10
hudi,spark,job_17a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,56733.0,job,10
hudi,spark,job_17a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,65983.0,job,10
hudi,spark,job_17a,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,65510.0,job,10
hudi,spark,job_17a,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,64728.0,job,10
hudi,spark,job_17a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,63976.0,job,10
hudi,spark,job_17a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,65622.0,job,10
hudi,spark,job_17a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,66258.0,job,10
hudi,spark,job_17a,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,64200.0,job,10
hudi,spark,job_17a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,57400.0,job,10
hudi,spark,job_17a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,65907.0,job,10
hudi,spark,job_17a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,67681.0,job,10
hudi,spark,job_17a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,69709.0,job,10
hudi,spark,job_17a,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,66077.0,job,10
hudi,spark,job_17a,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,70517.0,job,10
hudi,spark,job_17b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,162059.0,job,10
hudi,spark,job_17b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,182864.0,job,10
hudi,spark,job_17b,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,165834.0,job,10
hudi,spark,job_17b,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,164684.0,job,10
hudi,spark,job_17b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,167187.0,job,10
hudi,spark,job_17b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,181812.0,job,10
hudi,spark,job_17b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,189505.0,job,10
hudi,spark,job_17b,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,185355.0,job,10
hudi,spark,job_17b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,171644.0,job,10
hudi,spark,job_17b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,174711.0,job,10
hudi,spark,job_17b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,166268.0,job,10
hudi,spark,job_17b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,179513.0,job,10
hudi,spark,job_17b,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,171591.0,job,10
hudi,spark,job_17b,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,174634.0,job,10
hudi,spark,job_17c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,162171.0,job,10
hudi,spark,job_17c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,179450.0,job,10
hudi,spark,job_17c,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,164789.0,job,10
hudi,spark,job_17c,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,186269.0,job,10
hudi,spark,job_17c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,171874.0,job,10
hudi,spark,job_17c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,183275.0,job,10
hudi,spark,job_17c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,189845.0,job,10
hudi,spark,job_17c,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,181939.0,job,10
hudi,spark,job_17c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,158058.0,job,10
hudi,spark,job_17c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,178226.0,job,10
hudi,spark,job_17c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,180301.0,job,10
hudi,spark,job_17c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,176047.0,job,10
hudi,spark,job_17c,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,186177.0,job,10
hudi,spark,job_17c,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,177526.0,job,10
hudi,spark,job_17d,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,189760.0,job,10
hudi,spark,job_17d,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,188705.0,job,10
hudi,spark,job_17d,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,182466.0,job,10
hudi,spark,job_17d,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,168447.0,job,10
hudi,spark,job_17d,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,182645.0,job,10
hudi,spark,job_17d,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,180695.0,job,10
hudi,spark,job_17d,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,188980.0,job,10
hudi,spark,job_17d,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,181811.0,job,10
hudi,spark,job_17d,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,166316.0,job,10
hudi,spark,job_17d,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,197544.0,job,10
hudi,spark,job_17d,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,179869.0,job,10
hudi,spark,job_17d,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,177012.0,job,10
hudi,spark,job_17d,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,183456.0,job,10
hudi,spark,job_17d,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,191757.0,job,10
hudi,spark,job_17e,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,64051.0,job,10
hudi,spark,job_17e,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,64402.0,job,10
hudi,spark,job_17e,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,65831.0,job,10
hudi,spark,job_17e,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,66035.0,job,10
hudi,spark,job_17e,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,65635.0,job,10
hudi,spark,job_17e,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,67668.0,job,10
hudi,spark,job_17e,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,69695.0,job,10
hudi,spark,job_17e,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,65467.0,job,10
hudi,spark,job_17e,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,59124.0,job,10
hudi,spark,job_17e,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,65417.0,job,10
hudi,spark,job_17e,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,66692.0,job,10
hudi,spark,job_17e,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,62060.0,job,10
hudi,spark,job_17e,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,66021.0,job,10
hudi,spark,job_17e,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,69455.0,job,10
hudi,spark,job_17f,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,152277.0,job,10
hudi,spark,job_17f,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,180620.0,job,10
hudi,spark,job_17f,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,180894.0,job,10
hudi,spark,job_17f,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,166918.0,job,10
hudi,spark,job_17f,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,167961.0,job,10
hudi,spark,job_17f,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,173560.0,job,10
hudi,spark,job_17f,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,178872.0,job,10
hudi,spark,job_17f,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,167117.0,job,10
hudi,spark,job_17f,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,167487.0,job,10
hudi,spark,job_17f,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,177142.0,job,10
hudi,spark,job_17f,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,165798.0,job,10
hudi,spark,job_17f,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,180626.0,job,10
hudi,spark,job_17f,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,170676.0,job,10
hudi,spark,job_17f,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,177563.0,job,10
hudi,spark,job_18a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,7525.0,job,10
hudi,spark,job_18a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,8116.0,job,10
hudi,spark,job_18a,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,9451.0,job,10
hudi,spark,job_18a,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,7540.0,job,10
hudi,spark,job_18a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,6218.0,job,10
hudi,spark,job_18a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,9028.0,job,10
hudi,spark,job_18a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,9139.0,job,10
hudi,spark,job_18a,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,6507.0,job,10
hudi,spark,job_18a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,8700.0,job,10
hudi,spark,job_18a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,6658.0,job,10
hudi,spark,job_18a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,9166.0,job,10
hudi,spark,job_18a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,6897.0,job,10
hudi,spark,job_18a,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,9893.0,job,10
hudi,spark,job_18a,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,6322.0,job,10
hudi,spark,job_18b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3821.0,job,10
hudi,spark,job_18b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4041.0,job,10
hudi,spark,job_18b,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,5725.0,job,10
hudi,spark,job_18b,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3767.0,job,10
hudi,spark,job_18b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3982.0,job,10
hudi,spark,job_18b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5615.0,job,10
hudi,spark,job_18b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5808.0,job,10
hudi,spark,job_18b,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3898.0,job,10
hudi,spark,job_18b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,5679.0,job,10
hudi,spark,job_18b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3619.0,job,10
hudi,spark,job_18b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,5637.0,job,10
hudi,spark,job_18b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3665.0,job,10
hudi,spark,job_18b,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,5731.0,job,10
hudi,spark,job_18b,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4377.0,job,10
hudi,spark,job_18c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3851.0,job,10
hudi,spark,job_18c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3804.0,job,10
hudi,spark,job_18c,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,5598.0,job,10
hudi,spark,job_18c,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3727.0,job,10
hudi,spark,job_18c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4053.0,job,10
hudi,spark,job_18c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5338.0,job,10
hudi,spark,job_18c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5551.0,job,10
hudi,spark,job_18c,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3870.0,job,10
hudi,spark,job_18c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,5373.0,job,10
hudi,spark,job_18c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4173.0,job,10
hudi,spark,job_18c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,5221.0,job,10
hudi,spark,job_18c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3946.0,job,10
hudi,spark,job_18c,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,5353.0,job,10
hudi,spark,job_18c,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4185.0,job,10
hudi,spark,job_19a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,4659.0,job,10
hudi,spark,job_19a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4839.0,job,10
hudi,spark,job_19a,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,8127.0,job,10
hudi,spark,job_19a,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,5384.0,job,10
hudi,spark,job_19a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,5050.0,job,10
hudi,spark,job_19a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7794.0,job,10
hudi,spark,job_19a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7838.0,job,10
hudi,spark,job_19a,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,5235.0,job,10
hudi,spark,job_19a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,7869.0,job,10
hudi,spark,job_19a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4965.0,job,10
hudi,spark,job_19a,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,8914.0,job,10
hudi,spark,job_19a,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4476.0,job,10
hudi,spark,job_19a,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,8081.0,job,10
hudi,spark,job_19a,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4779.0,job,10
hudi,spark,job_19b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,4808.0,job,10
hudi,spark,job_19b,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4382.0,job,10
hudi,spark,job_19b,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,8087.0,job,10
hudi,spark,job_19b,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,4857.0,job,10
hudi,spark,job_19b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4738.0,job,10
hudi,spark,job_19b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7992.0,job,10
hudi,spark,job_19b,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7533.0,job,10
hudi,spark,job_19b,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,4424.0,job,10
hudi,spark,job_19b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,7556.0,job,10
hudi,spark,job_19b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4928.0,job,10
hudi,spark,job_19b,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,8139.0,job,10
hudi,spark,job_19b,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,4525.0,job,10
hudi,spark,job_19b,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,8038.0,job,10
hudi,spark,job_19b,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4702.0,job,10
hudi,spark,job_19c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,7458.0,job,10
hudi,spark,job_19c,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,6163.0,job,10
hudi,spark,job_19c,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,8744.0,job,10
hudi,spark,job_19c,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,5954.0,job,10
hudi,spark,job_19c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,6435.0,job,10
hudi,spark,job_19c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,10267.0,job,10
hudi,spark,job_19c,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,8412.0,job,10
hudi,spark,job_19c,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,5919.0,job,10
hudi,spark,job_19c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,9087.0,job,10
hudi,spark,job_19c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,7339.0,job,10
hudi,spark,job_19c,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,9929.0,job,10
hudi,spark,job_19c,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,5336.0,job,10
hudi,spark,job_19c,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,9036.0,job,10
hudi,spark,job_19c,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5975.0,job,10
hudi,spark,job_19d,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,7253.0,job,10
hudi,spark,job_19d,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,5970.0,job,10
hudi,spark,job_19d,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,10954.0,job,10
hudi,spark,job_19d,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,6952.0,job,10
hudi,spark,job_19d,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,7097.0,job,10
hudi,spark,job_19d,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,10183.0,job,10
hudi,spark,job_19d,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,11098.0,job,10
hudi,spark,job_19d,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,5811.0,job,10
hudi,spark,job_19d,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,9548.0,job,10
hudi,spark,job_19d,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,6826.0,job,10
hudi,spark,job_19d,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,9630.0,job,10
hudi,spark,job_19d,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,7114.0,job,10
hudi,spark,job_19d,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,10560.0,job,10
hudi,spark,job_19d,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,7834.0,job,10
hudi,spark,job_1a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1685.0,job,10
hudi,spark,job_1a,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,1556.0,job,10
hudi,spark,job_1a,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,1768.0,job,10
hudi,spark,job_1a,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1377.0,job,10
hudi,spark,job_1a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,1402.0,job,10
hudi,spark,job_1a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1709.0,job,10
hudi,spark,job_1a,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1557.0,job,10
hudi,spark,job_1a,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1210.0,job,10
