datalake,engine,query name,conf,latency,benchmark,sf
hudi,presto,job_16d,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,4545.91,job,10
hudi,presto,job_17a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,8756.89,job,10
hudi,presto,job_17b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,3514.16,job,10
hudi,presto,job_17e,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,2678.81,job,10
hudi,presto,job_18a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,7490.26,job,10
hudi,presto,job_18b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,3652.56,job,10
hudi,presto,job_18c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,8032.27,job,10
hudi,presto,job_19b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,3943.52,job,10
hudi,presto,job_1a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,4126.75,job,10
hudi,presto,job_1b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,4253.54,job,10
hudi,presto,job_1c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,4729.2,job,10
hudi,presto,job_1d,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,6599.21,job,10
hudi,presto,job_20b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,1847.1,job,10
hudi,presto,job_20c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,2722.7,job,10
hudi,presto,job_21a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,7484.41,job,10
hudi,presto,job_21b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,4141.35,job,10
hudi,presto,job_21c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,6203.29,job,10
hudi,presto,job_22a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,3977.58,job,10
hudi,presto,job_22b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,5456.6,job,10
hudi,presto,job_22d,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,4411.21,job,10
hudi,presto,job_23a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,2942.6,job,10
hudi,presto,job_23c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,6376.27,job,10
hudi,presto,job_24a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,5246.87,job,10
hudi,presto,job_24b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,4857.36,job,10
hudi,presto,job_25a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,10754.34,job,10
hudi,presto,job_25b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,3583.82,job,10
hudi,presto,job_25c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,4005.35,job,10
hudi,presto,job_26a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,5767.79,job,10
hudi,presto,job_26c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,2780.36,job,10
hudi,presto,job_27a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,7995.16,job,10
hudi,presto,job_27b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,7015.8,job,10
hudi,presto,job_28a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,6343.41,job,10
hudi,presto,job_28c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,3443.84,job,10
hudi,presto,job_29a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,5751.96,job,10
hudi,presto,job_2a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,6697.34,job,10
hudi,presto,job_30a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,7033.52,job,10
hudi,presto,job_30b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,3802.58,job,10
hudi,presto,job_30c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,3924.45,job,10
hudi,presto,job_31a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,2015.8,job,10
hudi,presto,job_32a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,4239.87,job,10
hudi,presto,job_32b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,3434.32,job,10
hudi,presto,job_33a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,8668.79,job,10
hudi,presto,job_33b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,5944.94,job,10
hudi,presto,job_33c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,10586.23,job,10
hudi,presto,job_3b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,4264.64,job,10
hudi,presto,job_3c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,4957.17,job,10
hudi,presto,job_4a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,5387.98,job,10
hudi,presto,job_4c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,3974.05,job,10
hudi,presto,job_5a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,2808.09,job,10
hudi,presto,job_5b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,3423.31,job,10
hudi,presto,job_5c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,5955.33,job,10
hudi,presto,job_6a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,6980.97,job,10
hudi,presto,job_6c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,3289.57,job,10
hudi,presto,job_6e,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,6112.4,job,10
hudi,presto,job_6f,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,7090.48,job,10
hudi,presto,job_7b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,5954.46,job,10
hudi,presto,job_8b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,3759.07,job,10
hudi,presto,job_8d,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,3832.21,job,10
hudi,presto,job_9a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,6013.72,job,10
hudi,presto,job_9b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,3667.99,job,10
hudi,presto,job_9c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,3030.31,job,10
hudi,presto,job_10a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,3997.5,job,10
hudi,presto,job_10b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,7301.55,job,10
hudi,presto,job_10c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,4481.58,job,10
hudi,presto,job_11b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,1968.95,job,10
hudi,presto,job_12a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,3279.67,job,10
hudi,presto,job_12b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,1877.15,job,10
hudi,presto,job_13b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,1867.47,job,10
hudi,presto,job_13d,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,7792.13,job,10
hudi,presto,job_14a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,1848.39,job,10
hudi,presto,job_14b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,8458.34,job,10
hudi,presto,job_14c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,2025.9,job,10
hudi,presto,job_15a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,3923.44,job,10
hudi,presto,job_15c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,6763.49,job,10
hudi,presto,job_15d,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,1969.0,job,10
hudi,presto,job_16a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,5171.2,job,10
hudi,presto,job_16b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,9918.86,job,10
hudi,presto,job_16d,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,9646.21,job,10
hudi,presto,job_17a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,8322.68,job,10
hudi,presto,job_17b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,3461.87,job,10
hudi,presto,job_17e,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,1956.37,job,10
hudi,presto,job_18a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,5904.91,job,10
hudi,presto,job_18b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,6193.02,job,10
hudi,presto,job_18c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,6269.41,job,10
hudi,presto,job_19b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,2666.82,job,10
hudi,presto,job_1a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,3208.23,job,10
hudi,presto,job_1b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,8047.84,job,10
hudi,presto,job_1c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,3478.07,job,10
hudi,presto,job_1d,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,4445.78,job,10
hudi,presto,job_20b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,1959.1,job,10
hudi,presto,job_20c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,3804.74,job,10
hudi,presto,job_21a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,6334.01,job,10
hudi,presto,job_21b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,2356.03,job,10
hudi,presto,job_21c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,11931.82,job,10
hudi,presto,job_22a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,5344.82,job,10
hudi,presto,job_22b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,4619.37,job,10
hudi,presto,job_22d,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,3582.26,job,10
hudi,presto,job_23a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,2751.54,job,10
hudi,presto,job_23c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,3643.58,job,10
hudi,presto,job_24a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,3684.17,job,10
hudi,presto,job_24b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,2043.99,job,10
hudi,presto,job_25a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,12117.8,job,10
hudi,presto,job_25b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,2335.71,job,10
hudi,presto,job_25c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,2146.51,job,10
hudi,presto,job_26a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,3633.41,job,10
hudi,presto,job_26c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,1726.33,job,10
hudi,presto,job_27a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,11800.45,job,10
hudi,presto,job_27b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,4148.03,job,10
hudi,presto,job_28a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,4462.39,job,10
hudi,presto,job_28c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,4809.19,job,10
hudi,presto,job_29a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,10241.49,job,10
hudi,presto,job_2a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,13216.2,job,10
hudi,presto,job_30a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,3935.78,job,10
hudi,presto,job_30b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,3352.77,job,10
hudi,presto,job_30c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,3126.8,job,10
hudi,presto,job_31a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,2237.01,job,10
hudi,presto,job_32a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,4922.02,job,10
hudi,presto,job_32b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,2488.26,job,10
hudi,presto,job_33a,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,4471.14,job,10
hudi,presto,job_33b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,4512.08,job,10
hudi,presto,job_33c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,10699.45,job,10
hudi,presto,job_3b,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,3300.82,job,10
hudi,presto,job_3c,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,3571.77,job,10
