datalake,engine,query name,conf,latency,benchmark,sf
hudi,presto,q1_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,7975.42,ssb-flat,1
hudi,presto,q2_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,5095.62,ssb-flat,1
hudi,presto,q3_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,8399.32,ssb-flat,1
hudi,presto,q3_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,8386.99,ssb-flat,1
hudi,presto,q4_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=16,9335.25,ssb-flat,1
hudi,presto,q1_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,11495.92,ssb-flat,1
hudi,presto,q2_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,7409.06,ssb-flat,1
hudi,presto,q2_2,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,1518.24,ssb-flat,1
hudi,presto,q2_3,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,8431.32,ssb-flat,1
hudi,presto,q3_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,8551.61,ssb-flat,1
hudi,presto,q3_2,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,1501.02,ssb-flat,1
hudi,presto,q4_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=32; query.max-memory-per-node=14; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,4535.66,ssb-flat,1
hudi,presto,q1_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,1555.05,ssb-flat,1
hudi,presto,q2_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,1609.97,ssb-flat,1
hudi,presto,q2_2,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,9656.78,ssb-flat,1
hudi,presto,q2_3,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,1501.02,ssb-flat,1
hudi,presto,q3_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,2467.08,ssb-flat,1
hudi,presto,q3_2,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,8181.89,ssb-flat,1
hudi,presto,q4_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=150; query.max-memory=16; query.max-memory-per-node=20; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,1501.02,ssb-flat,1
hudi,presto,q1_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,10636.27,ssb-flat,1
hudi,presto,q2_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,11310.8,ssb-flat,1
hudi,presto,q2_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,1501.02,ssb-flat,1
hudi,presto,q2_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,8083.51,ssb-flat,1
hudi,presto,q3_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,4566.36,ssb-flat,1
hudi,presto,q3_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,1501.02,ssb-flat,1
hudi,presto,q4_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=20; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=24; task.max-worker-threads=32,1612.36,ssb-flat,1
hudi,presto,q1_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=32,1534.85,ssb-flat,1
hudi,presto,q2_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=32,1735.33,ssb-flat,1
hudi,presto,q2_2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=32,9899.78,ssb-flat,1
hudi,presto,q2_3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=32,1501.02,ssb-flat,1
hudi,presto,q3_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=32,6507.65,ssb-flat,1
hudi,presto,q3_2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=32,8554.47,ssb-flat,1
hudi,presto,q4_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=16; task.max-worker-threads=32,8948.25,ssb-flat,1
hudi,presto,q1_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,11721.67,ssb-flat,1
hudi,presto,q2_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,11853.88,ssb-flat,1
hudi,presto,q2_2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,1501.02,ssb-flat,1
hudi,presto,q2_3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,5924.96,ssb-flat,1
hudi,presto,q3_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,1501.02,ssb-flat,1
hudi,presto,q3_2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,1501.02,ssb-flat,1
hudi,presto,q4_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=24; task.max-worker-threads=48,2709.39,ssb-flat,1
hudi,presto,q1_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,1547.92,ssb-flat,1
hudi,presto,q2_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,1637.77,ssb-flat,1
hudi,presto,q2_2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,9357.21,ssb-flat,1
hudi,presto,q2_3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,1501.66,ssb-flat,1
hudi,presto,q3_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,8336.46,ssb-flat,1
hudi,presto,q3_2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,4205.75,ssb-flat,1
hudi,presto,q4_1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=32; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,1501.02,ssb-flat,1
hudi,presto,q1_1,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,2194.56,ssb-flat,1
hudi,presto,q2_1,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,1574.69,ssb-flat,1
hudi,presto,q2_2,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,9129.55,ssb-flat,1
hudi,presto,q2_3,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,5093.24,ssb-flat,1
hudi,presto,q3_1,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,8473.53,ssb-flat,1
hudi,presto,q3_2,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,8617.33,ssb-flat,1
hudi,presto,q4_1,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,9254.48,ssb-flat,1
hudi,presto,q1_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,4158.05,ssb-flat,1
hudi,presto,q2_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,12413.75,ssb-flat,1
hudi,presto,q2_2,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,1501.02,ssb-flat,1
hudi,presto,q2_3,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,1501.02,ssb-flat,1
hudi,presto,q3_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,1501.02,ssb-flat,1
hudi,presto,q3_2,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,1501.02,ssb-flat,1
hudi,presto,q4_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,1501.02,ssb-flat,1
hudi,presto,q1_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,7596.48,ssb-flat,1
hudi,presto,q2_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,10371.6,ssb-flat,1
hudi,presto,q2_2,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,2961.98,ssb-flat,1
hudi,presto,q2_3,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,4953.14,ssb-flat,1
hudi,presto,q3_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,6052.15,ssb-flat,1
hudi,presto,q3_2,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,1501.02,ssb-flat,1
hudi,presto,q4_1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=16; query.max-memory-per-node=18; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=16,1501.02,ssb-flat,1
hudi,presto,q1_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=16,1501.02,ssb-flat,1
hudi,presto,q2_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=16,1659.22,ssb-flat,1
hudi,presto,q2_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=16,4070.78,ssb-flat,1
hudi,presto,q2_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=16,2540.73,ssb-flat,1
hudi,presto,q3_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=16,2278.84,ssb-flat,1
hudi,presto,q3_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=16,8183.42,ssb-flat,1
hudi,presto,q4_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=100; query.max-memory=24; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=16,4730.14,ssb-flat,1
hudi,presto,q1_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=16; task.max-worker-threads=32,10831.4,ssb-flat,1
hudi,presto,q2_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=16; task.max-worker-threads=32,12542.41,ssb-flat,1
hudi,presto,q2_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=16; task.max-worker-threads=32,1501.02,ssb-flat,1
hudi,presto,q2_3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=16; task.max-worker-threads=32,8883.05,ssb-flat,1
hudi,presto,q3_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=16; task.max-worker-threads=32,3072.24,ssb-flat,1
hudi,presto,q3_2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=16; task.max-worker-threads=32,1501.02,ssb-flat,1
hudi,presto,q4_1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=16; task.concurrency=16; task.max-worker-threads=32,1501.02,ssb-flat,1
hudi,presto,q1_1,16;200;20;18;18;32;32,179.0,ssb-flat,1
hudi,presto,q1_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_2,16;200;20;18;18;32;32,1.0,ssb-flat,1
hudi,presto,q2_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_4,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_1,16;200;20;18;18;32;32,177.0,ssb-flat,1
hudi,presto,q1_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_4,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_1,16;200;20;18;18;32;32,173.0,ssb-flat,1
hudi,presto,q1_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_1,16;200;20;18;18;32;32,1.0,ssb-flat,1
hudi,presto,q2_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_4,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_1,16;200;20;18;18;32;32,173.0,ssb-flat,1
hudi,presto,q1_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_4,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_1,16;200;20;18;18;32;32,176.0,ssb-flat,1
hudi,presto,q1_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_4,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_1,16;200;20;18;18;32;32,176.0,ssb-flat,1
hudi,presto,q1_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_4,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_1,16;200;20;18;18;32;32,173.0,ssb-flat,1
hudi,presto,q1_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_3,16;200;20;18;18;32;32,1.0,ssb-flat,1
hudi,presto,q2_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_4,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_2,16;200;20;18;18;32;32,1.0,ssb-flat,1
hudi,presto,q4_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_1,16;200;20;18;18;32;32,175.0,ssb-flat,1
hudi,presto,q1_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_1,16;200;20;18;18;32;32,1.0,ssb-flat,1
hudi,presto,q2_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q3_4,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q4_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_1,16;200;20;18;18;32;32,179.0,ssb-flat,1
hudi,presto,q1_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q1_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_1,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_2,16;200;20;18;18;32;32,0.0,ssb-flat,1
hudi,presto,q2_3,16;200;20;18;18;32;32,0.0,ssb-flat,1
