datalake,engine,query name,conf,latency,benchmark,sf
delta,presto,q1_2,25;102;36;11;11;2048;445,1517.0,ssb-flat,1
delta,presto,q1_3,25;102;36;11;11;2048;445,0.0,ssb-flat,1
delta,presto,q2_1,25;102;36;11;11;2048;445,0.0,ssb-flat,1
delta,presto,q2_2,25;102;36;11;11;2048;445,0.0,ssb-flat,1
delta,presto,q2_3,25;102;36;11;11;2048;445,0.0,ssb-flat,1
delta,presto,q3_1,25;102;36;11;11;2048;445,0.0,ssb-flat,1
delta,presto,q3_2,25;102;36;11;11;2048;445,0.0,ssb-flat,1
delta,presto,q3_3,25;102;36;11;11;2048;445,0.0,ssb-flat,1
delta,presto,q3_4,25;102;36;11;11;2048;445,0.0,ssb-flat,1
delta,presto,q4_1,25;102;36;11;11;2048;445,0.0,ssb-flat,1
delta,presto,q4_2,25;102;36;11;11;2048;445,0.0,ssb-flat,1
delta,presto,q4_3,25;102;36;11;11;2048;445,0.0,ssb-flat,1
delta,presto,q1_1,27;113;24;8;8;2048;43,174.0,ssb-flat,1
delta,presto,q1_2,27;113;24;8;8;2048;43,0.0,ssb-flat,1
delta,presto,q1_3,27;113;24;8;8;2048;43,0.0,ssb-flat,1
delta,presto,q2_1,27;113;24;8;8;2048;43,0.0,ssb-flat,1
delta,presto,q2_2,27;113;24;8;8;2048;43,0.0,ssb-flat,1
delta,presto,q2_3,27;113;24;8;8;2048;43,0.0,ssb-flat,1
delta,presto,q3_1,27;113;24;8;8;2048;43,0.0,ssb-flat,1
delta,presto,q3_2,27;113;24;8;8;2048;43,0.0,ssb-flat,1
delta,presto,q3_3,27;113;24;8;8;2048;43,0.0,ssb-flat,1
delta,presto,q3_4,27;113;24;8;8;2048;43,0.0,ssb-flat,1
delta,presto,q4_1,27;113;24;8;8;2048;43,0.0,ssb-flat,1
delta,presto,q4_2,27;113;24;8;8;2048;43,0.0,ssb-flat,1
delta,presto,q4_3,27;113;24;8;8;2048;43,0.0,ssb-flat,1
