datalake,engine,query name,conf,latency,benchmark,sf
iceberg,presto,ssb_flat_q_11,0.2939231281018;0.8072550698589;277.0;7.0;35|,1170.0531583082375,ssb-flat,10
iceberg,presto,ssb_flat_q_11,0.3020444849932;0.4933289004306;805.0;8.0;17|,1289.2511631656446,ssb-flat,10
iceberg,presto,ssb_flat_q_11,0.8255735280335;0.5810043788473;265.0;8.0;24|,1477.8945071766377,ssb-flat,10
iceberg,presto,ssb_flat_q_11,0.2225872804112;0.3117094553633;322.0;5.0;18|,1383.0187044749507,ssb-flat,10
iceberg,presto,ssb_flat_q_14,0.5572662850396;0.2808265875596;422.0;5.0;13|,1157.8048190244372,ssb-flat,10
iceberg,presto,ssb_flat_q_14,0.850606851175;0.8386259325625;974.0;8.0;12|,1410.1835773027994,ssb-flat,10
iceberg,presto,ssb_flat_q_14,0.626732327192;0.3159100175413;290.0;2.0;18|,1756.8270448862338,ssb-flat,10
iceberg,presto,ssb_flat_q_14,0.7923849821091;0.6932743646204;452.0;3.0;8|,1274.3282933275918,ssb-flat,10
iceberg,presto,ssb_flat_q_14,0.2939231281018;0.8072550698589;277.0;7.0;35|,1408.0963916575754,ssb-flat,10
iceberg,presto,ssb_flat_q_14,0.3020444849932;0.4933289004306;805.0;8.0;17|,1346.7296195930699,ssb-flat,10
iceberg,presto,ssb_flat_q_14,0.8255735280335;0.5810043788473;265.0;8.0;24|,1244.7973949867978,ssb-flat,10
iceberg,presto,ssb_flat_q_14,0.2225872804112;0.3117094553633;322.0;5.0;18|,1134.7329276387993,ssb-flat,10
iceberg,presto,ssb_flat_q_14,0.499345510453;0.2490164503455;923.0;7.0;60|,1637.1932767654966,ssb-flat,10
iceberg,presto,ssb_flat_q_14,0.5;0.5;256.0;1.0;1|,3687.2283935880055,ssb-flat,10
iceberg,presto,ssb_flat_q_17,0.5572662850396;0.2808265875596;422.0;5.0;13|,898.595483936,ssb-flat,10
iceberg,presto,ssb_flat_q_17,0.850606851175;0.8386259325625;974.0;8.0;12|,1235.7287038606003,ssb-flat,10
iceberg,presto,ssb_flat_q_17,0.626732327192;0.3159100175413;290.0;2.0;18|,1148.8861733307378,ssb-flat,10
iceberg,presto,ssb_flat_q_17,0.7923849821091;0.6932743646204;452.0;3.0;8|,954.7116350689329,ssb-flat,10
iceberg,presto,ssb_flat_q_17,0.2939231281018;0.8072550698589;277.0;7.0;35|,1037.468755953229,ssb-flat,10
iceberg,presto,ssb_flat_q_17,0.3020444849932;0.4933289004306;805.0;8.0;17|,1037.5690342712605,ssb-flat,10
iceberg,presto,ssb_flat_q_17,0.8255735280335;0.5810043788473;265.0;8.0;24|,1126.7166561882373,ssb-flat,10
iceberg,presto,ssb_flat_q_17,0.2225872804112;0.3117094553633;322.0;5.0;18|,998.6117791223824,ssb-flat,10
iceberg,presto,ssb_flat_q_17,0.499345510453;0.2490164503455;923.0;7.0;60|,1297.277389186064,ssb-flat,10
iceberg,presto,ssb_flat_q_17,0.5;0.5;256.0;1.0;1|,2633.900213095683,ssb-flat,10
iceberg,presto,ssb_flat_q_21,0.5572662850396;0.2808265875596;422.0;5.0;13|,997.9996944441049,ssb-flat,10
iceberg,presto,ssb_flat_q_21,0.850606851175;0.8386259325625;974.0;8.0;12|,1010.6410722680027,ssb-flat,10
iceberg,presto,ssb_flat_q_21,0.626732327192;0.3159100175413;290.0;2.0;18|,1592.0677769126883,ssb-flat,10
iceberg,presto,ssb_flat_q_21,0.7923849821091;0.6932743646204;452.0;3.0;8|,1396.5036880633618,ssb-flat,10
iceberg,presto,ssb_flat_q_21,0.2939231281018;0.8072550698589;277.0;7.0;35|,1149.0163059516449,ssb-flat,10
iceberg,presto,ssb_flat_q_21,0.3020444849932;0.4933289004306;805.0;8.0;17|,1018.4765428141918,ssb-flat,10
iceberg,presto,ssb_flat_q_21,0.8255735280335;0.5810043788473;265.0;8.0;24|,964.7794247659124,ssb-flat,10
iceberg,presto,ssb_flat_q_21,0.2225872804112;0.3117094553633;322.0;5.0;18|,1240.088912269898,ssb-flat,10
iceberg,presto,ssb_flat_q_21,0.499345510453;0.2490164503455;923.0;7.0;60|,1120.0341592325435,ssb-flat,10
iceberg,presto,ssb_flat_q_21,0.5;0.5;256.0;1.0;1|,2131.4872344787163,ssb-flat,10
iceberg,presto,ssb_flat_q_27,0.2939231281018;0.8072550698589;277.0;7.0;35|,1793.6706094576211,ssb-flat,10
iceberg,presto,ssb_flat_q_27,0.8255735280335;0.5810043788473;265.0;8.0;24|,2067.4264520119436,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.5;0.5;256.0;1.0;1;128.0MB;32.0MB;10.0;4194304.0,3898.12,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.499345510453;0.2490164503455;923.0;7.0;60;3372.0MB;947.0MB;921.0;11534336.0,4388.73,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.7923849821091;0.6932743646204;452.0;3.0;8;221.0MB;404.0MB;285.0;83886080.0,4066.86,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.1967485295327;0.8339510093593;769.0;1.0;35;831.0MB;694.0MB;40.0;9437184.0,13266.81,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.3020444849932;0.4933289004306;805.0;8.0;17;88.0MB;397.0MB;410.0;23068672.0,3722.88,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.850606851175;0.8386259325625;974.0;8.0;12;2737.0MB;45.0MB;758.0;9437184.0,3819.26,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.5572662850396;0.2808265875596;422.0;5.0;13;1365.0MB;262.0MB;781.0;13631488.0,4500.12,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.626732327192;0.3159100175413;290.0;2.0;18;3794.0MB;45.0MB;106.0;29360128.0,3748.49,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.8255735280335;0.5810043788473;265.0;8.0;24;3185.0MB;519.0MB;696.0;93323264.0,3232.96,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.2225872804112;0.3117094553633;322.0;5.0;18;2234.0MB;521.0MB;4.0;71303168.0,4103.97,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.2939231281018;0.8072550698589;277.0;7.0;35;1233.0MB;478.0MB;378.0;16777216.0,3163.06,ssb-flat,10
iceberg,presto,ssb_flat_q_26,0.5572662850396;0.2808265875596;422.0;5.0;13,1100.76,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.5572662850396;0.2808265875596;422.0;5.0;13,1201.01,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.5572662850396;0.2808265875596;422.0;5.0;13,1123.12,ssb-flat,10
iceberg,presto,ssb_flat_q_02,0.5572662850396;0.2808265875596;422.0;5.0;13,1086.96,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.5572662850396;0.2808265875596;422.0;5.0;13,1039.07,ssb-flat,10
iceberg,presto,ssb_flat_q_22,0.5572662850396;0.2808265875596;422.0;5.0;13,1235.37,ssb-flat,10
iceberg,presto,ssb_flat_q_24,0.5572662850396;0.2808265875596;422.0;5.0;13,1053.73,ssb-flat,10
iceberg,presto,ssb_flat_q_01,0.5572662850396;0.2808265875596;422.0;5.0;13,1056.4,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.5572662850396;0.2808265875596;422.0;5.0;13,1172.53,ssb-flat,10
iceberg,presto,ssb_flat_q_27,0.5572662850396;0.2808265875596;422.0;5.0;13,1218.17,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.5572662850396;0.2808265875596;422.0;5.0;13,1206.05,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.5572662850396;0.2808265875596;422.0;5.0;13,1223.12,ssb-flat,10
iceberg,presto,ssb_flat_q_04,0.5572662850396;0.2808265875596;422.0;5.0;13,1193.7,ssb-flat,10
iceberg,presto,ssb_flat_q_25,0.5572662850396;0.2808265875596;422.0;5.0;13,1200.31,ssb-flat,10
iceberg,presto,ssb_flat_q_07,0.5572662850396;0.2808265875596;422.0;5.0;13,1221.68,ssb-flat,10
iceberg,presto,ssb_flat_q_20,0.5572662850396;0.2808265875596;422.0;5.0;13,1217.75,ssb-flat,10
iceberg,presto,ssb_flat_q_23,0.5572662850396;0.2808265875596;422.0;5.0;13,1136.87,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.5572662850396;0.2808265875596;422.0;5.0;13,1156.98,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.5572662850396;0.2808265875596;422.0;5.0;13,1142.99,ssb-flat,10
iceberg,presto,ssb_flat_q_03,0.5572662850396;0.2808265875596;422.0;5.0;13,1042.35,ssb-flat,10
iceberg,presto,ssb_flat_q_06,0.5572662850396;0.2808265875596;422.0;5.0;13,1126.27,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.5572662850396;0.2808265875596;422.0;5.0;13,1022.85,ssb-flat,10
iceberg,presto,ssb_flat_q_26,0.850606851175;0.8386259325625;974.0;8.0;12,1151.3,ssb-flat,10
iceberg,presto,ssb_flat_q_11,0.850606851175;0.8386259325625;974.0;8.0;12,1132.46,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.850606851175;0.8386259325625;974.0;8.0;12,1169.33,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.850606851175;0.8386259325625;974.0;8.0;12,1331.19,ssb-flat,10
iceberg,presto,ssb_flat_q_02,0.850606851175;0.8386259325625;974.0;8.0;12,1121.32,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.850606851175;0.8386259325625;974.0;8.0;12,1279.01,ssb-flat,10
iceberg,presto,ssb_flat_q_22,0.850606851175;0.8386259325625;974.0;8.0;12,1308.81,ssb-flat,10
iceberg,presto,ssb_flat_q_24,0.850606851175;0.8386259325625;974.0;8.0;12,1124.04,ssb-flat,10
iceberg,presto,ssb_flat_q_01,0.850606851175;0.8386259325625;974.0;8.0;12,1274.23,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.850606851175;0.8386259325625;974.0;8.0;12,1241.05,ssb-flat,10
iceberg,presto,ssb_flat_q_27,0.850606851175;0.8386259325625;974.0;8.0;12,1354.27,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.850606851175;0.8386259325625;974.0;8.0;12,1236.59,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.850606851175;0.8386259325625;974.0;8.0;12,1267.08,ssb-flat,10
iceberg,presto,ssb_flat_q_04,0.850606851175;0.8386259325625;974.0;8.0;12,1161.75,ssb-flat,10
iceberg,presto,ssb_flat_q_25,0.850606851175;0.8386259325625;974.0;8.0;12,1215.28,ssb-flat,10
iceberg,presto,ssb_flat_q_07,0.850606851175;0.8386259325625;974.0;8.0;12,1238.47,ssb-flat,10
iceberg,presto,ssb_flat_q_20,0.850606851175;0.8386259325625;974.0;8.0;12,1160.23,ssb-flat,10
iceberg,presto,ssb_flat_q_23,0.850606851175;0.8386259325625;974.0;8.0;12,1181.68,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.850606851175;0.8386259325625;974.0;8.0;12,1144.33,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.850606851175;0.8386259325625;974.0;8.0;12,1255.71,ssb-flat,10
iceberg,presto,ssb_flat_q_03,0.850606851175;0.8386259325625;974.0;8.0;12,1318.27,ssb-flat,10
iceberg,presto,ssb_flat_q_06,0.850606851175;0.8386259325625;974.0;8.0;12,1265.93,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.850606851175;0.8386259325625;974.0;8.0;12,1280.57,ssb-flat,10
iceberg,presto,ssb_flat_q_26,0.626732327192;0.3159100175413;290.0;2.0;18,1640.3,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.626732327192;0.3159100175413;290.0;2.0;18,1503.34,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.626732327192;0.3159100175413;290.0;2.0;18,1443.33,ssb-flat,10
iceberg,presto,ssb_flat_q_02,0.626732327192;0.3159100175413;290.0;2.0;18,1505.07,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.626732327192;0.3159100175413;290.0;2.0;18,1492.07,ssb-flat,10
iceberg,presto,ssb_flat_q_22,0.626732327192;0.3159100175413;290.0;2.0;18,1558.17,ssb-flat,10
iceberg,presto,ssb_flat_q_24,0.626732327192;0.3159100175413;290.0;2.0;18,1378.73,ssb-flat,10
iceberg,presto,ssb_flat_q_01,0.626732327192;0.3159100175413;290.0;2.0;18,1612.93,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.626732327192;0.3159100175413;290.0;2.0;18,1354.9,ssb-flat,10
iceberg,presto,ssb_flat_q_27,0.626732327192;0.3159100175413;290.0;2.0;18,1625.02,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.626732327192;0.3159100175413;290.0;2.0;18,1484.2,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.626732327192;0.3159100175413;290.0;2.0;18,1469.96,ssb-flat,10
iceberg,presto,ssb_flat_q_04,0.626732327192;0.3159100175413;290.0;2.0;18,1632.46,ssb-flat,10
iceberg,presto,ssb_flat_q_25,0.626732327192;0.3159100175413;290.0;2.0;18,1557.02,ssb-flat,10
iceberg,presto,ssb_flat_q_07,0.626732327192;0.3159100175413;290.0;2.0;18,1502.69,ssb-flat,10
iceberg,presto,ssb_flat_q_20,0.626732327192;0.3159100175413;290.0;2.0;18,1474.74,ssb-flat,10
iceberg,presto,ssb_flat_q_23,0.626732327192;0.3159100175413;290.0;2.0;18,1468.19,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.626732327192;0.3159100175413;290.0;2.0;18,1605.32,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.626732327192;0.3159100175413;290.0;2.0;18,1557.63,ssb-flat,10
iceberg,presto,ssb_flat_q_03,0.626732327192;0.3159100175413;290.0;2.0;18,1634.61,ssb-flat,10
iceberg,presto,ssb_flat_q_06,0.626732327192;0.3159100175413;290.0;2.0;18,1565.64,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.626732327192;0.3159100175413;290.0;2.0;18,1382.86,ssb-flat,10
iceberg,presto,ssb_flat_q_26,0.7923849821091;0.6932743646204;452.0;3.0;8,1380.08,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.7923849821091;0.6932743646204;452.0;3.0;8,1419.35,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.7923849821091;0.6932743646204;452.0;3.0;8,1404.42,ssb-flat,10
iceberg,presto,ssb_flat_q_02,0.7923849821091;0.6932743646204;452.0;3.0;8,1319.58,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.7923849821091;0.6932743646204;452.0;3.0;8,1393.85,ssb-flat,10
iceberg,presto,ssb_flat_q_22,0.7923849821091;0.6932743646204;452.0;3.0;8,1403.25,ssb-flat,10
iceberg,presto,ssb_flat_q_24,0.7923849821091;0.6932743646204;452.0;3.0;8,1365.62,ssb-flat,10
iceberg,presto,ssb_flat_q_01,0.7923849821091;0.6932743646204;452.0;3.0;8,1203.74,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.7923849821091;0.6932743646204;452.0;3.0;8,1195.23,ssb-flat,10
iceberg,presto,ssb_flat_q_27,0.7923849821091;0.6932743646204;452.0;3.0;8,1172.13,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.7923849821091;0.6932743646204;452.0;3.0;8,1375.66,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.7923849821091;0.6932743646204;452.0;3.0;8,1359.25,ssb-flat,10
iceberg,presto,ssb_flat_q_04,0.7923849821091;0.6932743646204;452.0;3.0;8,1217.73,ssb-flat,10
iceberg,presto,ssb_flat_q_25,0.7923849821091;0.6932743646204;452.0;3.0;8,1265.71,ssb-flat,10
iceberg,presto,ssb_flat_q_07,0.7923849821091;0.6932743646204;452.0;3.0;8,1191.34,ssb-flat,10
iceberg,presto,ssb_flat_q_20,0.7923849821091;0.6932743646204;452.0;3.0;8,1261.74,ssb-flat,10
iceberg,presto,ssb_flat_q_23,0.7923849821091;0.6932743646204;452.0;3.0;8,1263.88,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.7923849821091;0.6932743646204;452.0;3.0;8,1348.25,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.7923849821091;0.6932743646204;452.0;3.0;8,1339.92,ssb-flat,10
iceberg,presto,ssb_flat_q_03,0.7923849821091;0.6932743646204;452.0;3.0;8,1321.44,ssb-flat,10
iceberg,presto,ssb_flat_q_06,0.7923849821091;0.6932743646204;452.0;3.0;8,1357.89,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.7923849821091;0.6932743646204;452.0;3.0;8,1217.45,ssb-flat,10
iceberg,presto,ssb_flat_q_26,0.2939231281018;0.8072550698589;277.0;7.0;35,1132.54,ssb-flat,10
iceberg,presto,ssb_flat_q_02,0.2939231281018;0.8072550698589;277.0;7.0;35,1361.57,ssb-flat,10
iceberg,presto,ssb_flat_q_22,0.2939231281018;0.8072550698589;277.0;7.0;35,1319.94,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.2939231281018;0.8072550698589;277.0;7.0;35,1265.02,ssb-flat,10
iceberg,presto,ssb_flat_q_23,0.2939231281018;0.8072550698589;277.0;7.0;35,1271.04,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.2939231281018;0.8072550698589;277.0;7.0;35,1284.12,ssb-flat,10
iceberg,presto,ssb_flat_q_06,0.2939231281018;0.8072550698589;277.0;7.0;35,1243.25,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.2939231281018;0.8072550698589;277.0;7.0;35,1116.67,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.2939231281018;0.8072550698589;277.0;7.0;35,1156.29,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.2939231281018;0.8072550698589;277.0;7.0;35,1167.15,ssb-flat,10
iceberg,presto,ssb_flat_q_24,0.2939231281018;0.8072550698589;277.0;7.0;35,1270.53,ssb-flat,10
iceberg,presto,ssb_flat_q_01,0.2939231281018;0.8072550698589;277.0;7.0;35,1194.91,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.2939231281018;0.8072550698589;277.0;7.0;35,1159.35,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.2939231281018;0.8072550698589;277.0;7.0;35,1226.23,ssb-flat,10
iceberg,presto,ssb_flat_q_04,0.2939231281018;0.8072550698589;277.0;7.0;35,1213.7,ssb-flat,10
iceberg,presto,ssb_flat_q_25,0.2939231281018;0.8072550698589;277.0;7.0;35,1285.16,ssb-flat,10
iceberg,presto,ssb_flat_q_07,0.2939231281018;0.8072550698589;277.0;7.0;35,1203.13,ssb-flat,10
iceberg,presto,ssb_flat_q_20,0.2939231281018;0.8072550698589;277.0;7.0;35,1353.55,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.2939231281018;0.8072550698589;277.0;7.0;35,1125.21,ssb-flat,10
iceberg,presto,ssb_flat_q_03,0.2939231281018;0.8072550698589;277.0;7.0;35,1238.68,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.2939231281018;0.8072550698589;277.0;7.0;35,1194.56,ssb-flat,10
iceberg,presto,ssb_flat_q_26,0.3020444849932;0.4933289004306;805.0;8.0;17,1177.76,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.3020444849932;0.4933289004306;805.0;8.0;17,1258.34,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.3020444849932;0.4933289004306;805.0;8.0;17,1191.75,ssb-flat,10
iceberg,presto,ssb_flat_q_02,0.3020444849932;0.4933289004306;805.0;8.0;17,1251.37,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.3020444849932;0.4933289004306;805.0;8.0;17,1273.5,ssb-flat,10
iceberg,presto,ssb_flat_q_22,0.3020444849932;0.4933289004306;805.0;8.0;17,1271.93,ssb-flat,10
iceberg,presto,ssb_flat_q_24,0.3020444849932;0.4933289004306;805.0;8.0;17,1232.17,ssb-flat,10
iceberg,presto,ssb_flat_q_01,0.3020444849932;0.4933289004306;805.0;8.0;17,1252.2,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.3020444849932;0.4933289004306;805.0;8.0;17,1141.83,ssb-flat,10
iceberg,presto,ssb_flat_q_27,0.3020444849932;0.4933289004306;805.0;8.0;17,1063.17,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.3020444849932;0.4933289004306;805.0;8.0;17,1107.56,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.3020444849932;0.4933289004306;805.0;8.0;17,1234.65,ssb-flat,10
iceberg,presto,ssb_flat_q_04,0.3020444849932;0.4933289004306;805.0;8.0;17,1162.41,ssb-flat,10
iceberg,presto,ssb_flat_q_25,0.3020444849932;0.4933289004306;805.0;8.0;17,1174.8,ssb-flat,10
iceberg,presto,ssb_flat_q_07,0.3020444849932;0.4933289004306;805.0;8.0;17,1275.74,ssb-flat,10
iceberg,presto,ssb_flat_q_20,0.3020444849932;0.4933289004306;805.0;8.0;17,1186.58,ssb-flat,10
iceberg,presto,ssb_flat_q_23,0.3020444849932;0.4933289004306;805.0;8.0;17,1118.84,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.3020444849932;0.4933289004306;805.0;8.0;17,1201.06,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.3020444849932;0.4933289004306;805.0;8.0;17,1178.69,ssb-flat,10
iceberg,presto,ssb_flat_q_03,0.3020444849932;0.4933289004306;805.0;8.0;17,1259.35,ssb-flat,10
iceberg,presto,ssb_flat_q_06,0.3020444849932;0.4933289004306;805.0;8.0;17,1230.72,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.3020444849932;0.4933289004306;805.0;8.0;17,1248.81,ssb-flat,10
iceberg,presto,ssb_flat_q_26,0.8255735280335;0.5810043788473;265.0;8.0;24,1296.06,ssb-flat,10
iceberg,presto,ssb_flat_q_02,0.8255735280335;0.5810043788473;265.0;8.0;24,1230.0,ssb-flat,10
iceberg,presto,ssb_flat_q_22,0.8255735280335;0.5810043788473;265.0;8.0;24,1294.09,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.8255735280335;0.5810043788473;265.0;8.0;24,1391.46,ssb-flat,10
iceberg,presto,ssb_flat_q_23,0.8255735280335;0.5810043788473;265.0;8.0;24,1200.58,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.8255735280335;0.5810043788473;265.0;8.0;24,1359.63,ssb-flat,10
iceberg,presto,ssb_flat_q_06,0.8255735280335;0.5810043788473;265.0;8.0;24,1349.15,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.8255735280335;0.5810043788473;265.0;8.0;24,1204.16,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.8255735280335;0.5810043788473;265.0;8.0;24,1371.24,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.8255735280335;0.5810043788473;265.0;8.0;24,1226.47,ssb-flat,10
iceberg,presto,ssb_flat_q_24,0.8255735280335;0.5810043788473;265.0;8.0;24,1449.69,ssb-flat,10
iceberg,presto,ssb_flat_q_01,0.8255735280335;0.5810043788473;265.0;8.0;24,1330.68,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.8255735280335;0.5810043788473;265.0;8.0;24,1354.81,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.8255735280335;0.5810043788473;265.0;8.0;24,1240.92,ssb-flat,10
iceberg,presto,ssb_flat_q_04,0.8255735280335;0.5810043788473;265.0;8.0;24,1191.56,ssb-flat,10
iceberg,presto,ssb_flat_q_25,0.8255735280335;0.5810043788473;265.0;8.0;24,1395.54,ssb-flat,10
iceberg,presto,ssb_flat_q_07,0.8255735280335;0.5810043788473;265.0;8.0;24,1314.42,ssb-flat,10
iceberg,presto,ssb_flat_q_20,0.8255735280335;0.5810043788473;265.0;8.0;24,1242.69,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.8255735280335;0.5810043788473;265.0;8.0;24,1332.47,ssb-flat,10
iceberg,presto,ssb_flat_q_03,0.8255735280335;0.5810043788473;265.0;8.0;24,1428.51,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.8255735280335;0.5810043788473;265.0;8.0;24,1424.02,ssb-flat,10
iceberg,presto,ssb_flat_q_26,0.2225872804112;0.3117094553633;322.0;5.0;18,1136.34,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.2225872804112;0.3117094553633;322.0;5.0;18,1063.47,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.2225872804112;0.3117094553633;322.0;5.0;18,1286.92,ssb-flat,10
iceberg,presto,ssb_flat_q_02,0.2225872804112;0.3117094553633;322.0;5.0;18,1110.62,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.2225872804112;0.3117094553633;322.0;5.0;18,1106.49,ssb-flat,10
iceberg,presto,ssb_flat_q_22,0.2225872804112;0.3117094553633;322.0;5.0;18,1149.91,ssb-flat,10
iceberg,presto,ssb_flat_q_24,0.2225872804112;0.3117094553633;322.0;5.0;18,1272.02,ssb-flat,10
iceberg,presto,ssb_flat_q_01,0.2225872804112;0.3117094553633;322.0;5.0;18,1164.36,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.2225872804112;0.3117094553633;322.0;5.0;18,1140.09,ssb-flat,10
iceberg,presto,ssb_flat_q_27,0.2225872804112;0.3117094553633;322.0;5.0;18,1191.55,ssb-flat,10
iceberg,presto,ssb_flat_q_16,0.2225872804112;0.3117094553633;322.0;5.0;18,1194.82,ssb-flat,10
iceberg,presto,ssb_flat_q_19,0.2225872804112;0.3117094553633;322.0;5.0;18,1141.92,ssb-flat,10
iceberg,presto,ssb_flat_q_04,0.2225872804112;0.3117094553633;322.0;5.0;18,1185.99,ssb-flat,10
iceberg,presto,ssb_flat_q_25,0.2225872804112;0.3117094553633;322.0;5.0;18,1082.56,ssb-flat,10
iceberg,presto,ssb_flat_q_07,0.2225872804112;0.3117094553633;322.0;5.0;18,1241.88,ssb-flat,10
iceberg,presto,ssb_flat_q_20,0.2225872804112;0.3117094553633;322.0;5.0;18,1279.13,ssb-flat,10
iceberg,presto,ssb_flat_q_23,0.2225872804112;0.3117094553633;322.0;5.0;18,1222.56,ssb-flat,10
iceberg,presto,ssb_flat_q_12,0.2225872804112;0.3117094553633;322.0;5.0;18,1197.09,ssb-flat,10
iceberg,presto,ssb_flat_q_08,0.2225872804112;0.3117094553633;322.0;5.0;18,1083.22,ssb-flat,10
iceberg,presto,ssb_flat_q_03,0.2225872804112;0.3117094553633;322.0;5.0;18,1111.55,ssb-flat,10
iceberg,presto,ssb_flat_q_06,0.2225872804112;0.3117094553633;322.0;5.0;18,1146.7,ssb-flat,10
iceberg,presto,ssb_flat_q_10,0.2225872804112;0.3117094553633;322.0;5.0;18,1275.51,ssb-flat,10
iceberg,presto,ssb_flat_q_26,0.5;0.5;256.0;1.0;1,2616.06,ssb-flat,10
iceberg,presto,ssb_flat_q_11,0.5;0.5;256.0;1.0;1,2738.74,ssb-flat,10
iceberg,presto,ssb_flat_queries,0.5;0.5;256.0;1.0;1,2964.07,ssb-flat,10
iceberg,presto,ssb_flat_q_18,0.5;0.5;256.0;1.0;1,2824.31,ssb-flat,10
iceberg,presto,ssb_flat_q_02,0.5;0.5;256.0;1.0;1,2683.8,ssb-flat,10
iceberg,presto,ssb_flat_q_15,0.5;0.5;256.0;1.0;1,2900.83,ssb-flat,10
iceberg,presto,ssb_flat_q_22,0.5;0.5;256.0;1.0;1,3092.68,ssb-flat,10
iceberg,presto,ssb_flat_q_24,0.5;0.5;256.0;1.0;1,2546.98,ssb-flat,10
iceberg,presto,ssb_flat_q_01,0.5;0.5;256.0;1.0;1,2964.5,ssb-flat,10
iceberg,presto,ssb_flat_q_13,0.5;0.5;256.0;1.0;1,2775.36,ssb-flat,10
iceberg,presto,ssb_flat_q_27,0.5;0.5;256.0;1.0;1,2811.32,ssb-flat,10
