datalake,engine,query name,conf,latency,benchmark,sf
hudi,trino,ssb_flat_q_06,30.0;15.0;11.0;15.0;128.0;33.0;106.0|0;0;0,4257.0,ssb-flat,10
hudi,trino,ssb_flat_q_06,136.0;17.0;36.0;21.0;128.0;155.0;232.0|0;1;0,3741.0,ssb-flat,10
hudi,trino,ssb_flat_q_06,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;1;0,3541.0,ssb-flat,10
hudi,trino,ssb_flat_q_06,136.0;17.0;21.0;36.0;128.0;155.0;232.0|0;0;1,3290.0,ssb-flat,10
hudi,trino,ssb_flat_q_06,136.0;17.0;21.0;36.0;128.0;155.0;232.0|1;1;0,2788.0,ssb-flat,10
hudi,trino,ssb_flat_q_07,20.0;18.0;18.0;16.0;32.0;32.0;200.0|1;1;1,1349.0,ssb-flat,10
hudi,trino,ssb_flat_q_07,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;1,2316.0,ssb-flat,10
hudi,trino,ssb_flat_q_07,20.0;18.0;16.0;18.0;32.0;32.0;200.0|0;1;0,1160.0,ssb-flat,10
hudi,trino,ssb_flat_q_07,20.0;18.0;16.0;18.0;32.0;32.0;200.0|1;0;0,1518.0,ssb-flat,10
hudi,trino,ssb_flat_q_07,103.0;14.0;36.0;20.0;256.0;237.0;280.0|0;1;1,1426.0,ssb-flat,10
hudi,trino,ssb_flat_q_07,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;1,1790.0,ssb-flat,10
hudi,trino,ssb_flat_q_07,103.0;14.0;20.0;36.0;256.0;237.0;280.0|0;0;0,1567.0,ssb-flat,10
hudi,trino,ssb_flat_q_07,103.0;14.0;20.0;36.0;256.0;237.0;280.0|1;1;0,1497.0,ssb-flat,10
